gebiedcode15,waarde
STAD,9.0
A,1.7
B,0.5
E,10.0
F,20.9
K,2.8
M,9.4
N,9.9
T,2.2
Z,
DX10,1.8
DX06,26.1
DX05,7.0
DX07,22.9
DX08,9.7
DX11,1.7
DX09,21.1
DX17,9.0
DX12,4.1
DX13,11.3
DX15,3.9
DX16,9.0
DX14,12.5
DX18,9.1
DX19,11.8
DX21,2.1
DX20,2.7
DX22,1.9
DX03,7.0
DX04,19.3
DX01,1.3
DX02,2.1
ZX99,0.5
N69,9.5
N70,13.7
N71,1.6
N73,0.1
N72,0.0
N74,5.3
T94,2.1
T95,0.7
T93,2.7
T92,3.9
M55,6.7
M56,2.1
M57,6.1
M58,1.4
N64,0.5
N63,4.8
N65,6.9
N66,6.2
N67,3.2
N68,16.8
N62,2.5
N60,11.5
N61,14.5
K52,1.6
K53,5.1
K59,0.5
K54,4.2
K90,1.8
K91,2.2
M34,1.6
M35,9.2
M50,
M51,10.7
M30,16.9
M31,18.2
M32,20.2
M33,4.4
M29,11.6
M27,3.9
M28,9.9
K24,2.7
K25,4.6
K26,10.1
K44,2.0
K45,2.6
K46,1.0
K47,0.3
K48,4.6
K49,0.2
F87,11.7
F88,6.4
F89,23.0
K23,1.0
A01,0.8
A00,0.6
A02,0.1
A03,0.4
A04,0.8
A05,2.0
A06,1.5
A07,0.6
A08,2.0
A09,4.6
B10,0.5
E40,5.0
E41,14.2
E42,11.8
E75,13.3
E43,3.9
F81,20.2
F80,3.1
F82,28.7
F83,17.3
F84,13.0
F86,28.6
F85,17.5
F78,26.1
F79,11.5
F77,28.2
F76,26.6
F11,2.0
E14,6.9
E15,9.2
E16,5.8
E17,2.7
E18,6.6
E19,8.5
E20,1.5
E21,1.6
E22,2.4
E37,18.0
E36,2.3
E38,10.0
E39,27.9
E13,8.1
E12,1.4
T96,2.3
T97,1.7
T98,1.0
Z99,
ES06,0.0
ES03,7.6
ES04,6.9
ES05,8.5
ES07,5.8
ES08,2.6
ES13,1.5
ES11,1.5
ES12,2.0
ES09,6.6
ES14,0.7
ES15,17.2
ES10,11.3
ES16,16.2
ES18,10.5
ES17,21.6
ES22,5.0
ES20,19.8
ES21,35.2
ES19,13.5
ES24,14.2
ES27,9.3
ES99,3.1
ES23,13.3
ES61,10.9
ES26,3.9
ES25,11.8
ES02,9.9
ES01,1.4
AS10,0.7
AS13,0.6
AS11,0.6
AS08,0.8
AS07,0.5
AS12,0.4
AS09,1.0
AS15,0.6
AS20,2.5
AS14,3.4
AS17,5.5
AS19,1.1
AS18,2.1
AS16,0.8
AS06,1.6
AS01,1.5
AS05,1.5
AS03,2.3
AS04,0.1
AS02,2.4
FS76,26.6
FS11,2.0
FS78,26.1
FS77,28.2
FS84,13.0
FS82,28.7
FS81,20.2
FS80,3.1
FS79,11.5
FS83,17.3
FS87,11.7
FS89,23.0
FS86,28.6
FS85,17.5
FS88,6.4
KS48,4.6
KS26,10.1
KS44,2.0
KS46,1.0
KS45,2.6
KS47,0.3
KS25,4.6
KS53,5.1
KS54,4.2
KS52,1.6
KS90,1.8
KS49,0.2
KS59,0.5
KS24,2.7
KS23,1.0
KS91,2.2
MS31,10.7
MS24,18.3
MS19,5.9
MS21,4.9
MS23,13.5
MS22,8.2
MS20,1.5
MS18,2.1
MS29,2.5
MS28,9.4
MS30,11.6
MS25,27.9
MS26,23.5
MS27,1.6
MS02,9.9
MS01,3.9
MS03,12.4
MS10,6.8
MS09,6.0
MS07,6.0
MS05,16.9
MS08,0.4
MS04,8.1
MS06,10.4
MS13,0.8
MS17,1.9
MS11,1.9
MS14,6.1
MS16,1.9
MS12,4.6
