gebiedcode15,waarde
STAD,15.5
A,24.1
B,35.9
E,17.0
F,11.9
Z,
K,20.9
M,14.5
N,9.9
T,9.1
DX10,22.1
DX09,12.6
DX12,19.1
DX11,23.0
DX08,13.8
DX14,14.2
DX13,14.8
DX15,15.7
DX16,13.0
DX21,8.5
DX19,9.7
DX18,11.0
DX17,9.2
DX20,8.9
DX22,9.7
DX06,10.4
DX04,12.2
DX05,18.5
DX02,23.3
DX03,18.5
DX01,24.8
DX07,11.5
ZX99,35.9
A06,22.8
A07,25.7
A09,18.0
A08,24.2
A02,30.1
A03,28.4
A04,25.2
A05,22.2
A01,28.8
A00,27.8
E22,24.7
E21,21.9
E37,12.2
E36,28.4
E39,8.8
E38,16.5
E40,18.2
E42,15.0
E41,15.0
E43,19.3
E75,14.9
F76,10.4
F77,9.9
F78,10.3
F79,12.9
F80,11.1
F11,36.9
E15,16.1
E16,19.4
E18,19.1
E17,21.0
E20,22.6
E19,17.6
E14,18.5
E12,34.6
E13,15.4
B10,35.9
T94,8.5
T95,18.0
T96,8.2
T97,10.2
T98,8.4
Z99,
N64,14.8
N63,8.9
N65,8.9
N66,9.6
N67,10.0
N68,8.8
N69,10.4
N70,9.1
N71,14.0
N72,12.0
N73,8.9
N74,13.1
T92,33.1
T93,8.7
M34,23.4
M35,12.5
M50,
M51,12.7
M55,14.1
M56,17.6
M57,10.6
M58,18.5
N62,9.8
N61,11.4
N60,10.3
K47,26.0
K48,16.6
K49,26.7
K52,19.1
K54,16.9
K53,19.9
K59,27.1
K90,22.5
K91,22.2
M28,15.4
M30,13.5
M29,13.9
M32,10.4
M31,14.4
M33,16.3
M27,17.9
F81,12.0
F83,12.6
F82,10.5
F85,13.8
F84,11.9
F86,9.6
F87,17.6
F88,15.7
F89,11.6
K24,21.5
K26,17.4
K25,18.9
K44,18.2
K46,27.3
K45,20.3
K23,34.3
AS02,19.4
AS01,24.8
AS04,30.1
AS05,22.3
AS07,27.8
AS06,23.8
AS09,27.7
AS08,28.8
AS03,21.4
AS12,28.5
AS10,26.8
AS16,
AS13,28.2
AS14,56.7
AS15,23.6
AS11,25.4
AS17,20.3
AS18,19.7
AS19,24.2
AS20,24.4
ES06,10.1
ES09,19.1
ES10,16.4
ES08,20.7
ES07,19.4
ES12,22.0
ES11,22.6
ES15,12.0
ES13,23.1
ES16,12.5
ES14,30.1
ES19,13.3
ES17,11.0
ES18,16.5
ES26,19.3
ES23,14.9
ES22,18.2
ES21,8.1
ES20,13.7
ES25,15.0
ES24,15.0
ES61,18.6
ES27,26.5
ES99,18.2
ES04,18.5
ES05,15.1
ES02,16.6
ES03,15.1
ES01,34.6
ZS99,35.9
TS06,7.4
TS05,21.9
TS02,8.8
TS03,6.7
TS01,7.3
TS07,6.0
TS04,11.5
TS14,18.0
TS08,8.1
TS09,15.2
TS13,10.2
TS10,5.2
TS12,9.8
TS11,11.8
TS17,83.3
TS15,31.4
TS16,8.4
TS18,8.2
FS76,10.4
FS11,36.9
FS79,12.9
FS80,11.1
FS78,10.3
FS77,9.9
FS81,12.0
FS84,11.9
FS86,9.6
FS85,13.8
FS83,12.6
FS82,10.5
FS88,15.7
FS87,17.6
FS89,11.6
KS26,17.4
KS24,21.5
KS25,18.9
KS44,18.2
KS23,34.3
KS46,27.3
KS45,20.3
KS53,19.9
KS47,26.0
KS48,16.6
KS49,26.7
KS52,19.1
KS90,22.5
KS54,16.9
KS91,22.2
KS59,27.1
MS16,19.5
MS22,15.3
MS19,18.2
MS17,16.1
MS20,16.4
MS21,14.5
MS18,17.6
MS27,23.4
MS25,9.2
MS24,10.5
MS23,17.0
MS29,13.4
MS26,10.3
MS28,11.4
MS30,12.7
MS31,12.7
MS07,16.2
MS03,13.9
MS04,13.3
MS06,22.1
MS05,13.5
MS02,15.4
MS08,16.7
MS14,10.6
MS11,16.5
MS15,10.9
MS12,12.2
MS13,31.7
MS09,12.0
MS10,12.9
MS01,17.9
NS64,14.8
NS63,8.9
NS62,9.8
NS61,11.4
NS60,10.3
NS69,10.4
NS65,8.9
NS66,9.6
NS67,10.0
NS68,8.8
NS70,9.1
NS71,14.0
NS74,13.1
NS72,12.0
NS73,8.9
AA02,24.0
AA03,26.9
AA04,21.4
AA12,28.3
AA11,24.0
EA02,20.7
EA01,18.5
EA03,12.2
EA04,16.4
TA09,33.1
TA06,11.0
TA05,6.9
TA08,15.2
TA04,8.1
TA03,8.7
TA10,8.4
TA01,8.5
TA02,8.2
ZA99,35.9
NA60,10.3
NA65,8.9
NA62,9.8
NA64,14.8
NA63,8.9
NA61,11.4
NA71,14.0
NA70,9.1
NA69,10.4
NA68,8.8
NA72,12.0
NA66,9.6
NA67,10.0
NA73,8.9
NA74,13.1
MA05,13.0
MA04,12.6
MA01,14.8
MA03,16.3
MA02,15.7
KA03,22.1
KA02,18.5
KA01,19.6
KA04,22.4
KA05,29.8
FA01,14.1
FA02,11.4
FA03,10.4
FA08,11.9
FA05,10.7
FA04,9.9
FA07,11.1
FA10,36.9
FA06,12.0
FA09,15.7
DY18,12.6
DY15,19.6
DY20,15.7
DY14,23.0
DY17,14.8
DY16,18.5
DY19,16.3
DY21,13.0
DY24,9.7
DY23,11.0
DY27,9.7
DY22,9.2
DY26,8.5
DY25,8.9
DY09,11.5
DY11,12.6
DY10,13.8
DY07,10.2
DY08,10.7
DY13,26.5
DY12,17.8
DY06,16.4
DY01,24.8
DY04,12.2
DY02,23.3
DY03,18.5
DY05,20.7
ZY99,35.9
A00a,29.4
A00c,26.2
A00b,29.2
A00d,32.6
A00e,24.6
A01b,27.4
A01a,
A01d,32.6
A01c,35.1
A04h,24.3
A04d,24.0
A04g,23.4
A04e,22.8
A04f,22.0
A04i,25.2
A03f,29.2
A03g,32.9
A03e,27.2
A04b,23.1
A04a,56.7
A04c,36.6
A02c,29.9
A03a,33.7
A03d,25.7
A02d,29.1
A03c,26.2
A03b,29.1
A01g,23.3
A01e,30.3
A01f,25.7
A02b,33.5
A01h,27.2
A02a,27.4
A07g,26.1
A07c,26.6
A07d,25.1
A07f,25.3
A07e,25.6
A07h,24.2
A06l,21.8
A06j,21.7
A06i,21.7
A07b,29.7
A07a,27.5
A06k,20.8
A05f,28.8
A05a,19.4
A05d,24.4
A05c,21.4
A05b,21.8
A05g,17.1
A06f,24.3
A06e,22.3
A06d,19.2
A06c,24.0
A06a,23.5
A06h,24.7
A06g,24.1
A09h,18.3
A09i,19.9
A09c,15.3
A09b,16.4
A09d,13.9
A09f,25.6
A09e,17.4
A08a,22.5
A08b,27.5
A08e,21.4
A08d,24.2
A09a,18.6
F78e,18.6
F80a,0.0
F79a,0.0
F79b,13.1
F80b,11.7
F78c,12.5
F78b,9.5
F77f,7.9
F78d,10.2
F78a,8.0
F77c,11.3
F77b,14.6
F77e,
F76b,9.0
F77a,11.4
F77d,5.6
F11h,50.0
F11j,0.0
F11e,20.8
F11d,42.9
F76a,11.2
F11f,23.3
F11c,
F11a,66.7
E39b,13.7
E39d,5.6
