gebiedcode15,waarde
STAD,8.7
A,3.2
F,7.2
E,5.1
B,1.6
Z,
T,32.1
N,8.2
M,8.0
K,3.8
DX02,3.9
DX06,6.6
DX05,4.5
DX01,2.6
DX03,5.8
DX04,5.5
DX07,7.3
DX22,28.4
DX21,34.1
DX18,7.3
DX15,4.7
DX20,35.7
DX16,11.0
DX17,7.8
DX19,9.7
DX10,3.2
DX14,8.2
DX08,8.8
DX12,4.4
DX11,3.5
DX09,6.5
DX13,8.9
ZX99,1.6
A00,1.9
A01,2.7
A05,4.2
A04,2.5
A03,0.9
A02,0.9
A09,7.5
A08,3.2
A07,1.9
A06,2.5
B10,1.6
E12,2.6
E13,9.2
E14,5.2
E19,6.5
E20,2.5
E17,2.8
E18,4.3
E15,5.1
E16,3.3
F11,0.0
F80,3.4
F79,9.1
F78,6.6
F77,6.4
F76,6.3
E75,5.3
E43,3.9
E41,7.4
E42,6.2
E40,3.7
E38,3.3
E39,6.2
E36,9.5
E37,5.9
E22,3.2
E21,2.5
Z99,
T98,4.1
T97,27.0
T96,33.8
T95,12.9
T94,34.1
K23,0.9
K46,1.8
K45,4.6
K44,2.9
K26,8.2
K25,5.0
K24,3.3
F89,7.7
F88,7.0
F87,6.0
F86,5.4
F85,6.8
F84,10.5
F82,7.9
F83,8.4
F81,6.7
M27,4.4
M33,6.4
M32,10.3
M31,9.2
M30,10.4
M29,9.7
M28,8.9
K91,3.5
K59,0.9
K90,3.9
K53,5.0
K54,4.8
K52,2.3
K49,1.0
K48,6.8
K47,1.5
N60,8.0
N62,3.1
N61,10.6
M58,4.9
M57,7.6
M56,3.0
M51,11.4
M55,6.3
M50,
M35,11.1
M34,4.7
T93,35.9
T92,7.3
N74,10.5
N73,0.9
N72,3.4
N71,6.6
N70,9.7
N69,9.0
N68,11.7
N67,4.1
N66,8.0
N65,6.4
N63,4.8
N64,0.5
AS09,1.6
AS08,2.7
AS05,2.5
AS04,0.9
AS07,2.0
AS03,3.5
AS06,2.6
AS01,2.8
AS02,8.2
ES03,9.0
ES05,4.6
ES02,10.0
ES04,5.2
ES01,2.6
ES61,6.6
ES27,19.4
ES99,4.5
ES22,3.7
ES26,3.9
ES20,9.3
ES23,5.3
ES21,6.1
ES24,7.4
ES25,6.2
ES13,3.1
ES17,5.3
ES16,7.1
ES19,4.9
ES18,3.6
ES15,5.9
ES14,0.9
ES10,7.7
ES06,1.2
ES09,4.3
ES08,3.2
ES12,2.3
ES07,3.3
ES11,2.5
AS18,3.5
AS17,7.0
AS19,2.1
AS20,3.8
AS12,1.0
AS10,1.9
AS14,0.0
AS16,
AS13,0.8
AS15,2.5
AS11,1.9
TS17,0.0
TS16,4.1
TS18,36.1
TS15,7.6
TS14,12.9
TS13,27.0
TS11,24.9
TS10,39.3
TS09,39.4
TS08,28.9
TS12,31.8
TS06,47.0
TS07,53.6
TS01,42.5
TS04,27.8
TS02,35.9
TS03,31.3
TS05,16.6
ZS99,1.6
NS74,10.5
NS72,3.4
NS73,0.9
NS67,4.1
NS66,8.0
NS65,6.4
NS68,11.7
NS69,9.0
NS71,6.6
NS70,9.7
NS60,8.0
NS63,4.8
NS62,3.1
NS64,0.5
NS61,10.6
MS01,4.4
MS10,9.7
MS12,7.0
MS11,2.2
MS13,2.7
MS15,7.2
MS09,5.6
MS14,7.6
MS07,4.2
MS04,8.4
MS06,6.5
MS08,4.3
MS02,8.9
MS05,10.4
MS03,9.8
MS30,12.6
MS31,11.4
MS25,12.2
MS23,7.7
MS29,6.5
MS26,10.2
MS28,11.8
MS27,4.7
MS24,10.3
MS16,0.0
MS20,4.6
MS17,3.7
MS18,6.4
MS19,8.1
MS22,10.0
MS21,4.8
KS90,3.9
KS54,4.8
KS91,3.5
KS59,0.9
KS53,5.0
KS45,4.6
KS48,6.8
KS46,1.8
KS52,2.3
KS47,1.5
KS49,1.0
KS44,2.9
KS23,0.9
KS26,8.2
KS24,3.3
KS25,5.0
FS89,7.7
FS86,5.4
FS82,7.9
FS83,8.4
FS84,10.5
FS87,6.0
FS85,6.8
FS88,7.0
FS76,6.3
FS78,6.6
FS80,3.4
FS11,0.0
FS81,6.7
FS77,6.4
FS79,9.1
AA02,2.7
AA04,5.3
AA12,2.3
AA11,2.5
AA03,1.5
EA03,5.5
EA04,5.4
EA02,3.7
EA01,5.8
ZA99,1.6
TA02,36.1
TA01,34.1
TA09,7.3
TA08,39.4
TA10,4.1
