gebiedcode15,waarde
STAD,10.5
A,7.7
F,9.2
E,8.8
B,4.4
Z,
T,23.6
N,11.8
M,9.1
K,7.8
DX07,9.3
DX03,9.6
DX05,8.1
DX06,9.4
DX02,8.1
DX01,7.4
DX04,9.3
DX22,17.4
DX18,11.2
DX15,6.4
DX17,9.8
DX16,10.4
DX20,29.7
DX21,26.8
DX19,15.0
DX11,10.9
DX09,9.9
DX13,9.9
DX12,7.7
DX14,9.8
DX10,6.5
DX08,7.7
ZX99,4.4
A00,9.9
A01,10.8
A05,7.4
A04,7.7
A03,6.9
A02,6.5
A09,10.0
A08,7.2
A07,7.1
A06,6.4
B10,4.4
E12,10.7
E13,10.4
E14,9.7
E20,5.7
E19,10.4
E18,7.5
E17,6.5
E16,8.6
E15,8.6
F11,21.4
F79,7.3
F80,2.3
F78,8.6
F77,9.2
F76,11.2
E75,9.1
E43,7.0
E41,10.0
E42,10.5
E40,7.2
E38,7.7
E39,9.6
E37,9.7
E36,6.6
E21,6.5
E22,6.3
Z99,
T98,2.1
T97,18.0
T96,19.0
T95,12.2
T94,26.8
K23,38.5
K46,6.1
K45,6.8
K44,6.4
K26,10.5
K25,8.1
K24,8.6
F89,9.6
F88,7.3
F87,11.4
F86,10.3
F84,8.2
F85,8.7
F83,11.6
F82,9.6
F81,8.6
M27,7.4
M33,7.5
M32,11.7
M31,11.7
M29,9.6
M30,9.8
M28,11.3
K91,10.2
K59,6.6
K90,10.3
K53,6.8
K54,7.7
K52,5.2
K49,5.9
K48,8.8
K47,5.0
N60,13.2
N62,4.9
N61,15.3
M58,8.6
M57,7.2
M56,5.4
M51,11.8
M55,7.2
M50,
M35,10.0
M34,7.2
T93,29.8
T92,15.7
N74,7.8
N73,2.2
N72,10.3
N71,8.4
N70,14.6
N69,17.1
N68,16.3
N67,4.3
N66,7.4
N65,7.3
N64,2.2
N63,4.5
AS09,7.4
AS05,6.4
AS08,10.8
AS03,7.5
AS07,10.8
AS06,6.5
AS04,6.5
AS02,9.2
AS01,6.1
ES03,10.4
ES05,7.8
ES02,10.4
ES04,9.7
ES01,10.7
ES61,10.7
ES27,9.2
ES99,9.1
ES22,7.2
ES26,7.0
ES23,9.1
ES24,10.0
ES20,10.1
ES25,10.5
ES21,9.5
ES14,4.4
ES18,7.8
ES13,6.5
ES16,12.2
ES15,8.7
ES19,8.7
ES17,9.5
ES12,6.5
ES06,3.6
ES08,7.0
ES10,11.4
ES11,5.7
ES09,7.5
ES07,8.6
AS17,10.3
AS18,7.9
AS19,5.7
AS20,7.7
AS13,13.0
AS12,5.8
AS14,3.3
AS16,
AS15,6.8
AS11,6.4
AS10,9.5
TS18,27.3
TS17,16.7
TS16,2.1
TS15,15.7
TS08,38.1
TS11,7.9
TS09,26.0
TS10,24.0
TS12,18.0
TS13,18.0
TS14,12.2
TS01,25.8
TS02,21.2
TS05,30.9
TS03,39.4
TS06,22.4
TS04,16.1
TS07,20.6
ZS99,4.4
NS74,7.8
NS72,10.3
NS73,2.2
NS67,4.3
NS65,7.3
NS69,17.1
NS68,16.3
NS71,8.4
NS70,14.6
NS66,7.4
NS61,15.3
NS63,4.5
NS62,4.9
NS64,2.2
NS60,13.2
MS01,7.4
MS15,8.4
MS14,7.2
MS09,6.0
MS11,4.3
MS12,6.2
MS13,11.5
MS10,7.9
MS07,7.6
MS08,5.7
MS04,7.6
MS05,9.8
MS02,11.3
MS03,9.8
MS06,10.4
MS30,11.2
MS31,11.8
MS29,7.0
MS23,10.9
MS25,13.2
MS26,12.4
MS24,11.2
MS28,10.0
MS27,7.2
MS20,6.1
MS19,9.7
MS16,1.8
MS21,6.1
MS18,6.2
MS22,10.3
MS17,5.6
KS90,10.3
KS54,7.7
KS91,10.2
KS59,6.6
KS53,6.8
KS46,6.1
KS47,5.0
KS45,6.8
KS52,5.2
KS48,8.8
KS49,5.9
KS25,8.1
KS23,38.5
KS26,10.5
KS24,8.6
KS44,6.4
FS89,9.6
FS85,8.7
FS84,8.2
FS87,11.4
FS88,7.3
FS86,10.3
FS82,9.6
FS83,11.6
FS79,7.3
FS76,11.2
FS80,2.3
FS81,8.6
FS77,9.2
FS78,8.6
