gebiedcode15,waarde
STAD,9.0
A,1.7
B,0.4
E,10.6
F,20.3
Z,
K,3.3
M,10.4
N,9.6
T,1.9
DX10,2.5
DX11,1.8
DX12,4.6
DX13,12.7
DX08,7.5
DX14,13.4
DX09,23.9
DX18,10.0
DX21,1.9
DX20,2.6
DX15,4.4
DX16,9.5
DX19,11.1
DX17,8.2
DX22,1.5
DX07,21.5
DX06,24.9
DX05,7.2
DX01,1.3
DX04,21.2
DX03,7.5
DX02,2.1
ZX99,0.4
A06,1.4
A07,0.7
A09,5.1
A08,1.1
A02,0.2
A03,0.3
A04,0.6
A05,1.9
A01,1.5
A00,0.9
E21,1.7
E22,2.5
E37,20.1
E36,3.8
E38,11.3
E39,31.2
E40,5.3
E41,12.2
E42,13.0
E43,4.9
E75,14.1
F76,27.3
F77,27.3
F78,23.3
F79,8.1
F80,2.6
F11,2.9
E15,9.2
E16,6.4
E18,6.2
E17,3.3
E19,9.8
E20,1.5
E12,0.8
E13,8.9
E14,7.5
B10,0.4
T94,1.9
T95,0.8
T96,1.7
T97,1.3
T98,0.7
Z99,
N64,0.6
N63,2.7
N65,5.3
N66,6.3
N67,2.5
N68,15.9
N69,8.8
N70,13.2
N71,1.8
N72,1.7
N73,0.0
N74,4.3
T92,2.8
T93,2.6
M34,0.5
M35,9.0
M50,
M55,7.6
M51,11.9
M56,2.3
M57,5.8
M58,1.6
N62,2.5
N61,15.7
N60,12.0
K47,0.4
K48,7.1
K49,0.3
K52,1.6
K54,4.4
K53,5.5
K59,0.2
K90,2.0
K91,1.8
M28,10.6
M29,13.3
M30,18.7
M31,19.9
M32,21.0
M33,4.6
M27,4.6
F81,18.4
F83,15.8
F82,28.1
F85,15.8
F84,10.4
F86,34.7
F87,13.7
F88,4.5
F89,25.9
K24,2.9
K25,5.1
K26,11.4
K44,2.2
K45,2.9
K46,0.9
K23,0.3
AS01,1.4
AS02,2.4
AS09,0.9
AS07,0.9
AS08,1.5
AS06,1.5
AS04,0.2
AS03,2.2
AS05,1.4
AS14,0.0
AS11,0.8
AS12,0.3
AS15,0.7
AS13,0.5
AS10,0.5
AS16,
AS17,4.4
AS18,2.5
AS19,0.7
AS20,1.3
ES09,6.2
ES12,2.1
ES10,12.8
ES07,6.4
ES06,1.8
ES11,1.5
ES08,3.2
ES14,0.0
ES19,16.0
ES13,1.5
ES16,16.7
ES18,12.0
ES17,23.8
ES15,20.2
ES21,35.6
ES26,4.9
ES20,3.0
ES25,13.0
ES24,12.2
ES23,14.1
ES22,5.3
ES27,8.2
ES61,11.6
ES99,9.1
ES04,7.5
ES05,8.4
ES01,0.8
ES02,10.1
ES03,8.6
ZS99,0.4
TS05,1.0
TS02,1.6
TS04,1.3
TS06,2.3
TS07,1.0
TS01,2.0
TS03,2.4
TS08,2.8
TS12,1.6
TS14,0.8
TS10,2.2
TS11,0.8
TS13,1.3
TS09,1.7
TS17,0.0
TS18,3.0
TS15,2.9
TS16,0.7
FS78,23.3
FS11,2.9
FS81,18.4
FS77,27.3
FS76,27.3
FS79,8.1
FS80,2.6
FS83,15.8
FS84,10.4
FS85,15.8
FS86,34.7
FS82,28.1
FS87,13.7
FS88,4.5
FS89,25.9
KS25,5.1
KS44,2.2
KS26,11.4
KS24,2.9
KS23,0.3
KS53,5.5
KS45,2.9
KS52,1.6
KS47,0.4
KS49,0.3
KS46,0.9
KS48,7.1
KS90,2.0
KS54,4.4
KS91,1.8
KS59,0.2
MS18,1.8
MS20,1.3
MS17,1.9
MS16,0.4
MS19,6.4
MS22,9.1
MS21,5.4
MS25,29.4
MS29,2.6
MS27,0.5
MS24,18.3
