gebiedcode15,waarde
STAD,50.5
A,62.6
K,62.6
F,40.6
E,50.7
B,68.5
Z,
T,28.0
N,54.6
M,51.9
DX16,53.3
DX20,14.8
DX19,45.7
DX17,60.4
DX22,40.3
DX18,56.2
DX21,21.9
DX10,64.3
DX09,36.1
DX13,44.8
DX11,62.1
DX15,68.0
DX14,45.8
DX12,61.4
DX01,63.7
DX06,31.9
DX08,57.6
DX03,55.6
DX04,35.3
DX02,61.5
DX05,55.3
DX07,40.9
ZX99,68.5
A00,60.9
A01,55.7
A03,62.4
A02,61.7
A06,66.3
A05,64.1
A04,63.5
B10,68.5
A09,56.3
A08,63.9
A07,65.1
E13,50.9
E12,60.0
E14,55.4
E16,60.0
E15,58.5
E37,37.7
E21,65.3
E36,58.2
E22,63.5
E20,66.8
E17,65.5
E19,52.2
E18,57.5
E75,42.9
E43,58.3
E41,43.0
E42,43.7
E40,60.5
E39,17.2
E38,50.3
F11,54.8
F77,32.4
F76,28.0
F83,44.3
F82,28.2
F81,48.0
F80,80.9
F79,53.9
F78,30.1
F89,35.4
F88,63.0
F87,42.3
F86,25.9
F85,46.2
F84,52.4
K23,40.4
K26,47.2
K25,59.3
K24,60.9
K47,67.1
K46,63.8
K45,63.1
K44,69.0
K91,61.8
K59,65.6
K90,62.3
K53,59.7
K54,64.5
K52,70.9
K49,65.0
K48,57.2
Z99,
T92,51.0
T93,14.6
T94,21.9
T98,84.7
T97,40.7
T96,33.7
T95,58.5
M27,61.3
M30,35.6
M31,33.0
M29,43.1
M28,46.8
M35,54.2
M34,80.8
M33,62.6
M32,31.6
M57,69.9
M58,64.9
M56,72.6
M55,61.9
M51,44.5
M50,
N60,51.8
N61,39.8
N62,81.3
N66,65.6
N65,70.4
N63,79.9
N64,81.3
N74,57.3
N73,87.6
N72,73.8
N71,68.4
N70,44.6
N69,49.1
N67,77.9
N68,35.0
KS26,47.2
KS24,60.9
KS45,63.1
KS44,69.0
KS25,59.3
KS23,40.4
FS88,63.0
FS85,46.2
FS83,44.3
FS89,35.4
FS84,52.4
FS87,42.3
FS86,25.9
FS11,54.8
FS82,28.2
FS79,53.9
FS80,80.9
FS81,48.0
FS77,32.4
FS78,30.1
FS76,28.0
ES99,46.7
ES61,45.9
ES22,60.5
ES24,43.0
ES26,58.3
ES21,12.4
ES27,40.0
ES23,42.9
ES25,43.7
ES05,63.6
ES02,48.1
ES04,55.4
ES03,51.5
ES01,60.0
ES06,88.4
ES14,72.1
ES19,42.3
ES16,42.5
ES18,51.7
ES15,39.1
ES17,28.5
ES20,
ES13,64.9
ES12,65.0
ES11,66.8
ES09,57.5
ES08,64.4
ES10,47.8
ES07,60.0
AS19,67.2
AS18,64.6
AS20,62.3
AS15,64.9
AS13,53.8
AS16,
