gebiedcode15,waarde
STAD,9.0
A,1.7
B,0.0
E,11.3
F,19.3
K,3.4
Z,
T,1.9
M,10.7
N,9.3
DX03,8.1
DX06,24.1
DX05,7.8
DX02,2.2
DX08,6.6
DX07,20.6
DX04,22.5
DX01,1.3
DX11,1.7
DX15,4.5
DX09,23.3
DX10,2.4
DX14,13.5
DX13,13.3
DX12,4.9
DX17,7.4
DX18,10.6
DX19,10.6
DX21,1.9
DX22,1.4
DX20,2.7
DX16,9.3
ZX99,0.0
A04,0.8
A05,1.9
A06,1.4
A02,0.3
A03,0.4
A01,1.5
A00,1.3
K48,6.5
K49,0.3
K52,1.6
K54,4.4
K53,5.6
K59,0.3
K90,1.8
K91,1.6
K44,2.1
K45,3.6
K46,1.1
K47,0.4
K25,5.5
K24,3.6
K26,12.0
K23,0.0
F84,9.1
F85,14.7
F86,34.1
F87,11.8
F88,4.0
F89,25.1
F79,7.6
F78,23.1
F80,2.0
F82,28.4
F81,17.1
F83,14.8
F76,26.2
F77,26.1
F11,1.4
E38,11.8
E39,35.1
E40,5.7
E42,13.9
E41,13.2
E43,5.8
E75,15.0
E17,3.1
E19,9.5
E18,7.4
E20,1.7
E21,1.9
E22,2.6
E36,2.2
E37,20.8
E15,9.9
E16,6.9
E14,8.3
E12,0.9
E13,9.9
A07,0.6
A08,1.0
A09,5.5
B10,0.0
Z99,
T95,0.9
T96,1.7
T97,1.3
T98,0.3
T94,1.9
T93,2.7
T92,3.9
N68,15.3
N67,1.7
N69,7.5
N70,11.9
N71,0.8
N73,0.1
N72,1.6
N74,5.2
N63,2.4
N64,0.8
N66,5.6
N65,5.0
N62,1.9
N60,12.4
N61,16.8
M50,
M51,13.8
M55,7.9
M56,2.3
M58,1.1
M57,5.7
M32,20.8
M33,4.4
M34,0.4
M35,8.6
M28,10.7
M29,14.0
M31,21.0
M30,19.3
M27,5.6
AS03,2.2
AS01,1.1
AS02,2.9
AS04,0.3
AS10,0.4
AS05,1.4
AS08,1.5
AS09,1.6
AS07,1.2
AS06,1.2
AS13,1.2
AS15,0.7
AS12,0.2
AS14,0.0
AS17,4.8
AS11,0.6
AS16,
AS19,0.8
AS20,1.1
AS18,2.6
ES10,12.2
ES11,1.7
ES08,3.3
ES13,1.4
ES07,6.9
ES09,7.4
ES12,2.5
ES17,24.7
ES14,0.0
ES16,16.9
ES19,17.7
ES20,
ES18,11.5
ES15,21.8
ES01,0.9
ES03,9.5
ES02,11.5
ES06,0.0
ES04,8.3
ES05,8.1
ES25,13.9
ES24,13.2
ES26,5.8
ES27,5.0
ES21,38.6
ES22,5.7
ES23,15.0
ES99,13.3
ES61,14.3
FS80,2.0
FS79,7.6
FS82,28.4
FS78,23.1
FS81,17.1
FS76,26.2
FS77,26.1
FS11,1.4
FS86,34.1
FS89,25.1
FS83,14.8
FS85,14.7
FS87,11.8
FS88,4.0
FS84,9.1
KS45,3.6
KS23,0.0
KS25,5.5
KS26,12.0
KS44,2.1
KS24,3.6
KS53,5.6
KS46,1.1
KS47,0.4
KS54,4.4
KS48,6.5
KS52,1.6
KS49,0.3
KS91,1.6
KS59,0.3
KS90,1.8
MS01,5.6
MS02,10.7
MS09,5.5
MS03,14.2
MS08,0.7
MS05,19.3
MS07,8.8
MS04,11.5
MS06,12.4
MS16,1.8
MS13,0.4
MS10,7.2
MS12,3.8
MS14,5.7
MS11,2.2
MS15,1.5
MS21,4.8
MS18,1.7
MS20,0.9
MS17,1.7
MS19,6.6
MS22,8.9
MS23,17.0
MS30,11.8
MS29,2.6
MS27,0.4
MS25,28.7
MS24,19.3
MS26,23.6
MS28,6.8
