gebiedcode15,waarde
STAD,5.3
A,0.9
B,0.8
E,6.7
F,12.1
K,1.6
Z,
M,5.3
N,6.1
T,1.0
DX20,1.9
DX22,0.6
DX21,0.7
DX19,8.6
DX18,4.2
DX05,5.1
DX07,11.7
DX08,6.1
DX10,1.2
DX06,17.5
DX09,11.0
DX04,14.8
DX14,7.3
DX13,7.0
DX15,1.5
DX12,2.1
DX16,3.7
DX11,1.1
DX17,5.6
DX02,1.1
DX03,2.4
DX01,0.8
ZX99,0.8
A02,0.7
A00,0.9
A01,1.3
K26,4.3
K44,1.3
K45,1.8
K46,0.7
K47,0.4
K48,2.4
K49,0.5
K52,0.7
K53,2.4
F89,11.0
K25,2.5
K24,2.1
K23,2.7
F78,20.4
F79,9.3
F80,1.5
F81,9.3
F82,15.9
F83,9.3
F84,8.2
F85,9.7
F86,13.8
F87,7.2
F88,4.0
E43,4.2
E75,10.6
F77,15.9
F76,18.6
F11,0.0
A03,1.3
A04,0.7
A05,0.7
A06,0.7
A07,0.8
A08,0.5
A09,1.8
B10,0.8
E17,1.3
E16,2.0
E19,3.6
E18,3.8
E21,1.4
E20,1.2
E22,0.5
E36,4.3
E37,13.1
E39,22.3
E38,11.0
E40,4.3
E41,10.6
E42,10.1
E14,2.4
E15,2.1
E13,2.8
E12,1.4
Z99,
T98,0.4
T97,0.4
N70,9.8
N71,1.7
N73,0.5
N72,2.2
N74,5.9
T94,0.7
T95,0.4
T96,0.7
T93,1.9
T92,1.7
M56,1.0
M58,1.1
M57,1.2
N65,2.8
N66,4.3
N67,1.7
N68,11.8
N69,6.8
N62,0.7
N63,1.9
N64,0.2
N61,5.3
N60,6.0
M30,9.3
M31,10.0
M32,12.1
M33,2.5
M34,0.0
M35,3.5
M50,
M51,5.0
M55,2.5
K54,1.5
K90,1.0
K59,0.3
K91,1.3
M28,5.8
M29,9.2
M27,1.4
AS01,0.4
AS03,0.7
AS02,1.3
AS04,0.7
AS05,0.6
AS09,1.3
AS12,1.0
AS07,0.8
AS06,1.0
AS10,1.0
AS11,0.7
AS08,1.3
AS17,1.8
AS19,0.5
AS18,0.8
AS16,
AS15,0.6
AS13,3.0
AS14,0.0
AS20,0.5
ES21,23.9
ES16,8.8
ES20,
ES17,21.6
ES19,14.5
ES15,10.3
ES18,9.0
ES61,4.3
ES24,10.6
ES26,4.2
ES25,10.1
ES23,10.6
ES27,8.0
ES22,4.3
ES99,0.0
ES01,1.4
ES05,0.8
ES03,3.1
ES02,1.7
ES06,0.0
ES07,2.0
ES04,2.4
ES09,3.8
ES10,4.8
ES13,0.6
ES12,1.7
ES14,1.0
ES11,1.2
ES08,1.2
FS82,15.9
FS78,20.4
FS79,9.3
FS81,9.3
FS77,15.9
FS83,9.3
FS80,1.5
FS85,9.7
FS84,8.2
FS86,13.8
FS88,4.0
FS87,7.2
FS89,11.0
FS11,0.0
FS76,18.6
ZS99,0.8
KS24,2.1
KS45,1.8
KS44,1.3
KS25,2.5
KS47,0.4
KS26,4.3
KS46,0.7
KS49,0.5
KS52,0.7
KS54,1.5
KS53,2.4
KS59,0.3
KS48,2.4
KS90,1.0
KS91,1.3
KS23,2.7
MS30,4.4
MS25,13.6
MS26,14.8
MS27,0.0
MS29,1.6
MS28,3.1
MS31,5.0
MS02,5.8
MS04,4.4
MS03,9.6
MS01,1.4
MS11,0.6
MS09,2.7
MS06,3.5
MS08,2.5
MS05,9.3
MS10,2.1
MS07,1.8
MS14,1.2
MS16,0.0
MS15,1.3
MS13,1.1
MS17,1.6
MS18,1.8
MS12,2.7
MS21,1.5
MS23,8.1
MS22,4.3
MS20,1.8
MS19,3.7
MS24,10.6
NS68,11.8
NS71,1.7
NS72,2.2
NS69,6.8
NS74,5.9
NS70,9.8
NS73,0.5
NS60,6.0
NS62,0.7
NS64,0.2
NS67,1.7
NS63,1.9
NS66,4.3
NS65,2.8
NS61,5.3
TS13,0.4
TS14,0.4
TS17,0.0
TS16,0.4
TS15,1.7
TS11,0.4
TS12,0.5
TS18,2.4
TS03,0.8
TS02,0.2
TS01,0.9
TS09,0.5
TS04,0.8
TS08,1.4
TS07,2.0
TS05,0.3
TS10,1.1
TS06,2.0
FA04,15.9
FA01,9.6
FA05,18.7
FA03,18.6
FA06,9.3
FA02,12.1
FA10,0.0
FA08,8.2
FA07,13.5
FA09,4.0
EA03,14.8
EA02,2.1
EA04,8.0
EA01,2.4
AA03,1.0
AA04,1.2
AA02,0.7
AA11,0.6
AA12,1.1
ZA99,0.8
TA04,1.4
TA05,0.9
TA01,0.7
TA03,1.9
TA02,2.4
TA09,1.7
TA06,0.4
TA10,0.4
TA08,0.5
NA66,4.3
NA62,0.7
NA63,1.9
NA68,11.8
NA65,2.8
NA64,0.2
NA67,1.7
NA60,6.0
NA61,5.3
NA74,5.9
NA69,6.8
NA73,0.5
NA72,2.2
NA71,1.7
NA70,9.8
MA01,7.0
MA02,1.5
MA04,11.0
MA03,2.5
MA05,3.7
KA02,1.3
KA04,1.1
