gebiedcode15,waarde
STAD,9.0
A,1.8
B,0.0
E,11.2
F,19.7
K,3.4
Z,
M,10.6
N,9.4
T,1.9
DX20,2.6
DX19,10.8
DX22,1.5
DX18,10.3
DX21,1.9
DX08,6.8
DX07,21.1
DX10,2.5
DX05,7.6
DX06,24.2
DX04,22.5
DX09,23.6
DX12,4.8
DX14,13.5
DX16,9.2
DX11,1.8
DX13,13.0
DX15,4.6
DX17,7.7
DX01,1.5
DX02,2.1
DX03,8.0
ZX99,0.0
A02,0.2
A00,1.4
A01,3.0
K26,11.8
K44,2.4
K45,3.2
K46,1.1
K47,0.4
K48,6.8
K49,0.2
K52,1.6
K53,5.5
F89,25.4
K25,5.3
K23,0.4
K24,3.3
F78,22.9
F79,8.1
F80,2.2
F81,17.9
F82,28.2
F84,9.5
F83,15.0
F85,15.1
F86,34.1
F87,11.9
F88,4.1
E75,14.7
E43,5.6
F77,26.4
F76,26.7
F11,0.0
A03,0.3
A04,0.7
A05,2.1
A06,1.4
A07,0.6
A08,0.9
A09,5.5
B10,0.0
E17,3.1
E16,6.8
E18,7.1
E19,9.7
E20,1.6
E21,2.0
E22,2.4
E36,2.7
E37,21.0
E39,34.7
E38,11.8
E40,5.6
E41,12.9
E42,13.2
E14,8.1
E15,10.0
E13,9.5
E12,0.7
Z99,
T97,1.5
T98,0.3
N70,12.5
N71,0.8
N73,0.0
N72,1.5
N74,4.7
T94,1.9
T95,1.0
T96,1.7
T93,2.6
T92,5.6
M56,2.4
M58,1.1
M57,5.6
N65,5.1
N66,5.9
N67,1.9
N68,15.6
N69,8.2
N63,2.9
N62,2.3
N64,0.7
N61,16.0
N60,12.2
M31,20.3
M30,19.3
M32,20.9
M33,4.5
M34,0.2
M35,8.7
M50,
M51,11.9
M55,8.0
K54,4.6
K90,2.0
K59,0.2
K91,1.7
M28,10.6
M29,13.6
M27,4.7
AS01,1.4
AS02,2.7
AS05,1.5
AS03,2.3
AS04,0.2
AS09,1.6
AS12,0.2
AS07,1.3
AS06,1.3
AS08,3.0
AS11,0.6
AS10,0.3
AS16,
AS17,4.7
AS19,0.8
AS13,0.7
AS18,2.6
AS14,0.0
AS15,0.7
AS20,1.1
ES16,16.8
ES17,24.9
ES19,17.0
ES15,21.7
ES18,12.5
ES20,
ES21,38.2
ES22,5.6
ES27,5.7
ES24,12.9
ES23,14.7
ES25,13.2
ES61,14.1
ES26,5.6
ES99,6.7
ES01,0.7
ES03,9.0
ES02,11.4
ES04,8.1
ES06,0.0
ES05,8.4
ES07,6.8
ES10,12.5
ES11,1.6
ES09,7.1
ES13,1.4
ES14,0.0
ES08,3.1
ES12,2.5
FS77,26.4
FS82,28.2
FS78,22.9
FS80,2.2
FS79,8.1
FS83,15.0
FS81,17.9
FS88,4.1
FS89,25.4
FS85,15.1
FS84,9.5
FS86,34.1
FS87,11.9
FS11,0.0
FS76,26.7
ZS99,0.0
KS46,1.1
KS24,3.3
KS25,5.3
KS44,2.4
KS45,3.2
KS26,11.8
KS47,0.4
KS59,0.2
KS52,1.6
KS53,5.5
