gebiedcode15,waarde
STAD,14.9
A,23.4
B,28.6
E,16.3
F,11.3
K,20.3
Z,
M,13.9
N,9.5
T,8.5
DX21,8.0
DX19,9.4
DX18,10.2
DX22,9.5
DX20,7.4
DX10,21.4
DX08,12.9
DX06,10.0
DX07,10.8
DX05,18.1
DX04,11.2
DX09,11.9
DX17,9.1
DX15,14.9
DX14,13.8
DX12,18.7
DX13,14.3
DX11,22.2
DX16,11.4
DX03,17.6
DX01,24.2
DX02,22.6
ZX99,28.6
A02,30.0
A01,26.6
A00,26.9
K26,16.9
K44,17.5
K46,26.2
K45,19.0
K47,24.8
K48,16.7
K49,26.6
K52,19.0
K53,19.2
F89,10.5
K25,18.2
K23,27.9
K24,21.0
F78,9.8
F79,11.9
F81,10.9
F80,9.9
F82,10.0
F83,12.7
F84,11.7
F85,12.9
F86,9.3
F87,17.9
F88,14.2
E75,15.0
E43,18.6
F77,9.7
F76,10.0
F11,37.7
A03,28.2
A04,24.2
A05,21.6
A06,22.4
A07,24.6
A08,22.9
A09,17.7
B10,28.6
E16,19.4
E17,20.9
E18,18.8
E19,16.9
E20,21.9
E21,22.2
E36,18.8
E22,24.3
E37,11.3
E38,15.6
E39,7.6
E40,17.5
E41,13.8
E42,14.5
E14,17.6
E15,15.2
E13,14.6
E12,30.7
Z99,
T97,9.6
T98,8.4
N70,8.8
N71,14.4
N73,8.8
N72,16.9
N74,12.9
T94,8.0
T95,17.8
T96,8.2
T93,7.3
T92,19.7
M56,16.1
M58,17.8
M57,10.6
N66,9.7
N65,8.5
N67,10.4
N68,8.7
N69,10.0
N63,8.8
N62,9.5
N64,14.6
N61,10.7
N60,9.0
M30,12.6
M31,13.3
M32,10.8
M33,15.8
M34,16.0
M35,11.5
M50,
M51,10.7
M55,13.9
K54,16.8
K90,21.7
K59,25.7
K91,22.3
M28,15.2
M29,12.9
M27,17.9
AS03,21.2
AS04,30.0
AS05,22.0
AS02,17.6
AS01,24.2
AS10,25.1
AS07,26.9
AS12,28.2
AS09,27.2
AS06,23.3
AS11,24.5
AS08,26.6
AS13,28.4
AS17,19.7
AS16,
AS19,22.5
AS14,29.7
AS15,23.2
AS18,19.0
AS20,23.5
ES20,
ES21,7.0
ES16,11.7
ES15,11.4
ES17,9.7
ES19,12.1
ES18,15.7
ES23,15.0
ES24,13.8
ES26,18.6
ES61,17.0
ES27,18.4
ES22,17.5
ES25,14.5
ES99,6.7
ES01,30.7
ES06,8.4
ES02,16.4
ES03,14.2
ES05,14.7
ES04,17.6
ES07,19.4
ES09,18.8
ES10,15.7
ES12,22.4
ES08,20.4
ES13,22.8
ES11,21.9
ES14,19.2
FS83,12.7
FS77,9.7
FS78,9.8
FS79,11.9
FS81,10.9
FS82,10.0
FS80,9.9
FS84,11.7
FS85,12.9
FS86,9.3
FS88,14.2
FS89,10.5
FS87,17.9
FS76,10.0
FS11,37.7
ZS99,28.6
KS45,19.0
KS44,17.5
KS26,16.9
KS25,18.2
KS24,21.0
KS47,24.8
KS46,26.2
KS54,16.8
KS53,19.2
KS49,26.6
KS48,16.7
KS59,25.7
KS52,19.0
KS91,22.3
KS90,21.7
KS23,27.9
MS30,11.4
MS26,10.2
MS27,16.0
MS29,13.0
MS25,9.0
MS28,10.1
MS31,10.7
MS04,12.7
MS03,12.9
MS01,17.9
MS02,15.2
MS09,11.8
MS06,23.3
MS08,15.4
MS10,12.9
MS11,15.7
MS05,12.6
MS07,15.5
MS18,16.8
MS12,12.1
MS15,10.8
MS13,25.0
MS16,19.7
MS14,10.6
MS17,16.0
MS23,15.5
MS22,14.6
MS20,15.8
MS19,17.1
MS24,11.1
MS21,14.8
NS70,8.8
NS68,8.7
NS72,16.9
NS71,14.4
NS74,12.9
NS69,10.0
NS73,8.8
NS60,9.0
NS63,8.8
NS67,10.4
NS61,10.7
NS64,14.6
NS65,8.5
NS62,9.5
NS66,9.7
TS15,19.8
TS13,9.6
TS12,9.6
TS11,12.1
TS17,0.0
TS14,17.8
TS16,8.4
TS18,7.4
TS01,7.5
TS03,6.0
TS02,8.0
TS04,11.1
TS10,5.1
TS07,5.2
TS05,9.4
TS08,7.3
TS09,7.2
TS06,7.3
FA05,10.1
FA02,10.8
FA03,10.0
FA06,10.9
FA04,9.7
FA01,13.2
FA10,37.7
FA08,11.7
FA07,10.7
FA09,14.2
EA03,11.2
EA02,20.4
EA01,17.6
EA04,15.8
AA04,20.6
AA03,26.1
AA02,23.6
AA11,23.3
AA12,26.8
ZA99,28.6
TA04,7.3
TA01,8.0
TA05,7.0
TA03,7.1
TA02,7.4
TA09,19.7
TA06,10.6
TA10,8.4
TA08,7.2
NA62,9.5
NA66,9.7
NA68,8.7
NA65,8.5
NA63,8.8
NA64,14.6
NA67,10.4
NA61,10.7
NA60,9.0
NA73,8.8
NA69,10.0
NA72,16.9
NA70,8.8
NA71,14.4
NA74,12.9
MA02,14.9
MA01,14.3
MA04,12.1
MA03,15.8
MA05,11.4
KA04,21.9
KA01,19.1
KA02,18.3
KA03,21.4
KA05,26.0
DY14,22.2
DY11,11.9
DY09,10.8
DY13,25.7
DY10,12.9
DY15,19.1
DY12,17.3
DY16,18.3
DY21,11.4
DY17,14.3
DY18,12.1
DY20,14.9
DY22,9.1
DY19,15.8
DY03,17.6
DY04,11.2
DY06,15.8
DY05,20.4
DY07,9.9
DY08,10.1
DY02,22.6
DY01,24.2
DY25,7.4
DY24,9.4
DY27,9.5
DY23,10.2
DY26,8.0
ZY99,28.6
A00d,32.6
A00c,24.9
A00a,28.4
A00e,24.3
A00b,29.8
A02c,31.0
A01g,21.9
A01h,27.0
A02b,31.2
A02a,27.5
A02d,30.4
A01e,27.7
A01d,31.9
A01b,28.0
A01a,0.0
A01f,21.5
A01c,33.1
F87b,19.6
F87e,0.0
F87d,12.9
F87c,21.1
F87a,22.5
F87f,0.0
F86a,6.5
F86c,22.2
F86e,7.8
F86d,21.2
F86b,9.2
F86f,
F85b,17.1
F84c,10.8
F85a,12.8
F85c,10.3
F84b,12.9
F82c,8.3
F83b,20.0
F83a,12.7
F84a,11.4
F82d,13.9
F81d,11.8
F81e,13.1
F82b,9.9
F81b,13.1
F81c,10.7
F82a,6.0
F80b,10.3
F80a,0.0
F80c,0.0
F79b,12.0
F81a,8.0
F78c,11.9
F78e,15.7
F78d,9.0
F78a,7.7
F79a,0.0
F78b,11.9
F77a,11.5
F77b,13.7
F77f,8.7
F77c,10.4
F77e,
F77d,5.4
F11h,
F11j,0.0
F11f,25.0
F76a,10.9
F76b,8.3
F11d,50.0
F11c,
F11a,73.3
F11e,17.9
E75b,16.3
E43b,18.1
E42d,15.8
E75a,17.0
E43a,18.9
E75d,11.7
E75c,14.1
K53a,19.0
K52d,19.5
K52g,15.2
K52h,31.1
K52c,18.4
K52b,19.1
K49d,25.2
K49b,28.5
K49e,28.7
K49f,25.7
K52a,20.7
K49c,24.1
K49a,22.2
K48f,18.6
K48b,16.4
K48e,10.2
K48c,16.0
K48d,19.7
K47j,24.7
K47g,18.0
K47f,25.7
K47h,60.0
K48a,14.8
K47i,0.0
K47b,28.9
K47a,24.1
K47c,27.8
K47e,21.7
K47d,25.5
K46d,
K45a,20.9
K46b,24.7
K45b,16.3
K46a,29.4
K46c,25.9
K44e,17.8
K44a,17.8
K44c,17.4
K44b,16.4
K44d,19.1
K44f,15.1
K25c,19.6
K25d,17.2
K26a,16.7
K26b,16.9
K25b,19.8
K26c,17.2
K23e,20.5
K23a,17.5
K23b,
K23d,53.6
K23c,20.6
K24c,22.0
K24e,21.6
K24b,22.3
K24d,18.8
K25a,16.0
K24a,20.0
F88e,14.1
F88c,22.8
F88a,7.4
F88d,9.6
F88b,13.4
F88g,18.3
F88f,12.0
F88h,14.1
F89a,11.1
F89c,6.7
F88i,17.0
F88j,12.0
F89b,13.1
F89d,13.6
A09c,14.9
A09b,15.1
A08d,22.5
A08e,18.4
A09a,20.0
A09d,14.4
A08a,22.4
A07f,24.5
