gebiedcode15,waarde
STAD,10.1
A,7.5
K,7.3
F,8.9
E,8.7
B,4.7
Z,
T,22.6
N,11.1
M,8.9
DX01,7.1
DX03,9.4
DX02,7.8
DX13,10.1
DX12,7.4
DX11,9.2
DX14,9.8
DX15,5.9
DX16,9.9
DX17,9.1
DX06,9.2
DX09,10.3
DX04,9.4
DX10,6.4
DX07,8.6
DX05,8.0
DX08,7.3
DX19,14.3
DX22,16.1
DX18,10.5
DX21,26.2
DX20,29.0
ZX99,4.7
A00,9.3
A01,10.6
A02,5.5
E12,10.2
E13,10.2
E15,8.0
E14,9.5
E42,10.0
E40,7.3
E41,9.7
E38,7.6
E39,10.3
E37,9.6
E22,6.1
E36,3.2
E21,6.1
E20,5.9
E19,10.3
E18,7.3
E16,8.3
E17,5.9
B10,4.7
A09,9.5
A08,7.5
A07,6.7
A06,6.3
A05,7.4
A04,7.1
A03,7.0
F11,2.9
F77,9.1
F76,10.6
E75,9.0
E43,7.5
F88,6.8
F87,14.3
F86,10.2
F85,8.8
F83,10.7
F84,7.9
F82,8.9
F80,3.0
F81,8.1
F79,7.4
F78,8.6
K23,30.5
K24,8.1
K25,7.9
F89,9.5
K53,7.1
K52,5.0
K49,5.8
K48,8.9
K47,5.0
K45,6.5
K46,6.1
K44,6.0
K26,10.2
Z99,
M27,7.7
M28,11.3
M29,9.6
K91,9.4
K59,6.5
K90,8.9
K54,6.9
M55,6.9
M51,11.5
M50,
M35,9.7
M34,2.6
M33,7.3
M32,12.1
M31,11.3
M30,10.3
N61,14.7
N60,12.2
N64,1.8
N63,4.1
N62,3.9
N69,16.0
N68,15.6
N67,3.9
N65,7.1
N66,6.4
M58,8.4
M57,5.7
M56,4.8
T92,9.0
T93,29.1
T96,17.4
T95,10.2
T94,26.2
N74,8.0
N72,5.9
N73,2.0
N71,8.1
N70,14.0
T97,17.2
T98,1.9
FS11,2.9
FS76,10.6
FS89,9.5
FS84,7.9
FS85,8.8
FS86,10.2
FS88,6.8
FS87,14.3
FS83,10.7
FS77,9.1
FS81,8.1
FS80,3.0
FS78,8.6
FS79,7.4
FS82,8.9
ES01,10.2
ES08,6.5
ES11,5.9
ES12,6.2
ES09,7.3
ES10,11.4
ES14,3.0
ES13,6.0
ES03,10.2
ES06,3.4
ES05,7.5
ES07,8.3
ES02,10.3
ES04,9.5
ES99,6.7
ES23,9.0
ES22,7.3
ES24,9.7
ES26,7.5
ES27,3.4
ES25,10.0
ES61,9.5
ES20,
ES19,8.5
ES16,12.0
ES17,8.9
ES18,8.0
ES21,10.4
ES15,8.9
AS20,8.0
AS17,9.6
AS19,5.5
AS18,8.5
AS16,
AS14,0.0
AS15,6.1
AS13,13.2
AS11,5.6
AS08,10.6
AS06,6.7
AS12,6.0
AS09,5.0
AS10,10.7
AS07,10.6
AS03,7.3
AS05,6.2
AS02,9.1
AS04,5.5
AS01,6.5
ZS99,4.7
TS08,37.5
TS07,20.6
TS04,14.5
TS09,21.1
TS06,21.5
TS10,22.0
TS05,36.2
TS02,19.8
TS03,39.5
TS01,24.8
TS18,26.4
TS17,100.0
TS11,7.4
TS13,17.2
TS14,10.2
TS12,16.5
TS16,1.9
TS15,8.5
NS63,4.1
NS66,6.4
NS61,14.7
NS67,3.9
NS65,7.1
NS64,1.8
NS62,3.9
NS60,12.2
NS71,8.1
NS69,16.0
NS74,8.0
NS70,14.0
NS72,5.9
NS68,15.6
NS73,2.0
MS23,10.2
MS20,6.2
MS19,9.1
MS22,10.3
MS21,5.7
MS24,11.8
MS13,8.9
MS17,5.5
MS12,5.7
MS14,5.7
MS16,1.9
MS15,8.3
MS18,5.7
MS09,5.8
MS06,9.5
MS11,4.1
MS05,10.3
MS08,4.3
MS10,7.6
MS07,7.9
MS04,9.3
MS01,7.7
MS03,9.7
MS02,11.3
MS29,7.1
MS28,9.6
MS25,13.6
MS26,12.7
MS31,11.5
MS30,10.8
MS27,2.6
KS23,30.5
KS91,9.4
KS90,8.9
KS52,5.0
KS59,6.5
KS53,7.1
KS49,5.8
KS48,8.9
KS54,6.9
KS45,6.5
KS46,6.1
KS44,6.0
KS26,10.2
KS24,8.1
KS25,7.9
KS47,5.0
AA11,6.0
AA12,10.0
AA04,8.7
AA02,6.4
AA03,6.8
EA02,7.1
EA04,8.8
EA03,9.4
EA01,9.4
FA10,2.9
FA08,7.9
FA07,9.1
FA09,6.8
FA04,9.1
FA06,8.1
FA02,9.6
