gebiedcode15,waarde
STAD,19.0
A,7.0
K,14.0
F,31.0
E,22.0
B,
Z,
T,35.0
N,33.0
M,20.0
A00,2.0
A02,3.0
A01,2.0
E13,21.0
E12,
E15,24.0
E14,21.0
E42,23.0
E41,36.0
E40,
E39,40.0
E38,19.0
E37,25.0
E22,22.0
E36,29.0
E21,7.0
E20,31.0
E17,38.0
E18,49.0
E19,42.0
E16,3.0
B10,
A09,14.0
A08,2.0
A07,1.0
A06,8.0
A05,1.0
A04,16.0
A03,0.0
F11,
F76,42.0
E43,2.0
E75,
F87,14.0
F86,23.0
F85,27.0
F83,4.0
F84,28.0
F82,36.0
F80,1.0
F81,33.0
F79,41.0
F78,43.0
F77,47.0
K23,
K25,21.0
K24,2.0
F89,
F88,18.0
K53,5.0
K52,11.0
K49,3.0
K48,12.0
K47,4.0
K45,10.0
K46,12.0
K44,2.0
K26,27.0
Z99,
M27,4.0
M28,50.0
M29,6.0
K91,42.0
K90,16.0
K59,0.0
K54,31.0
M55,11.0
M51,0.0
M50,
M35,0.0
M34,
M33,24.0
M32,38.0
M31,22.0
M30,31.0
N60,19.0
N61,54.0
N64,1.0
N63,5.0
N62,3.0
N69,28.0
N68,43.0
N67,11.0
N66,45.0
N65,44.0
M57,45.0
M58,0.0
M56,3.0
T92,
T93,50.0
T96,45.0
T95,2.0
T94,24.0
N74,
N73,3.0
N72,
N71,
N70,37.0
T98,2.0
T97,36.0
