gebiedcode15,waarde
STAD,24.9
A,14.5
K,18.9
F,33.0
E,20.1
B,19.4
Z,
T,35.1
N,33.0
M,27.0
DX02,15.9
DX01,13.2
DX03,18.8
DX12,17.4
DX14,28.0
DX15,22.5
DX11,17.4
DX13,22.4
DX16,47.7
DX09,29.6
DX06,33.4
DX10,21.3
DX04,26.1
DX07,28.0
DX08,44.4
DX05,18.3
DX21,33.7
DX22,36.8
DX17,35.9
DX20,34.0
DX18,29.4
DX19,33.2
ZX99,19.4
A00,9.4
A02,12.3
A01,6.8
E12,5.5
E13,21.9
E15,33.7
E14,18.6
E42,19.7
E41,17.8
E40,18.1
E39,36.1
E38,19.6
E37,25.2
E36,5.1
E22,22.3
E20,18.2
E21,16.2
E18,15.1
E19,15.9
E17,15.3
E16,15.0
B10,19.4
A09,21.5
A08,13.4
A07,13.0
A06,13.5
A05,18.6
A04,14.9
A03,12.4
F11,14.9
F77,30.4
F76,32.0
E43,18.7
E75,27.9
F88,41.9
F87,18.3
F85,31.6
F86,33.3
F83,30.8
F84,47.0
F82,32.5
F80,41.1
F81,23.0
F79,40.9
F78,37.5
K24,12.9
K23,8.1
K25,14.2
F89,32.0
K53,19.5
K52,21.7
K49,28.5
K48,19.5
K47,21.9
K45,15.8
K46,28.6
K44,17.6
K26,22.7
Z99,
M27,17.1
M29,22.2
M28,21.1
K91,15.8
K90,18.1
K59,22.0
K54,17.2
M55,20.3
M51,44.3
M50,
M35,50.9
M34,11.0
M33,32.6
M32,27.6
M31,22.3
M30,27.2
N61,29.7
N60,29.8
N64,46.5
N62,25.7
N63,34.4
N69,24.9
N68,39.5
N67,39.0
N65,31.6
N66,39.5
M58,5.5
M57,16.1
M56,29.9
T92,17.5
T93,34.1
T96,37.0
T95,16.9
T94,33.7
N74,50.4
N72,19.5
N73,37.7
N71,8.0
N70,36.5
T97,42.3
T98,41.2
FS76,32.0
FS11,14.9
FS88,41.9
FS85,31.6
FS86,33.3
FS89,32.0
FS84,47.0
FS87,18.3
FS81,23.0
FS80,41.1
FS78,37.5
FS79,40.9
FS77,30.4
FS83,30.8
FS82,32.5
ES12,15.6
ES14,9.8
ES09,15.1
ES10,18.1
ES08,13.9
ES13,19.7
ES11,18.2
ES01,5.5
ES02,24.5
ES03,21.4
ES05,46.5
ES06,29.2
ES04,18.6
ES07,15.0
ES99,0.0
ES27,1.3
ES22,18.1
ES26,18.7
ES23,27.9
ES61,21.1
ES25,19.7
ES24,17.8
ES19,23.1
ES15,21.6
ES18,21.1
ES17,32.6
ES20,
ES21,39.5
ES16,21.8
AS20,12.3
AS18,20.1
AS13,5.2
AS17,19.5
AS16,
AS19,15.8
AS14,17.4
AS15,15.0
AS12,13.6
AS08,6.8
AS07,9.0
AS11,14.8
AS09,10.7
AS06,11.7
AS10,7.8
AS02,24.5
AS05,14.3
AS03,16.3
AS04,12.3
AS01,18.9
ZS99,19.4
TS10,43.7
TS08,39.0
TS07,50.0
TS05,35.2
TS04,26.3
TS09,27.6
TS06,48.9
TS03,38.8
TS01,37.4
TS02,30.1
TS18,26.2
TS11,37.5
TS12,31.6
TS17,0.0
TS13,42.3
TS14,16.9
TS15,17.7
TS16,41.2
NS63,34.4
NS66,39.5
NS65,31.6
NS64,46.5
NS62,25.7
NS67,39.0
NS61,29.7
NS60,29.8
NS74,50.4
NS68,39.5
NS72,19.5
NS73,37.7
NS71,8.0
NS70,36.5
NS69,24.9
MS19,29.3
MS23,18.1
MS24,25.6
MS22,27.9
MS21,44.2
MS20,50.8
MS18,24.9
MS17,27.6
MS15,0.3
MS16,23.1
MS12,37.7
MS13,9.0
MS14,16.1
MS07,16.4
MS09,28.9
MS08,20.0
MS05,27.2
MS06,17.8
MS11,32.7
MS10,16.8
MS03,21.8
MS01,17.1
MS02,21.1
MS04,28.1
MS30,46.8
MS29,61.2
MS26,31.4
MS27,11.0
MS31,44.3
MS25,32.0
MS28,53.3
KS23,8.1
KS91,15.8
KS90,18.1
KS52,21.7
KS47,21.9
KS49,28.5
KS48,19.5
KS53,19.5
KS54,17.2
KS59,22.0
KS24,12.9
KS45,15.8
KS25,14.2
KS44,17.6
KS46,28.6
KS26,22.7
AA11,15.0
AA12,8.0
AA04,17.8
AA02,14.5
AA03,12.7
EA02,16.5
EA01,18.8
EA04,20.0
EA03,26.1
FA10,14.9
FA08,47.0
FA07,32.4
FA09,41.9
FA03,32.0
FA02,32.5
FA04,30.4
FA01,26.2
FA05,38.1
FA06,23.0
ZA99,19.4
KA03,21.3
KA04,17.2
KA01,15.6
KA02,19.8
KA05,19.3
MA04,24.7
MA03,32.6
MA05,47.7
MA01,22.4
MA02,22.5
NA69,24.9
NA74,50.4
NA72,19.5
NA70,36.5
NA71,8.0
NA73,37.7
NA60,29.8
NA61,29.7
NA64,46.5
NA66,39.5
NA62,25.7
NA67,39.0
NA65,31.6
NA63,34.4
NA68,39.5
TA09,17.5
TA06,34.4
TA10,41.2
TA08,27.6
TA04,39.0
TA03,47.9
TA02,26.2
TA05,42.2
TA01,33.7
DY24,33.2
DY23,29.4
DY25,34.0
DY27,36.8
DY26,33.7
DY01,13.2
DY02,15.9
DY07,30.9
DY08,38.1
DY05,16.5
DY06,20.0
DY04,26.1
DY03,18.8
DY21,47.7
DY20,22.5
DY19,32.6
DY22,35.9
DY16,19.8
DY18,24.7
DY17,22.4
DY09,28.0
DY14,17.4
DY15,15.6
DY13,25.2
DY11,29.6
DY12,18.2
DY10,44.4
ZY99,19.4
A01f,7.0
A01e,6.0
A01a,0.0
A01d,6.9
A01c,6.3
A01b,7.9
A02d,10.6
A02c,12.6
A01h,6.9
A01g,6.5
A02b,13.6
A02a,11.5
A00d,7.2
A00c,9.9
A00a,7.3
A00e,12.6
A00b,9.7
E13c,18.7
E12a,1.5
E13a,24.5
E13b,21.7
E12b,15.8
E13d,16.8
E13g,0.0
E13h,0.0
E13f,27.3
E14a,17.2
E14b,17.2
E13e,22.2
E15a,46.5
E14c,22.5
E14e,15.9
E14d,15.0
E14f,26.7
E15b,27.3
E15d,21.1
E16b,12.1
E15c,33.3
E16a,16.0
E16c,20.3
E18a,15.3
E18b,14.9
E19b,20.5
E17a,15.3
E19a,11.3
E19c,14.6
E20c,16.6
E20b,19.7
E21a,15.6
E20a,18.2
E22a,22.0
E21b,17.7
E22b,22.6
E36b,1.3
E36a,9.8
E37e,27.0
E37d,19.3
E37a,16.2
E37g,25.9
E37c,32.6
E37f,21.8
E39a,24.6
E38c,18.7
E39c,34.4
E39b,
E38d,21.8
E40c,23.0
E39d,42.9
E40b,19.3
E41a,16.5
E40a,11.4
E41b,18.8
E42a,23.2
E41c,17.9
E41d,0.0
E42b,21.1
E42c,15.5
A09h,24.8
A09e,15.5
A09i,19.3
A09f,31.1
B10b,40.0
B10a,26.7
B10d,21.4
B10c,6.3
B10h,20.0
B10f,9.1
B10e,0.0
B10g,50.0
A03e,4.6
A03a,14.5
A03b,10.0
A03d,13.1
A03c,15.2
A03f,6.0
A04d,14.6
A04a,18.2
A04c,15.8
A04e,16.3
A03g,10.7
A04b,15.0
A05a,24.5
A04g,13.9
A04i,14.4
A04h,13.9
A04f,14.9
A05b,13.7
A05d,20.5
A05c,18.1
A05f,8.5
A05g,15.9
A06a,13.3
A06c,15.5
A07c,6.1
A07d,10.2
A07a,9.8
A07b,10.7
A06k,17.1
A06l,16.3
A06g,12.8
A06j,6.7
A06i,9.2
A06h,10.5
A06f,14.8
A06d,13.1
A06e,4.5
A07g,15.5
A07f,19.6
A07h,15.7
A07e,12.2
A08a,11.2
A08b,14.2
A09b,19.2
A08e,15.1
A09a,16.7
A09d,25.2
A08d,15.8
A09c,23.5
F89d,13.7
F89b,24.7
F89a,30.3
F88i,41.8
F89c,46.7
F88h,56.5
F88j,36.6
F88e,52.2
F88g,16.3
F88d,38.0
F88c,21.4
F88b,33.3
F88a,10.5
F88f,39.7
K24c,11.4
K24e,12.0
K24b,13.1
K25a,12.5
K24a,16.1
K24d,13.2
K23e,8.6
K23a,6.5
K23b,
K23d,4.8
K23c,13.2
K25c,17.4
K25d,13.3
K25b,14.3
K26a,23.9
K26c,21.9
K26b,22.1
K44e,18.3
K44a,18.0
K44c,14.4
K44f,19.4
K44d,19.8
K44b,17.8
K46b,29.6
K46a,30.9
K45b,16.6
K46c,25.2
K45a,15.3
K47c,24.3
K47d,28.6
K47e,29.2
K46d,
K47b,16.3
K47a,26.0
K47j,12.1
K47f,21.1
K47i,0.0
K48a,24.8
K47g,14.9
K47h,0.0
K48f,18.4
K48b,21.9
K48d,28.1
K48e,7.3
K49a,28.9
K48c,20.8
K49c,48.4
K49b,29.7
K49f,23.7
K49d,30.2
K49e,31.9
K52a,24.2
K52h,28.6
K52b,22.8
K52d,20.7
K52g,11.1
K53a,15.3
K52c,24.7
E75d,32.3
E75c,30.5
E75b,18.1
E75a,28.1
E43b,17.9
E42d,15.8
E43a,19.4
F11d,7.7
F11c,
F11a,7.7
F11e,38.5
F11f,0.0
F11j,0.0
F76a,29.8
F76b,36.3
F11h,
F77c,33.5
F77e,
F77b,24.6
F77d,43.6
F77a,17.6
F77f,37.4
F78d,39.2
F78e,34.7
F78a,42.1
F79a,35.7
F78c,34.1
F78b,30.6
F80a,0.0
F80c,35.7
F79b,41.0
F80b,41.6
F81a,26.6
F81d,19.7
F82b,33.4
F81c,27.4
F81e,18.1
F82a,30.0
F81b,21.4
F83b,0.0
F84a,37.1
F82c,34.9
F83a,30.9
F82d,32.4
F85a,34.4
F84b,47.7
F84c,53.8
F85c,32.7
F85b,26.5
F86e,30.6
F86d,5.0
F86a,43.3
F86b,36.0
F86c,9.3
F86f,
F87a,14.6
F87e,0.0
F87f,0.0
F87d,19.4
F87c,19.9
F87b,30.4
Z99z,
T98a,41.4
T98b,33.3
T97d,44.4
T97a,31.2
T97c,52.3
T96g,35.6
T97b,43.2
N74c,50.3
N74b,100.0
N73j,0.0
N74a,50.0
N69m,12.8
N70c,38.2
N70a,37.7
N70d,41.9
N70b,27.9
N70e,42.1
N71h,27.8
N70f,14.9
N71e,16.7
N71c,30.1
N71f,0.5
N71g,17.6
N72b,0.0
N72c,30.8
N73b,38.5
N73a,53.6
N72a,17.7
N73c,33.3
N73d,38.6
N73i,12.5
N73f,36.2
N73h,31.0
N73e,40.0
N73g,44.8
T92b,12.5
T92a,0.0
T92c,15.4
T92d,14.3
T93a,24.4
T92e,0.0
T92f,11.1
T92g,31.3
T93b,29.2
T93d,48.9
T93e,27.6
T93c,35.2
T93g,40.3
T93f,41.5
T93i,32.0
T93h,36.7
T94c,31.2
T93k,
T94a,42.1
T94b,40.5
T94d,25.9
T93j,50.0
T94f,33.7
T94i,46.1
T94k,27.4
T94g,80.0
T94h,54.9
T94j,17.4
T94e,44.5
T94m,29.5
T94n,41.3
T95a,16.8
T95c,23.5
T94l,
T95b,22.2
T96d,31.1
T96a,38.4
T96e,22.0
T96c,37.5
T96f,35.1
T96b,47.7
M58f,0.0
M58i,13.3
M58g,6.3
M58j,25.0
M58h,12.9
M57b,33.3
M57a,16.1
M57c,
M58e,38.2
M58b,0.3
M55h,16.8
M55f,24.8
M56b,42.1
M55i,24.1
M55g,31.1
M56a,25.6
M56c,31.8
M56e,0.0
M56g,
M56f,43.7
M56i,23.8
M56d,14.4
M56h,8.7
N60a,28.0
N60c,32.5
N60b,30.9
N61a,23.7
N62b,25.9
N61b,34.2
N61d,53.3
N62a,25.1
N61c,28.0
N64d,46.2
N64a,44.1
N64c,46.3
N63a,34.4
N64e,50.0
N64b,50.9
N65a,27.2
N65b,33.3
N65d,61.5
N65c,26.0
N66b,36.2
N66e,33.8
N66g,37.9
N66f,29.1
N66d,50.4
N67a,35.5
N66c,51.1
N68d,54.4
N68a,14.4
N68c,32.2
N68b,17.0
N67b,44.9
N68e,43.9
