gebiedcode15,waarde
STAD,1.82
A,1.75
B,
E,1.88
F,1.93
K,1.93
Z,
M,1.68
N,1.77
T,1.68
A01,1.68
A02,1.84
A00,1.94
K26,2.23
K44,2.19
K45,2.01
K46,2.24
K47,1.65
K48,1.94
K49,2.17
K52,2.36
K53,2.18
F88,1.35
F89,
K24,1.85
K25,1.48
K23,
F77,2.17
F78,2.09
F79,1.47
F81,2.1
F80,1.32
F82,1.58
F84,1.39
F83,2.1
F85,2.04
F86,1.93
F87,2.49
E75,
E43,2.22
F76,2.09
F11,
A03,1.99
A04,1.6
A05,1.91
A06,1.96
A07,1.79
A08,2.47
A09,1.58
B10,
E16,1.96
E19,1.52
E18,2.01
E17,1.53
E20,1.75
E21,1.61
E22,1.77
E36,2.16
E37,2.19
E38,2.1
E39,2.01
E40,
E41,1.84
E42,2.0
E14,1.76
E15,1.45
E13,2.01
E12,
Z99,
T97,1.52
T98,2.21
N70,1.66
N71,
N72,
N73,1.81
N74,
T94,1.93
T95,1.62
T96,1.55
T93,1.68
T92,
M56,1.94
M57,2.46
M58,1.37
N66,1.72
N65,1.62
N67,1.6
N68,1.77
N69,1.96
N62,2.19
N63,2.11
N64,2.8
N60,2.21
N61,1.7
M30,1.84
M31,1.66
M32,1.45
M33,1.42
M34,
M35,1.23
M50,
M51,1.15
M55,2.14
K54,2.1
K59,1.99
K90,1.95
K91,1.72
M28,1.61
M29,1.61
M27,1.64
