gebiedcode15,waarde
STAD,5130.0
T,4391.0
N,2269.0
M,7635.0
K,9349.0
F,4478.0
E,15252.0
B,10.0
A,13748.0
Z,
DX03,11814.0
DX02,12163.0
DX01,15807.0
DX04,10599.0
DX19,1033.0
DX22,4091.0
DX20,3170.0
DX21,7672.0
DX12,17566.0
DX15,4140.0
DX18,4283.0
DX14,14453.0
DX13,17328.0
DX16,5336.0
DX17,5364.0
DX06,3222.0
DX08,4636.0
DX10,11098.0
DX05,23586.0
DX07,4578.0
DX09,7497.0
DX11,3649.0
ZX99,10.0
E12,2832.0
E13,8153.0
E39,14094.0
E38,15942.0
E37,18134.0
E36,442.0
E22,8759.0
E21,26503.0
E20,22449.0
E19,27856.0
E18,25493.0
E16,23451.0
E17,21946.0
E15,4735.0
E14,28236.0
F11,21.0
F77,7705.0
F76,9872.0
F79,1074.0
F78,11872.0
F85,7093.0
F86,8456.0
F84,9760.0
F83,10488.0
F82,15344.0
F80,163.0
F81,10241.0
E75,24422.0
E43,22030.0
E42,26546.0
E40,25192.0
E41,24239.0
B10,10.0
A09,13182.0
A08,10174.0
A07,13044.0
A06,23218.0
A05,17313.0
A04,13589.0
A02,14141.0
A03,10320.0
A00,12162.0
A01,7055.0
K23,1352.0
F89,8192.0
F88,3007.0
F87,6204.0
K49,9855.0
K48,12526.0
K47,9764.0
K46,8690.0
K45,13147.0
K44,13977.0
K26,23393.0
K25,23945.0
K24,23501.0
M27,14887.0
M28,15108.0
M29,16438.0
M32,11236.0
M33,12467.0
M30,25517.0
M31,27089.0
M50,
M51,11532.0
M35,13049.0
M34,908.0
K91,5095.0
K90,4571.0
K59,3425.0
K54,9579.0
K53,21033.0
K52,15261.0
N61,7021.0
N60,8237.0
N62,8325.0
N68,9506.0
N67,2342.0
N66,3595.0
N65,7161.0
N63,11425.0
N64,4802.0
M58,1569.0
M57,2977.0
M56,5586.0
M55,6959.0
T92,135.0
T93,8222.0
T95,1363.0
T94,7672.0
N74,3234.0
N73,90.0
N72,304.0
N71,1006.0
N70,8689.0
N69,7649.0
Z99,
T98,859.0
T97,6286.0
T96,7069.0
NS74,3234.0
NS70,8689.0
NS73,90.0
NS67,2342.0
NS68,9506.0
NS72,304.0
NS71,1006.0
NS69,7649.0
NS60,8237.0
NS61,7021.0
NS63,11425.0
NS65,7161.0
NS64,4802.0
NS62,8325.0
NS66,3595.0
MS15,3610.0
MS11,14301.0
MS14,2977.0
MS13,2639.0
MS16,929.0
MS12,2045.0
MS17,19152.0
MS04,7767.0
MS10,6850.0
MS05,25517.0
MS06,6879.0
MS07,7817.0
MS09,6867.0
MS08,4382.0
MS01,14887.0
MS02,15108.0
MS03,21625.0
MS27,908.0
MS25,26228.0
MS28,11171.0
MS26,27108.0
MS30,15636.0
MS31,7257.0
MS29,10917.0
MS19,8200.0
MS22,7415.0
MS23,27525.0
MS18,19329.0
MS20,20340.0
MS24,8407.0
MS21,24618.0
KS23,1352.0
KS24,23501.0
KS53,21033.0
KS52,15261.0
KS91,5095.0
KS54,9579.0
KS90,4571.0
KS59,3425.0
KS49,9855.0
KS44,13977.0
KS48,12526.0
KS46,8690.0
KS47,9764.0
KS25,23945.0
KS26,23393.0
KS45,13147.0
FS85,7093.0
FS86,8456.0
FS89,8192.0
FS87,6204.0
FS88,3007.0
FS83,10488.0
FS79,1074.0
FS81,10241.0
FS84,9760.0
FS82,15344.0
FS80,163.0
FS76,9872.0
FS11,21.0
FS77,7705.0
FS78,11872.0
AS04,14141.0
AS03,19296.0
AS05,25667.0
AS02,12285.0
AS06,19129.0
AS01,19498.0
AS14,1783.0
AS16,12066.0
AS18,15998.0
AS17,12051.0
AS15,21029.0
AS20,13944.0
AS19,5818.0
AS09,7074.0
AS07,15497.0
AS10,11080.0
AS12,10635.0
AS08,9346.0
AS11,13770.0
AS13,8974.0
ES02,23100.0
ES01,2832.0
ES23,24422.0
ES25,26546.0
ES99,38.0
ES61,17615.0
ES27,144.0
ES24,24239.0
ES26,22030.0
ES22,25192.0
ES17,17017.0
ES16,21534.0
ES18,15793.0
ES20,11556.0
ES19,18838.0
ES21,14673.0
ES10,26829.0
ES15,16303.0
ES09,25493.0
ES12,29248.0
ES11,22449.0
ES13,12707.0
ES14,831.0
ES07,23451.0
ES03,21687.0
ES04,28236.0
ES08,24066.0
ES06,219.0
ES05,21152.0
TS01,9744.0
TS02,6573.0
TS18,11299.0
TS17,103.0
TS13,6286.0
TS11,3990.0
TS10,10246.0
TS15,137.0
TS16,859.0
TS12,6795.0
TS14,1363.0
TS08,9737.0
TS04,4760.0
TS03,11448.0
TS05,7756.0
TS06,17573.0
TS09,3677.0
TS07,1410.0
ZS99,10.0
EA04,24588.0
EA01,11814.0
EA02,22602.0
EA03,10599.0
AA12,10613.0
AA03,11723.0
AA11,10876.0
AA02,19228.0
AA04,11892.0
FA09,3007.0
FA08,9760.0
FA10,21.0
FA02,7866.0
FA04,10742.0
FA05,11203.0
FA07,2778.0
FA01,7138.0
FA03,9872.0
FA06,5546.0
KA04,4753.0
KA02,13458.0
KA01,23628.0
KA05,1676.0
KA03,11098.0
MA01,17328.0
MA04,16604.0
MA05,5336.0
MA03,12467.0
MA02,4140.0
NA60,8237.0
NA70,8689.0
NA74,3234.0
NA71,1006.0
NA69,7649.0
NA72,304.0
NA68,9506.0
NA73,90.0
NA64,4802.0
NA65,7161.0
NA63,11425.0
NA67,2342.0
NA66,3595.0
NA62,8325.0
NA61,7021.0
ZA99,10.0
TA08,3677.0
TA10,859.0
TA09,135.0
TA05,7325.0
TA06,4358.0
TA02,11299.0
TA01,7672.0
TA04,9737.0
TA03,6595.0
DY24,1033.0
DY25,3170.0
DY26,7672.0
DY27,4091.0
DY22,5364.0
DY18,16604.0
DY19,12467.0
DY23,4283.0
DY17,17328.0
DY20,4140.0
DY21,5336.0
DY13,9551.0
DY14,3649.0
DY16,13458.0
DY15,23628.0
DY11,7497.0
DY12,13204.0
DY10,4636.0
DY01,15807.0
DY03,11814.0
DY02,12163.0
DY04,10599.0
DY06,24588.0
DY05,22602.0
DY07,2593.0
DY08,5031.0
DY09,4578.0
ZY99,10.0
E12a,1142.0
E13d,22941.0
E13b,27689.0
E13e,20202.0
E12b,27560.0
E13a,23100.0
E13c,21029.0
E14c,21222.0
E13g,
E13h,53.0
E13f,16872.0
E14a,22608.0
E14b,26172.0
E14e,29063.0
E15b,66.0
E14f,28068.0
E15c,501.0
E14d,35611.0
E15a,21152.0
E16c,20152.0
E16a,21176.0
E16b,28906.0
E17a,21946.0
E15d,17615.0
E19b,24889.0
E18a,29497.0
E19a,30375.0
E18b,23054.0
E19c,30344.0
E20b,15626.0
E20a,25618.0
E20c,34126.0
E21b,21208.0
E21a,29248.0
E22b,10559.0
E36a,831.0
E22a,7453.0
E36b,144.0
E37c,17017.0
E37a,2814.0
E37g,23890.0
E37e,23654.0
E37d,19949.0
E37f,21534.0
E39d,13229.0
E39a,15161.0
E39b,11556.0
E38c,13543.0
E38d,26630.0
E39c,18254.0
E75d,23325.0
E75c,25556.0
E75a,22904.0
E43a,25070.0
E75b,27181.0
E43b,19091.0
E40b,26690.0
E41b,29190.0
E40c,27793.0
E40a,20668.0
E41a,27376.0
E42c,32038.0
E41c,32599.0
E42b,24748.0
E42d,24776.0
E42a,27088.0
E41d,14209.0
F11a,41.0
F11d,23.0
F11e,27.0
F11c,1.0
F11f,61.0
F11h,1.0
F76b,11965.0
F11j,2.0
F76a,8986.0
F77a,8587.0
F78a,11776.0
F77c,10756.0
F77b,8066.0
F77e,
F77f,11974.0
F77d,16956.0
F79b,8209.0
F78e,1934.0
F78d,14630.0
F78b,8596.0
F78c,16256.0
F79a,16.0
F81a,15797.0
F80b,329.0
F80a,20.0
F80c,22.0
F81b,14755.0
F82a,15447.0
F81c,9678.0
F82c,13490.0
F81d,4744.0
F82b,14345.0
F81e,8032.0
F83a,12846.0
F84a,11645.0
F83b,728.0
F84b,9251.0
F82d,17118.0
F85a,6836.0
F85c,10485.0
F85b,4931.0
F84c,9203.0
F86a,17953.0
A09i,16729.0
A09f,18527.0
A09h,18032.0
A08d,5818.0
A07h,6692.0
A08a,15253.0
A07f,11593.0
A08b,12415.0
A07g,20621.0
A09a,417.0
A09c,17915.0
A08e,10096.0
A09d,8017.0
A09e,21508.0
A09b,18997.0
B10c,2.0
B10b,28.0
B10a,14.0
B10e,6.0
B10d,5.0
B10g,2.0
B10f,16.0
B10h,31.0
A02a,18989.0
A02d,12567.0
A02b,12781.0
A02c,12926.0
A01g,5849.0
A01c,8307.0
A01h,5348.0
A01e,9895.0
A01b,9687.0
A01f,11327.0
A01d,15977.0
A04a,3764.0
A04d,20435.0
A04b,13674.0
A04e,27018.0
A04c,11411.0
A04f,14220.0
A03f,9450.0
A03b,3038.0
A03c,11255.0
A03e,8653.0
A03g,10997.0
A03d,13215.0
A03a,10128.0
A04g,16999.0
A04i,7940.0
A05a,12285.0
A05b,15595.0
A05c,23086.0
A04h,21987.0
A05g,13747.0
A05f,20195.0
A06d,27388.0
A06a,27429.0
A05d,19414.0
A06c,26617.0
A07c,17821.0
A07a,10283.0
A07d,7210.0
A06l,26721.0
A07e,20212.0
A07b,4588.0
A06e,25037.0
A06g,22466.0
A06k,22764.0
A06i,5047.0
A06h,19094.0
A06j,15732.0
A06f,13091.0
A00e,7334.0
A00d,6669.0
A00b,7488.0
A00c,25332.0
A00a,17115.0
A01a,22.0
N74c,4813.0
N73i,17.0
N74b,872.0
N74a,2874.0
N73j,18.0
N73c,17.0
N73b,915.0
N73f,170.0
N73h,51.0
N73g,34.0
N73e,7.0
N73d,194.0
N68f,8610.0
N68e,8828.0
N69a,1507.0
N69j,4381.0
N69c,9389.0
N69k,11482.0
N70c,8655.0
N70b,7154.0
N70a,11180.0
N69l,12694.0
N70d,9160.0
N69m,5819.0
N71g,113.0
N71f,1978.0
N71c,1107.0
N71e,2.0
N70e,4182.0
N70f,12057.0
N72c,219.0
N72b,44.0
N73a,521.0
N71h,3598.0
N72a,551.0
T92a,103.0
T92c,37.0
T92b,107.0
T92g,60.0
T93a,11489.0
T92d,1088.0
T93b,11023.0
T92e,11.0
T92f,54.0
T94b,9418.0
T93j,10641.0
T94a,6561.0
T93i,1855.0
T94c,15950.0
T93k,
T93f,8286.0
T93d,17573.0
T93e,3677.0
T93g,15984.0
T93c,7756.0
T93h,9500.0
T94l,404.0
T94m,24718.0
T95a,4288.0
T94n,12802.0
