gebiedcode15,waarde
STAD,1.5
E,1.0
B,0.0
A,0.8
T,5.5
Z,
N,1.4
M,1.2
K,0.9
F,1.0
DX04,1.0
DX05,1.0
DX02,0.8
DX01,0.9
DX03,1.1
DX21,6.2
DX20,6.2
DX22,4.4
DX14,1.0
DX15,1.1
DX18,1.4
DX17,1.1
DX13,1.1
DX19,1.6
DX16,1.5
DX08,0.9
DX12,1.0
DX06,1.0
DX10,0.8
DX07,1.1
DX09,0.9
DX11,0.8
ZX99,0.0
B10,0.0
E12,1.5
E13,1.4
E19,0.9
E20,0.9
E17,1.0
E16,1.1
E18,1.3
E15,0.8
E14,1.0
A00,0.8
A01,1.3
A04,0.8
A02,0.7
A03,0.5
A09,0.9
A08,0.6
A07,0.9
A06,0.9
A05,0.9
Z99,
T98,1.2
T97,3.7
T96,5.3
T95,2.7
T94,6.2
T93,6.3
T92,1.3
N74,0.4
N73,0.4
N72,0.0
N71,2.2
N70,1.3
N69,2.0
N67,0.7
N68,1.7
N66,1.2
N65,1.0
N63,1.4
N64,0.6
N62,0.6
F11,0.0
F80,0.2
F79,0.9
F78,1.1
F77,1.0
F76,0.9
E75,1.1
E43,0.9
E42,1.1
E41,1.6
E39,1.0
E40,0.8
E38,0.9
E36,2.2
E37,1.0
E22,0.9
E21,0.8
K23,0.5
K45,0.8
K44,0.9
K26,1.1
K25,1.0
K24,0.9
F89,0.9
F88,0.9
F87,1.3
F86,0.7
F85,0.7
F84,0.8
F83,1.2
F82,1.3
F81,1.0
K91,0.8
M28,1.0
M27,1.0
M30,1.1
M29,1.3
M33,1.0
M32,1.3
M31,1.0
K90,0.9
K59,0.6
K53,1.1
K54,1.2
K52,0.7
K49,0.6
K48,1.2
K46,0.7
K47,0.8
N60,1.3
N61,1.8
M58,4.2
M57,0.6
M56,0.7
M55,1.2
M51,1.3
M50,
M35,1.5
M34,4.4
AS05,0.8
AS04,0.7
AS06,1.0
AS03,0.9
AS07,0.9
AS02,1.0
AS01,0.7
AS17,1.0
AS19,0.5
AS16,
AS18,0.7
AS20,0.7
AS15,0.7
AS12,0.5
AS14,1.3
AS08,1.3
AS13,0.6
AS10,1.1
AS09,0.7
AS11,0.9
NS73,0.4
NS72,0.0
NS70,1.3
NS71,2.2
NS74,0.4
NS64,0.6
NS67,0.7
NS65,1.0
NS69,2.0
NS66,1.2
NS68,1.7
NS63,1.4
NS61,1.8
NS60,1.3
NS62,0.6
ZS99,0.0
TS14,2.7
TS18,5.4
TS17,0.0
TS15,1.3
TS16,1.2
TS13,3.7
TS06,5.7
TS08,6.9
TS10,7.7
TS09,9.2
TS07,5.1
TS11,4.0
TS12,3.7
TS02,7.6
TS03,6.8
TS05,7.9
TS01,7.2
TS04,3.7
MS12,0.5
MS13,0.7
MS10,1.8
MS09,0.8
MS08,0.6
MS07,1.2
MS11,0.7
MS05,1.1
MS03,1.3
MS02,1.0
MS04,1.7
MS06,1.2
MS01,1.0
MS31,1.3
MS29,1.5
MS28,1.4
MS30,1.5
MS25,0.9
MS27,4.4
MS23,1.0
MS26,1.3
MS22,1.3
MS21,1.0
MS24,1.3
MS16,2.2
MS18,0.8
MS20,1.2
MS15,6.7
MS17,0.7
MS19,0.8
MS14,0.6
KS24,0.9
KS25,1.0
KS23,0.5
KS54,1.2
KS59,0.6
KS91,0.8
KS53,1.1
KS52,0.7
KS90,0.9
KS46,0.7
KS45,0.8
KS48,1.2
KS44,0.9
KS26,1.1
KS49,0.6
KS47,0.8
FS87,1.3
FS88,0.9
FS89,0.9
FS81,1.0
FS82,1.3
FS84,0.8
FS80,0.2
FS86,0.7
FS85,0.7
FS83,1.2
FS79,0.9
FS78,1.1
FS77,1.0
FS76,0.9
FS11,0.0
ES03,1.4
ES02,1.4
ES01,1.5
ES99,10.0
ES26,0.9
ES25,1.1
ES61,1.1
ES27,2.8
ES21,0.7
ES18,1.0
ES19,0.6
ES20,3.0
ES23,1.1
ES24,1.6
ES22,0.8
ES13,0.9
ES12,0.8
ES11,0.9
ES16,1.3
ES15,1.0
ES14,1.6
ES17,0.8
ES04,1.0
ES08,0.9
ES06,1.3
ES05,0.5
ES09,1.3
ES10,0.9
ES07,1.1
AA12,1.1
AA02,0.8
AA04,0.8
AA11,0.7
AA03,0.8
EA03,1.0
EA01,1.1
EA04,1.1
EA02,1.0
FA01,1.1
FA09,0.9
FA10,0.0
FA04,1.0
FA02,0.7
FA07,1.2
FA06,1.0
FA03,0.9
FA05,1.1
FA08,0.8
KA01,1.0
KA04,0.9
KA02,0.9
KA05,0.6
KA03,0.8
MA05,1.5
MA03,1.0
MA02,1.1
MA01,1.1
MA04,1.1
TA10,1.2
TA09,1.3
ZA99,0.0
TA05,6.7
TA02,5.4
TA03,6.1
TA08,9.2
TA06,3.6
TA04,6.9
TA01,6.2
NA73,0.4
NA71,2.2
NA74,0.4
NA72,0.0
NA63,1.4
NA62,0.6
NA60,1.3
NA61,1.8
NA69,2.0
NA65,1.0
NA64,0.6
NA70,1.3
NA66,1.2
NA67,0.7
NA68,1.7
DY02,0.8
DY01,0.9
DY04,1.0
DY03,1.1
DY08,1.1
DY09,1.1
DY10,0.9
DY11,0.9
DY06,1.1
DY05,1.0
DY07,1.0
DY27,4.4
DY26,6.2
DY21,1.5
DY22,1.1
DY24,1.6
DY19,1.0
DY20,1.1
DY23,1.4
DY25,6.2
DY13,0.7
DY16,0.9
DY15,1.0
DY14,0.8
DY17,1.1
DY18,1.1
DY12,1.0
ZY99,0.0
E12a,2.3
E12b,0.2
E13e,1.1
E13b,1.8
E13d,1.7
E13a,1.4
E13c,1.3
E13f,0.8
E13g,
E13h,10.0
E14b,0.7
E14a,1.3
E14d,1.1
E14c,0.7
E14e,0.9
E15b,2.2
E14f,1.0
E15d,1.1
E15c,0.0
E15a,0.5
E16a,0.9
E16b,1.6
E17a,1.0
E16c,0.2
E18b,1.0
E19c,1.0
E19b,0.8
E19a,0.9
E18a,1.6
B10d,0.0
B10e,0.0
B10a,0.0
B10c,0.0
B10f,0.0
B10b,0.0
B10g,0.0
B10h,0.0
A09i,0.5
A09h,1.2
A08e,0.8
A08a,0.7
A08b,0.6
A07g,1.3
A07h,0.9
A08d,0.5
A09e,0.9
A09b,1.2
A09d,1.2
A09c,1.4
A09f,0.5
A09a,0.0
A05c,1.2
A05b,0.3
A05d,0.6
A05a,1.0
A05f,2.1
A04i,0.5
A05g,1.8
A06e,0.8
A06d,1.2
A06a,0.8
A06c,0.8
A07c,0.7
A07a,3.2
A07b,0.7
A07d,0.6
A07f,0.7
A07e,0.7
A06k,0.7
A06g,0.9
A06f,0.5
A06h,1.0
A06l,0.7
A06i,0.3
A06j,1.6
A01f,1.2
A01e,1.2
A01d,1.2
A01c,1.9
A01g,0.7
A01h,0.8
A02a,0.9
A02d,0.8
A02b,0.7
A03b,1.4
A03a,0.5
A02c,0.6
A04a,1.3
A03d,0.5
A03f,0.5
A03e,0.7
A03c,0.6
A03g,0.5
A04e,0.8
A04c,1.4
A04h,0.7
A04d,0.7
A04f,0.6
A04g,0.6
A04b,0.6
A00a,1.1
A00b,0.8
A01b,1.8
A00d,1.1
A00e,0.5
A01a,
A00c,0.7
Z99z,
T98b,0.0
T97b,4.6
T97c,1.2
T97a,5.0
T97d,4.8
T98a,1.3
T95a,2.8
T96a,7.5
T95c,0.0
T95b,0.0
T96d,4.4
T96e,4.3
T96b,7.8
T96f,3.7
T96c,4.0
T96g,2.7
T94e,4.1
T94f,4.7
T94c,7.8
T94b,6.7
T94d,9.0
T94a,6.8
T94g,9.4
T94k,4.5
T94h,5.9
T94m,8.7
T94n,7.2
T94j,1.9
T94l,
T94i,6.1
T92g,2.1
T93c,7.9
T93e,9.2
T93b,4.9
T93a,5.7
T93d,5.7
T93g,5.6
T93j,5.1
T93h,7.5
T93i,0.0
T93f,9.9
T93k,
N74c,0.4
N74a,0.0
N74b,0.0
N73j,0.0
N73h,0.2
N73g,0.0
N73i,0.0
N73e,0.0
N73f,0.0
N72b,0.0
N73b,1.2
N73d,0.0
N73a,0.0
N73c,0.0
N72c,0.0
T92b,0.0
T92d,0.0
T92e,0.0
T92c,0.0
T92f,0.0
T92a,0.0
N63a,1.4
N62a,0.3
N64a,0.7
N62b,0.7
N65a,1.6
N64d,1.2
N64e,9.1
N64c,0.4
N65b,0.6
N64b,0.0
N66c,1.6
N65d,2.5
N66b,0.3
N66d,0.9
N65c,0.7
N66f,1.9
N67b,0.5
N67a,0.8
N66e,0.0
N66g,0.3
N69l,1.4
N69a,2.6
N69j,0.9
N69c,1.0
N69k,2.2
N69m,3.3
N68b,0.0
N68c,1.9
N68a,0.5
N68f,1.3
N68e,2.5
N68d,1.8
N70e,0.0
N70b,1.2
N70c,1.6
N70a,1.2
N70d,1.4
N70f,0.3
N71e,8.3
N71f,4.4
N71h,1.3
N72a,0.0
N71c,0.0
N71g,0.0
M58j,2.9
M58h,0.6
M58i,0.0
M57b,0.0
M57c,
M58f,0.0
M58g,0.0
M58e,3.7
M58b,6.7
N60a,1.6
N61a,1.1
N61c,1.3
N60c,0.8
N60b,1.3
N61b,2.4
N61d,0.0
M34d,1.2
M33j,0.0
M34c,8.3
M33i,2.6
M33k,1.4
M34a,0.0
M33h,0.9
M33c,0.7
M33g,1.7
M33e,1.2
M33f,1.0
M33d,0.8
M34e,0.0
M34f,
M34g,
M35a,0.7
M35c,1.5
M35b,1.7
M35e,1.9
M50b,
M50c,
M50d,
M35f,1.3
M50a,
M50f,
M51b,1.1
M50g,
M51a,0.9
M51c,1.8
M50e,
M55d,1.1
M55g,0.7
M55f,1.2
M55c,0.6
M55e,0.0
M55b,1.3
M55i,2.1
M56a,0.5
M55h,1.8
M56c,0.9
M56b,0.5
M56d,0.0
M56f,0.6
M56g,
M56i,0.0
M56h,0.7
M57a,0.6
M56e,0.0
K91c,0.4
K91b,1.2
K90j,0.0
K91d,0.0
K91a,0.7
M31b,1.0
M31a,1.0
M30b,1.3
M30a,1.0
M31c,0.9
M33b,0.7
M32a,1.3
M32d,0.0
M32b,1.3
M33a,1.0
M32c,0.8
M29c,1.7
M29a,1.0
M28d,1.2
M29b,1.5
M28c,0.8
M28b,0.9
M27c,1.4
M27a,0.8
M28a,1.1
M27b,1.0
K46c,0.9
K46a,0.3
K45b,0.8
K46b,0.8
K46d,
K47d,0.6
K47f,0.7
K47g,0.4
K47c,0.5
K47a,1.7
K47b,0.2
K47e,0.4
K48a,1.8
K47i,0.0
K48c,1.5
K48b,1.4
K47h,0.0
K47j,1.4
K48e,1.8
K48f,1.0
K49b,0.6
K48d,0.7
K49c,0.0
K49a,0.4
K52a,0.4
K52b,0.7
K49f,0.8
K52c,0.7
K49d,0.6
K49e,0.4
K52h,0.0
K52d,0.8
K53a,1.3
K53b,1.0
K52g,0.9
K54d,2.1
K54e,0.0
K54c,0.9
K59a,0.6
K54a,1.3
K54b,1.0
K90a,0.8
K90d,0.7
K90e,0.0
K90i,0.9
K59b,
K90c,1.3
F88j,0.8
F89c,1.0
F89d,1.2
F89b,0.7
F89a,0.9
F88g,0.5
F88c,1.3
F88i,1.1
F88e,1.4
F88f,0.6
F88h,0.9
F88d,0.0
F86e,0.4
F87b,1.4
F86d,1.1
F87a,0.9
F86f,
F86c,0.9
F87e,0.0
F88a,0.0
F88b,1.2
F87c,1.6
F87f,0.0
F87d,1.3
F80c,0.0
F81a,0.7
F80b,0.2
F81b,0.9
F81c,0.9
F80a,0.0
F82c,1.0
F82b,1.4
F81d,1.1
F82a,1.3
F81e,1.4
F82d,1.5
F83a,1.2
F83b,4.9
F84a,0.9
F84b,1.2
F84c,0.5
F85a,0.6
F85b,0.5
F86a,0.6
F86b,0.7
F85c,1.0
K23b,
K23a,0.0
K24b,1.5
K24a,0.7
K23d,0.8
K23e,0.0
K23c,0.0
K24c,0.5
K25b,0.9
K25a,0.7
K25c,1.1
K24e,0.9
K24d,1.0
K25d,1.1
K26a,1.2
K26c,0.9
K44a,0.9
K26b,1.0
K44c,0.9
K44f,1.1
K44b,0.8
K44d,0.9
K44e,0.6
K45a,0.8
E75b,1.1
E75d,0.8
E43a,1.1
E43b,0.8
E75a,1.0
E75c,1.3
E41c,0.7
E41b,1.0
E40a,0.8
E41a,1.6
E40c,0.8
E40b,0.7
E42a,1.2
E41d,4.9
E42c,1.2
E42d,1.1
E42b,1.1
E20b,1.0
E20c,1.1
E20a,0.7
E21a,0.8
E21b,0.8
E22b,1.3
E22a,0.6
E36b,2.8
E37a,0.6
E36a,1.6
E37f,1.3
E38c,1.1
E37g,1.0
E37e,0.8
E37d,1.0
E37c,0.8
E39a,0.7
E38d,0.5
E39b,3.0
E39c,0.7
E39d,0.7
F11h,0.0
F11f,0.0
F11a,0.0
F11c,
F11d,0.0
F11e,0.0
F76a,0.8
F77b,1.2
F77a,1.6
F76b,1.1
F11j,0.0
F78a,1.2
F77d,0.7
F77e,
F77c,0.9
F77f,0.7
F78b,0.8
F78d,1.1
F78e,0.4
F79a,0.0
F79b,0.9
F78c,1.3
1011,0.8
0000,
1015,0.8
1012,1.1
1013,1.2
1016,0.9
1017,0.8
1014,2.8
1082,1.0
1079,1.1
1077,0.5
1086,1.4
1081,0.7
1078,0.8
1083,0.8
1072,1.0
1075,0.9
1073,1.0
1069,1.2
1076,1.2
1074,0.9
1071,0.8
1066,1.0
1063,0.9
1065,0.8
1067,1.0
1064,1.0
1062,0.9
1068,1.0
1061,0.8
1056,1.0
1059,1.1
1057,1.1
1060,0.8
1055,1.0
1058,0.9
1052,1.2
1046,0.0
1047,0.0
1045,0.0
1051,0.9
1053,1.0
1054,0.9
1041,0.0
1044,0.0
1037,0.0
1043,0.0
1035,1.2
1036,2.6
1042,0.0
1031,1.6
1032,1.0
1027,0.2
1026,0.0
1034,1.3
1028,0.0
1033,0.9
1018,0.8
1019,1.0
1025,1.7
1023,0.7
1022,0.9
1021,1.9
1024,1.7
1108,2.7
1106,5.1
1109,1.2
1107,4.0
1097,1.1
1102,6.3
1105,1.9
1104,6.4
1101,0.0
1103,6.0
1098,0.7
1093,1.3
1094,1.0
1092,1.1
1096,4.2
1095,1.5
1091,1.0
1087,1.4
