gebiedcode15,waarde
STAD,10.6
E,8.8
B,3.3
A,7.9
T,23.8
Z,
N,11.9
M,9.1
K,7.8
F,9.4
DX05,8.3
DX02,8.2
DX03,9.7
DX01,7.5
DX04,9.1
DX22,17.7
DX20,29.5
DX21,26.8
DX17,10.1
DX16,10.7
DX19,15.1
DX13,9.6
DX14,9.7
DX15,6.6
DX18,11.1
DX12,7.7
DX06,9.7
DX10,6.3
DX08,7.9
DX09,10.1
DX07,9.5
DX11,11.9
ZX99,3.3
B10,3.3
E13,10.5
E12,11.0
E19,10.3
E20,5.6
E18,8.3
E17,6.4
E16,8.9
E15,8.7
E14,9.6
A00,10.2
A01,10.4
A04,7.9
A02,6.5
A03,6.4
A09,10.0
A08,8.1
A07,7.1
A06,6.5
A05,7.6
Z99,
T98,2.0
T97,17.9
T95,12.8
T96,19.6
T94,26.8
T93,29.6
T92,21.6
N74,8.2
N73,2.3
N72,10.3
N71,8.3
N70,14.7
N69,17.0
N68,16.7
N67,4.6
N66,7.9
N65,7.4
N63,5.6
N62,4.9
N64,2.4
F79,7.3
F80,2.2
F78,8.9
F77,9.8
F76,11.5
F11,13.5
E75,8.9
E43,7.2
E42,10.2
E41,11.0
E39,9.0
E40,7.1
E38,7.6
E36,6.5
E37,9.6
E21,6.5
E22,7.6
K23,37.1
K45,6.4
K44,6.4
K26,10.7
K25,8.2
K24,8.6
F89,10.0
F88,7.4
F87,11.9
F85,8.6
F86,10.0
F84,8.4
F83,11.4
F82,9.9
F81,8.9
K91,11.1
M27,7.0
M28,10.8
M29,9.6
M30,9.8
M33,7.3
M32,11.6
M31,11.7
K90,10.9
K59,8.7
K53,6.2
K54,8.0
K52,5.3
K49,5.9
K48,7.9
K47,5.2
K46,5.9
N60,12.9
N61,15.2
M58,8.3
M57,7.9
M56,5.5
M55,7.4
M51,11.7
M50,
M35,10.4
M34,8.2
AS03,7.4
AS07,11.5
AS02,10.3
AS01,6.4
AS04,6.5
AS05,6.6
AS06,6.4
AS20,8.9
AS15,6.9
AS17,10.4
AS18,7.8
AS16,
AS19,6.0
AS13,12.5
AS10,9.4
AS11,6.4
AS12,5.2
AS14,8.9
AS08,10.4
AS09,6.2
NS74,8.2
NS71,8.3
NS73,2.3
NS70,14.7
NS72,10.3
NS67,4.6
NS63,5.6
NS65,7.4
NS64,2.4
NS66,7.9
NS69,17.0
NS68,16.7
NS60,12.9
NS61,15.2
NS62,4.9
ZS99,3.3
TS13,17.9
TS14,12.8
TS17,42.9
TS15,21.0
TS18,27.5
TS16,2.0
TS09,26.0
TS08,38.6
TS10,24.9
TS12,18.4
TS11,8.0
TS07,21.5
