gebiedcode15,waarde
STAD,21.0
A,8.0
B,
F,34.0
E,25.0
Z,
T,38.0
N,39.0
M,22.0
K,15.0
A00,2.0
A02,3.0
A01,3.0
B10,
A09,16.0
A08,4.0
A06,9.0
A07,2.0
A05,2.0
A04,23.0
A03,0.0
E12,0.0
E13,27.0
E14,29.0
E42,26.0
E41,36.0
E40,
E38,22.0
E39,41.0
E37,27.0
E36,29.0
E21,9.0
E22,23.0
E19,46.0
E20,31.0
E18,51.0
E17,38.0
E16,5.0
E15,26.0
F11,
F76,45.0
E75,
E43,3.0
F87,13.0
F86,32.0
F84,28.0
F85,28.0
F82,36.0
F83,6.0
F81,37.0
F80,1.0
F79,41.0
F78,41.0
F77,56.0
Z99,
T98,2.0
T97,37.0
K23,
K24,4.0
F89,
F88,18.0
K52,12.0
K49,4.0
K48,14.0
K47,4.0
K45,12.0
K46,12.0
K44,3.0
K26,27.0
K25,23.0
M27,4.0
M28,51.0
K91,44.0
K59,1.0
K90,15.0
K53,8.0
K54,33.0
M50,
M51,0.0
M55,15.0
M35,2.0
M34,
M33,25.0
M31,25.0
M32,40.0
M30,35.0
M29,8.0
N60,22.0
N64,2.0
N63,70.0
N61,55.0
N62,25.0
N69,29.0
N68,52.0
N67,12.0
N66,45.0
N65,57.0
M57,45.0
M58,0.0
M56,4.0
T92,
T93,51.0
T96,50.0
T95,23.0
T94,25.0
N74,
N72,2.0
N73,3.0
N71,1.0
N70,38.0
