gebiedcode15,waarde
STAD,6.6
A,6.4
B,
E,6.5
F,6.6
Z,
K,6.5
M,6.8
N,6.8
T,6.9
DX06,6.4
DX02,6.5
DX03,6.8
DX05,6.4
DX01,6.4
DX04,6.5
DX07,6.5
DX13,6.4
DX09,7.2
DX08,6.5
DX10,6.5
DX12,6.3
DX11,7.2
DX14,6.6
DX20,6.6
DX17,6.5
DX19,7.2
DX18,6.6
DX21,6.8
DX15,7.3
DX16,6.6
DX22,7.2
ZX99,
A01,6.5
A02,6.6
A00,6.0
A03,5.8
A04,6.0
A06,6.2
A05,6.7
A07,6.3
A09,7.0
A08,6.7
B10,
F77,6.6
F78,6.8
F79,5.8
F80,
F82,6.1
F81,6.6
F83,7.2
F85,7.2
F84,6.4
F86,7.3
F87,6.9
E43,6.4
E75,6.3
F76,5.7
F11,
E16,7.2
E19,6.6
E18,6.6
E17,6.4
E20,6.0
E22,6.2
E21,5.9
E37,6.5
E36,
E39,6.4
E38,6.6
E40,6.4
E41,5.9
E42,6.9
E15,6.7
E14,6.5
E13,6.8
E12,7.1
T97,7.0
T98,6.5
Z99,
N70,6.5
N71,7.1
N73,7.0
N72,
N74,6.3
T94,6.8
T95,7.1
T96,7.4
T93,6.6
T92,
M56,7.1
M58,7.1
M57,7.6
N65,7.0
N66,6.1
N68,7.7
N67,6.6
N69,6.8
N61,6.8
N62,6.6
N63,5.9
N64,7.1
N60,6.2
M30,6.8
M29,6.2
M32,6.4
M31,6.2
M33,7.0
M34,
M50,
M35,6.3
M51,7.4
M55,7.5
K53,7.2
K54,7.0
K90,6.8
K59,7.7
K91,7.5
M28,6.3
M27,6.5
K26,7.6
K25,5.9
K44,6.3
K45,5.6
K46,6.7
K47,6.4
K48,7.3
K49,6.8
K52,6.2
F88,6.6
F89,7.2
K24,5.2
K23,
AS01,6.5
AS02,6.6
AS08,6.7
AS03,5.8
AS04,
AS05,6.7
AS07,6.3
AS06,6.2
AS09,7.0
AS15,
AS11,
AS12,
AS14,
AS13,
AS16,
AS10,
AS17,
AS18,
AS19,
AS20,
ES15,6.5
ES17,6.3
ES13,5.9
ES16,
ES19,7.0
ES14,
ES18,6.6
ES22,6.4
ES24,5.9
ES20,
ES23,6.3
ES26,6.4
ES21,6.2
ES25,6.9
ES99,
ES27,
ES61,
ES04,6.5
ES01,7.1
ES03,6.8
