gebiedcode15,waarde
STAD,1.82
A,1.72
B,
E,1.89
F,1.92
Z,
K,1.93
M,1.68
N,1.77
T,1.7
A01,1.69
A02,1.87
A00,1.94
A03,2.41
A04,1.57
A05,1.86
A07,1.85
A06,1.96
A09,1.53
A08,2.14
B10,
F77,2.19
F78,2.06
F79,1.47
F80,1.32
F81,2.02
F83,2.12
F82,1.56
F84,1.39
F85,2.04
F86,1.89
F87,2.45
E43,2.17
E75,
F76,2.09
F11,
E15,1.45
E16,1.92
E17,1.54
E18,1.99
E20,1.75
E19,1.5
E22,1.84
E21,1.57
E37,2.23
E36,2.16
E39,2.01
E38,2.01
E40,
E42,2.0
E41,1.84
E14,1.85
E12,1.16
E13,1.95
T97,1.51
T98,2.22
Z99,
N70,1.66
N71,0.54
N73,1.84
N72,1.32
N74,
T94,1.95
T95,1.6
T96,1.62
T93,1.67
T92,
M56,1.95
M58,1.3
M57,2.46
N65,1.56
N66,1.72
N68,1.77
N67,1.64
N69,1.98
N61,1.7
N62,2.06
N64,2.37
N63,1.88
N60,2.22
M29,1.6
M30,1.85
M32,1.45
M31,1.66
M33,1.42
M34,
M35,1.11
M55,2.11
M51,1.15
M50,
K54,2.1
K53,2.14
K59,2.42
K90,1.95
K91,1.72
M28,1.61
M27,1.63
K26,2.23
K25,1.49
K44,2.18
K46,2.23
K45,2.02
K47,1.75
K48,1.95
K49,2.21
K52,2.33
F88,1.35
F89,
K24,1.78
K23,
