gebiedcode15,waarde
STAD,238831.0
A,323868.0
B,189402.0
E,218716.0
F,186133.0
K,315385.0
Z,
M,244580.0
N,182635.0
T,141548.0
DX13,222476.0
DX11,267096.0
DX15,236051.0
DX14,247278.0
DX17,182709.0
DX12,253387.0
DX16,299146.0
DX18,179861.0
DX20,123437.0
DX22,152091.0
DX21,143943.0
DX19,185331.0
DX03,220027.0
DX02,326857.0
DX01,321204.0
DX06,155444.0
DX08,257123.0
DX04,176752.0
DX07,174206.0
DX10,417031.0
DX05,234858.0
DX09,182836.0
ZX99,189402.0
F77,143197.0
F76,139528.0
F78,171886.0
F79,229317.0
F80,368054.0
F81,166307.0
F82,181699.0
F84,263399.0
F83,153818.0
F87,191464.0
F86,176446.0
F85,185123.0
F88,251111.0
F89,179043.0
K24,254036.0
K23,466043.0
E15,266771.0
E16,229457.0
E17,266965.0
E19,211052.0
E18,225289.0
E21,269836.0
E20,309549.0
E22,595181.0
E36,281944.0
E37,176092.0
E39,175916.0
E38,171532.0
E41,174739.0
E40,206504.0
E42,177259.0
E75,214799.0
E43,219466.0
F11,
A03,478371.0
A02,502230.0
A04,303500.0
A05,311743.0
A06,285877.0
A07,359119.0
A08,322276.0
A01,281193.0
A00,273525.0
A09,256421.0
B10,189402.0
E13,209713.0
E14,222070.0
E12,167242.0
Z99,
T96,143554.0
T97,161513.0
T98,224884.0
T94,143943.0
T95,137902.0
T93,123214.0
T92,
N69,150413.0
N70,168651.0
N71,246760.0
N72,211602.0
N73,437326.0
N74,280083.0
N65,172054.0
N64,387460.0
N66,192289.0
N67,267617.0
N68,163369.0
N63,169285.0
N62,175622.0
N61,156395.0
N60,157332.0
M29,216466.0
M31,188495.0
M30,204797.0
M33,315297.0
M32,192657.0
M34,123993.0
M35,319688.0
M50,
M51,293659.0
M55,219283.0
M56,275728.0
M58,173995.0
M57,185883.0
K25,238217.0
K26,228441.0
K44,232791.0
K45,248310.0
K46,609908.0
K47,567512.0
K48,271460.0
K49,664514.0
K52,310248.0
K53,235385.0
K54,229718.0
K59,506697.0
K90,249529.0
K91,231585.0
M27,275509.0
M28,215454.0
AS18,292598.0
AS15,308075.0
AS17,258007.0
AS16,
AS19,376731.0
AS13,319051.0
AS14,369203.0
AS20,303844.0
AS04,502230.0
AS01,301611.0
AS03,290222.0
AS02,385352.0
AS05,281247.0
AS06,296193.0
AS07,258925.0
AS11,379150.0
AS08,281193.0
AS10,301901.0
AS09,327373.0
AS12,509115.0
ES13,448176.0
ES12,251444.0
ES10,201772.0
ES15,174362.0
ES09,225289.0
ES14,283989.0
ES11,309549.0
ES20,204710.0
ES19,154707.0
ES17,174133.0
ES22,206504.0
ES16,161856.0
ES21,186370.0
ES18,185339.0
ES27,
ES26,219466.0
ES24,174739.0
ES23,214799.0
ES99,
ES61,235697.0
ES25,177259.0
ES04,222070.0
ES06,
ES05,293375.0
ES03,206811.0
ES08,253657.0
ES07,229457.0
ES02,223091.0
ES01,167242.0
FS11,
FS76,139528.0
FS77,143197.0
FS80,368054.0
FS82,181699.0
FS81,166307.0
FS79,229317.0
FS84,263399.0
FS83,153818.0
FS78,171886.0
FS89,179043.0
FS88,251111.0
FS86,176446.0
FS85,185123.0
FS87,191464.0
ZS99,189402.0
KS26,228441.0
KS24,254036.0
KS45,248310.0
KS44,232791.0
KS47,567512.0
KS25,238217.0
KS46,609908.0
KS23,466043.0
KS52,310248.0
KS48,271460.0
KS54,229718.0
KS53,235385.0
KS90,249529.0
KS49,664514.0
KS59,506697.0
KS91,231585.0
MS02,215454.0
MS01,275509.0
MS04,251280.0
MS03,211527.0
MS07,209601.0
MS09,218957.0
MS05,204797.0
MS08,294492.0
MS11,299675.0
MS06,281202.0
MS10,223485.0
MS14,185883.0
MS12,348215.0
MS16,210642.0
MS15,75644.0
MS18,279287.0
MS13,171355.0
MS17,340822.0
MS19,335738.0
MS21,366989.0
MS23,190723.0
MS22,240229.0
MS20,364445.0
MS25,183293.0
MS24,193876.0
MS28,315678.0
MS30,269995.0
MS29,481200.0
MS27,123993.0
MS26,190574.0
MS31,293659.0
NS60,157332.0
NS63,169285.0
NS61,156395.0
NS65,172054.0
NS64,387460.0
NS67,267617.0
NS62,175622.0
NS66,192289.0
NS70,168651.0
NS68,163369.0
NS72,211602.0
NS71,246760.0
NS74,280083.0
NS69,150413.0
NS73,437326.0
TS09,110074.0
TS05,54813.0
TS06,182089.0
TS08,125027.0
TS04,154927.0
TS07,194849.0
TS10,124174.0
TS16,224884.0
TS12,148321.0
TS11,183888.0
TS13,161513.0
TS15,
TS14,137902.0
TS17,
TS18,117046.0
TS01,154776.0
TS03,138284.0
TS02,117148.0
FA02,180249.0
FA04,143197.0
FA03,139528.0
FA06,166317.0
FA01,185244.0
FA05,180369.0
FA09,251111.0
FA07,181032.0
FA10,
FA08,263399.0
EA01,220027.0
EA03,176752.0
EA02,272016.0
EA04,196474.0
AA03,408919.0
AA04,282698.0
AA02,331537.0
AA12,277240.0
AA11,313415.0
ZA99,189402.0
TA04,125027.0
TA01,143943.0
TA03,135266.0
TA02,117046.0
TA05,139145.0
TA08,110074.0
TA09,
TA10,224884.0
TA06,153037.0
NA60,157332.0
NA61,156395.0
NA67,267617.0
NA64,387460.0
NA66,192289.0
NA62,175622.0
NA65,172054.0
NA68,163369.0
NA63,169285.0
NA71,246760.0
NA73,437326.0
NA69,150413.0
NA72,211602.0
NA70,168651.0
NA74,280083.0
MA01,222476.0
MA02,236051.0
MA05,299146.0
MA03,315297.0
MA04,190326.0
KA02,267931.0
KA04,242537.0
KA03,417031.0
KA01,242950.0
KA05,487784.0
DY05,272016.0
DY07,142038.0
DY06,196474.0
DY04,176752.0
DY09,174206.0
DY03,220027.0
DY08,180687.0
DY14,267096.0
DY13,604460.0
DY11,182836.0
DY16,267931.0
DY10,257123.0
DY15,242950.0
DY12,251185.0
DY02,326857.0
DY01,321204.0
DY21,299146.0
DY20,236051.0
DY18,190326.0
DY23,179861.0
DY17,222476.0
DY22,182709.0
DY19,315297.0
DY27,152091.0
DY25,123437.0
DY24,185331.0
DY26,143943.0
ZY99,189402.0
E40a,186737.0
E40c,203582.0
E39d,160740.0
E40b,222002.0
E41a,177449.0
E39b,204710.0
E38d,176290.0
E39a,134498.0
E39c,253309.0
E38c,169489.0
E37a,140012.0
E37f,161856.0
E37c,174133.0
E37e,224666.0
E37d,179682.0
E37g,170986.0
E36a,283989.0
E21b,327630.0
E22a,667837.0
E22b,515741.0
E36b,
E20a,348789.0
E20c,261703.0
E19c,207369.0
E20b,317862.0
E21a,251444.0
E19a,229441.0
E18a,241844.0
E18b,212731.0
E19b,197588.0
E17a,266965.0
E16c,280471.0
E15d,235697.0
E15c,
E16b,217758.0
E16a,224959.0
E15a,293375.0
E14c,198889.0
E14d,202993.0
E14e,198894.0
E14f,268667.0
E15b,
F11d,
F11c,
F11f,
F11e,
F11a,
E43a,224142.0
E42d,177809.0
E43b,213851.0
E75b,212151.0
E75a,231588.0
E41d,
E42a,176741.0
E41b,174127.0
E42c,177925.0
E41c,171829.0
E42b,176991.0
E75c,209312.0
E75d,192832.0
F85c,121291.0
F84c,299891.0
F84b,258974.0
F85b,184212.0
F85a,252130.0
F86b,163708.0
F86f,
F86c,193239.0
F86e,131323.0
F86d,206463.0
F86a,181281.0
F82d,206445.0
F83b,
F82c,186984.0
F83a,153837.0
F84a,220520.0
F82a,145078.0
F81c,165103.0
F81d,169030.0
F81e,170785.0
F81b,229230.0
F82b,165680.0
F79b,227705.0
F80a,
F80c,
