gebiedcode15,waarde
STAD,6.7
A,6.2
B,
E,6.4
F,6.5
K,6.5
Z,
M,7.0
N,6.8
T,7.3
DX13,6.5
DX15,7.4
DX14,7.0
DX12,6.0
DX17,6.8
DX16,7.2
DX11,7.5
DX22,7.5
DX21,7.4
DX19,6.9
DX18,6.7
DX20,7.1
DX01,6.0
DX02,6.5
DX03,6.6
DX06,6.2
DX04,6.9
DX08,6.3
DX07,6.6
DX10,6.7
DX05,6.1
DX09,7.0
ZX99,
F77,6.2
F76,6.3
F78,6.2
F79,5.9
F81,6.5
F80,
F82,6.5
F84,6.0
F83,7.1
F87,7.0
F86,6.8
F85,7.2
F88,6.6
F89,7.3
K24,4.8
K23,
E15,6.2
E16,6.9
E17,6.3
E19,6.0
E18,5.8
E20,6.1
E21,5.8
E36,
E22,5.4
E37,6.8
E38,6.6
E39,7.1
E41,6.2
E40,6.3
E42,6.7
E43,6.5
E75,5.6
F11,
A02,5.6
A03,5.6
A04,5.8
A05,6.6
A06,6.0
A07,6.0
A08,6.7
A01,5.6
A00,5.3
A09,7.3
B10,
E13,6.6
E14,6.4
E12,
Z99,
T96,7.9
T97,7.2
T98,6.7
T94,7.4
T95,6.7
T93,7.1
T92,
N69,6.9
N70,6.7
N71,7.3
N73,6.7
N72,
N74,5.7
N64,6.9
N65,7.2
N66,6.1
N67,7.4
N68,7.3
N62,7.1
N63,6.4
N60,6.3
N61,6.9
M29,6.6
M30,6.5
M31,6.6
M33,7.3
M32,6.8
M34,7.4
M35,7.1
M50,
M51,7.5
M55,7.5
M56,7.3
M58,7.5
M57,7.4
K25,5.7
K26,6.9
K44,6.7
K45,5.9
K46,6.8
K47,6.3
K48,7.2
K49,6.9
K52,6.1
K53,7.2
K54,6.8
K59,7.5
K90,7.4
K91,7.7
M28,6.3
M27,6.4
AS18,7.3
AS15,5.0
AS17,7.1
AS13,
AS16,
AS19,7.2
AS14,
AS20,6.6
AS04,5.6
AS01,7.0
AS03,6.0
AS02,7.3
AS05,6.1
AS11,6.2
AS08,5.6
AS10,5.4
AS09,6.1
AS06,5.8
AS12,5.7
AS07,5.0
ES13,5.3
ES12,5.9
ES10,6.0
ES15,6.8
ES09,5.8
ES14,
ES11,6.1
ES20,7.5
ES19,6.8
ES17,6.6
ES16,7.2
ES22,6.3
ES21,6.8
ES18,6.7
ES27,
ES26,6.5
