gebiedcode15,waarde
STAD,25.2
K,20.1
F,33.6
E,20.2
B,10.4
A,14.6
Z,
T,33.1
N,33.4
M,27.1
DX09,28.8
DX06,34.8
DX08,43.4
DX04,25.3
DX10,23.5
DX07,30.6
DX05,18.6
DX02,15.8
DX03,19.3
DX01,13.5
DX21,33.0
DX22,35.4
DX19,34.0
DX18,28.7
DX20,30.2
DX16,47.9
DX15,22.1
DX14,27.8
DX13,21.6
DX12,18.0
DX11,18.7
DX17,36.7
ZX99,0.0
E12,5.8
E14,19.0
E13,21.9
B10,10.4
A09,20.8
A00,9.0
A01,6.7
A08,13.3
A07,14.3
A06,13.9
A05,18.5
A04,14.0
A03,14.0
A02,12.8
F11,6.8
E75,27.8
E43,19.8
E42,20.7
E40,18.7
E41,15.7
E38,20.9
E39,30.4
E37,24.9
E36,10.0
E22,21.0
E21,18.0
E20,19.1
E18,13.6
E19,15.8
E17,17.1
E16,16.3
E15,33.1
K23,15.2
K24,13.4
F89,28.2
F88,40.3
F87,23.8
F86,29.2
F85,34.4
F83,30.7
F84,46.6
F82,36.3
F81,25.3
F80,40.3
F79,39.9
F78,39.1
F77,31.7
F76,33.7
Z99,
M28,20.5
M27,18.8
K91,16.9
K90,19.5
K59,25.3
K54,17.8
K53,19.7
K52,23.0
K49,31.6
K48,22.3
K47,23.4
K46,31.4
K45,16.6
K26,22.6
K44,19.3
K25,15.2
M58,7.1
M57,19.0
M56,28.8
M55,19.7
M51,49.3
M50,
M35,52.3
M34,7.9
M33,32.3
M32,26.8
M31,22.6
M30,25.5
M29,20.7
N61,27.5
N60,29.5
N62,28.5
N63,32.9
N68,39.7
N67,40.4
N66,39.4
N64,46.0
N65,33.9
N74,47.5
N72,14.1
N73,37.0
N71,14.9
N70,36.7
N69,25.6
T92,5.9
T93,30.5
T96,36.1
T95,20.7
T94,33.0
T97,38.2
T98,41.3
FS85,34.4
FS88,40.3
FS86,29.2
FS89,28.2
FS87,23.8
FS80,40.3
FS82,36.3
FS79,39.9
FS78,39.1
FS81,25.3
FS83,30.7
FS84,46.6
FS76,33.7
FS11,6.8
FS77,31.7
ES01,5.8
ES02,24.5
ES07,16.3
ES03,21.4
ES05,43.7
ES06,30.6
ES08,15.8
ES04,19.0
ES99,14.3
ES25,20.7
ES24,15.7
ES61,21.9
ES26,19.8
ES23,27.8
ES27,5.7
ES19,19.8
ES20,25.9
ES21,36.8
ES16,21.1
ES22,18.7
ES17,31.0
ES18,23.3
ES15,21.6
ES10,17.0
ES09,13.6
ES14,10.7
ES12,16.7
ES13,21.3
ES11,19.1
AS12,15.6
AS11,16.4
AS10,7.9
AS06,12.4
AS07,8.8
AS08,6.8
AS09,9.9
AS02,25.8
AS01,18.1
AS03,16.0
AS04,12.8
AS05,14.6
AS20,11.9
AS15,14.1
AS16,
AS17,19.1
AS14,16.2
AS19,16.7
AS13,6.4
AS18,18.0
ZS99,10.4
TS02,29.9
TS03,37.4
TS01,36.9
TS18,26.7
TS16,41.3
TS12,31.3
TS17,0.0
TS13,38.2
TS15,6.3
TS11,34.0
TS14,20.7
TS09,19.3
TS08,36.2
TS05,8.7
TS06,47.4
TS10,42.8
TS04,26.0
TS07,47.4
NS73,37.0
NS72,14.1
NS71,14.9
NS68,39.7
NS74,47.5
NS70,36.7
NS69,25.6
NS61,27.5
NS62,28.5
NS65,33.9
NS64,46.0
NS66,39.4
NS67,40.4
NS63,32.9
NS60,29.5
MS31,49.3
MS29,63.1
MS30,47.3
MS26,29.3
MS28,55.3
MS27,7.9
MS23,19.0
MS20,51.7
MS21,45.6
MS22,25.5
MS19,28.8
MS24,25.3
MS25,31.3
MS14,19.0
MS17,29.8
MS18,23.2
MS13,7.9
MS16,11.7
MS12,35.1
MS15,0.3
MS07,14.8
MS10,18.1
MS05,25.5
MS11,34.9
MS08,21.8
MS06,20.3
MS09,28.2
MS01,18.8
MS03,20.7
MS02,20.5
MS04,20.6
KS91,16.9
KS52,23.0
KS48,22.3
KS90,19.5
KS54,17.8
KS49,31.6
KS53,19.7
KS59,25.3
KS23,15.2
KS44,19.3
KS26,22.6
KS24,13.4
KS47,23.4
KS46,31.4
KS45,16.6
