gebiedcode15,waarde
STAD,42.0
K,35.0
F,58.0
E,46.0
B,58.0
A,24.0
Z,
T,61.0
N,57.0
M,42.0
E12,78.0
E14,42.0
E13,60.0
B10,
A09,50.0
A01,12.0
A00,19.0
A08,28.0
A07,12.0
A06,20.0
A05,35.0
A04,28.0
A03,8.0
A02,6.0
F11,98.0
E75,
E43,21.0
E42,51.0
E41,65.0
E40,
E39,48.0
E38,36.0
E37,59.0
E36,91.0
E22,32.0
E20,44.0
E21,23.0
E19,63.0
E18,68.0
E16,33.0
E17,52.0
E15,31.0
K23,
K24,27.0
F89,
F88,46.0
F87,44.0
F86,74.0
F85,45.0
F84,40.0
F83,30.0
F82,44.0
F80,2.0
F81,64.0
F79,49.0
F78,83.0
F77,85.0
F76,65.0
Z99,
M27,43.0
K91,61.0
K90,39.0
K59,2.0
K54,49.0
K53,33.0
K52,28.0
K49,6.0
K48,58.0
K47,11.0
K45,28.0
K46,19.0
K44,26.0
K26,57.0
K25,39.0
M57,103.0
M58,74.0
M56,14.0
M55,36.0
M51,18.0
M50,
M35,9.0
M34,61.0
M32,53.0
M33,50.0
M31,40.0
M30,49.0
M28,73.0
M29,43.0
N61,77.0
N60,48.0
N63,86.0
N62,44.0
N68,66.0
N67,18.0
N65,69.0
N66,54.0
N64,3.0
N74,
N72,18.0
N73,5.0
N71,45.0
N70,54.0
N69,59.0
T92,7.0
T93,59.0
T95,32.0
T94,55.0
T97,58.0
T98,23.0
T96,83.0
