gebiedcode15,waarde
STAD,51.4
E,50.7
B,73.2
A,63.2
N,55.5
M,52.0
K,63.8
F,42.6
T,28.9
Z,
DX01,63.8
DX02,62.7
DX21,22.3
DX17,60.6
DX18,57.8
DX20,14.2
DX22,42.0
DX19,46.7
DX15,69.5
DX13,44.5
DX10,66.1
DX11,64.0
DX16,59.2
DX14,45.5
DX12,61.9
DX09,38.4
DX04,34.6
DX08,59.7
DX07,42.9
DX06,33.8
DX05,55.6
DX03,55.6
ZX99,73.2
B10,73.2
E13,49.3
E12,70.5
E19,52.4
E17,67.5
E18,56.9
E16,60.1
E15,59.5
E14,55.1
A00,60.6
A04,64.4
A03,63.0
A02,57.5
A01,57.9
A09,57.8
A08,66.6
A07,64.8
A06,67.3
A05,66.0
F11,65.4
F76,31.1
F79,57.1
F78,30.0
F77,35.0
E75,43.5
E43,58.6
E42,43.9
E40,60.8
E41,43.2
E39,14.4
E38,50.3
E37,37.9
E22,64.2
E36,65.5
E20,67.6
E21,65.6
K23,65.1
K25,59.2
K24,61.2
K44,69.0
K26,47.2
F89,39.6
F88,64.7
F87,45.7
F86,26.1
F85,48.2
F83,48.4
F84,54.9
F82,26.9
F80,81.9
F81,50.6
M27,61.4
M28,46.2
M29,44.0
M32,32.2
M30,35.2
M31,31.4
K91,63.4
K90,64.2
K59,65.7
K54,65.3
K53,60.4
K52,72.3
K48,61.9
K49,66.8
K47,67.9
K46,65.2
K45,63.1
N60,54.1
N61,40.5
M58,65.4
M57,71.8
M56,74.0
M51,
M55,63.9
M50,
M35,57.5
M34,81.1
M33,64.1
Z99,
T98,86.3
T97,40.9
T96,36.2
T95,61.4
T94,22.3
T93,13.8
T92,70.8
N74,58.2
N73,87.9
N72,72.1
N71,70.0
N70,45.8
N69,50.8
N68,35.6
N67,78.3
N65,73.9
N66,63.4
N64,81.9
N63,82.0
N62,83.0
AS03,64.8
AS01,67.6
AS02,68.2
AS04,57.5
AS20,65.1
AS19,70.1
AS17,57.3
AS13,56.6
AS14,72.2
AS18,65.5
AS12,63.9
AS15,64.6
AS16,
AS08,57.9
AS05,68.1
AS09,61.8
AS10,61.2
AS11,66.0
AS06,65.3
AS07,60.3
MS04,52.4
MS07,61.7
MS05,35.2
MS10,67.2
MS09,67.9
MS08,71.7
MS06,46.0
MS02,46.2
MS01,61.4
MS03,43.4
MS31,
MS30,52.8
MS27,81.1
MS29,65.7
MS28,56.5
MS26,26.6
MS25,21.8
MS20,72.3
MS21,67.7
MS18,67.3
MS19,58.4
MS23,36.3
MS22,49.2
MS24,35.4
MS13,60.3
MS17,73.3
MS16,76.3
MS12,68.3
MS14,71.8
MS11,75.3
MS15,68.1
KS49,66.8
KS53,60.4
KS54,65.3
KS52,72.3
KS48,61.9
KS47,67.9
KS59,65.7
KS46,65.2
KS24,61.2
KS26,47.2
KS25,59.2
KS23,65.1
KS44,69.0
KS45,63.1
KS91,63.4
KS90,64.2
FS87,45.7
FS84,54.9
FS83,48.4
FS85,48.2
FS89,39.6
FS86,26.1
FS88,64.7
FS81,50.6
FS78,30.0
FS77,35.0
FS79,57.1
FS80,81.9
FS82,26.9
FS11,65.4
FS76,31.1
ES61,44.7
ES99,85.7
ES25,43.9
ES26,58.6
ES24,43.2
ES27,40.5
ES22,60.8
ES21,11.2
ES23,43.5
ES17,28.6
ES18,51.1
ES15,40.6
ES14,74.5
ES20,
ES16,42.0
ES19,37.9
ES09,56.9
ES08,65.9
ES11,67.6
ES13,65.6
ES07,60.1
ES12,65.1
ES10,48.1
ES03,49.3
ES02,49.0
ES01,70.5
ES05,64.5
ES04,55.1
ES06,89.8
NS74,58.2
NS70,45.8
NS71,70.0
NS68,35.6
NS69,50.8
NS72,72.1
NS73,87.9
NS67,78.3
NS63,82.0
NS62,83.0
NS60,54.1
NS66,63.4
NS64,81.9
NS61,40.5
NS65,73.9
TS17,
TS18,16.5
ZS99,73.2
TS16,86.3
TS14,61.4
TS15,70.8
TS12,38.6
TS13,40.9
TS10,26.0
TS11,55.8
TS08,12.9
TS09,9.4
TS06,13.7
TS04,48.3
TS03,10.4
TS05,8.1
TS07,10.6
TS01,11.2
TS02,26.8
AA12,59.3
AA04,61.6
AA11,64.7
AA02,64.8
AA03,64.0
EA01,55.6
EA02,62.0
EA04,49.6
EA03,34.6
FA06,50.6
FA07,36.4
FA09,64.7
FA08,54.9
FA10,65.4
FA05,33.9
FA01,41.7
FA02,35.9
FA03,31.1
FA04,35.0
KA01,57.1
KA05,65.7
KA03,66.1
