gebiedcode15,waarde
STAD,6.8
A,6.5
B,
E,6.5
Z,
T,7.1
F,6.7
K,6.7
M,7.0
N,7.0
DX10,6.8
DX09,7.3
DX07,6.6
DX06,6.4
DX12,6.3
DX11,7.4
DX08,6.6
DX17,7.0
DX16,7.1
DX14,6.8
DX13,6.3
DX18,7.0
DX15,7.6
DX20,6.9
DX21,7.1
DX19,7.1
DX22,7.2
DX03,6.6
DX02,6.7
DX05,6.3
DX04,6.7
DX01,6.3
ZX99,
A05,6.9
A06,6.2
A07,6.5
A08,6.9
A09,7.5
A03,5.8
A02,6.2
A04,5.9
A01,6.1
A00,5.6
E14,6.3
E15,6.6
E18,6.5
E16,7.2
E17,6.1
E19,6.7
E20,6.3
E13,6.6
E12,7.1
B10,
N63,6.4
N64,7.3
N62,7.1
N65,7.0
N66,6.2
N67,7.2
N68,7.4
N70,7.3
N69,7.0
N72,
N71,6.3
N73,6.7
N74,6.4
T92,
T94,7.1
T93,6.9
T95,6.7
T96,7.5
T97,7.2
T98,6.9
Z99,
M34,7.4
M35,7.1
M50,
M51,7.1
M55,7.7
M56,7.4
M57,7.7
M58,7.7
N61,7.1
N60,7.1
K47,6.5
K46,7.0
K48,7.2
K49,7.2
K52,6.4
K53,7.2
K54,7.0
K59,7.2
K90,7.2
M31,6.3
M30,6.2
M33,7.2
M32,6.7
M29,6.3
M28,6.4
M27,6.4
K91,7.8
F81,6.5
F82,6.6
F84,6.2
F83,7.1
F85,7.4
F86,7.1
F87,7.0
F88,6.9
F89,7.7
K24,5.3
K25,5.9
K44,6.5
K26,7.0
K45,6.2
K23,7.4
E22,5.8
E21,5.8
E36,
E37,6.6
E38,6.7
E40,6.6
E39,6.9
E41,5.9
E42,6.5
E43,6.8
E75,6.4
F11,
F76,6.4
F77,6.4
F78,6.5
F80,
F79,5.7
AS10,
AS08,6.9
AS09,7.5
AS12,
AS11,
AS14,
AS13,
AS17,
AS19,
AS18,
AS16,
AS15,
AS20,
AS03,5.8
AS01,6.1
AS05,6.9
AS04,
AS07,6.5
AS02,6.2
AS06,6.2
ES09,6.5
ES08,6.3
ES04,6.3
ES05,6.2
ES07,7.2
ES03,6.7
ES06,
ES15,6.8
ES10,6.7
ES11,6.3
ES12,5.8
ES14,
ES13,5.6
ES16,
ES22,6.6
ES18,6.8
ES19,7.0
ES21,6.6
ES17,6.0
ES20,
ES23,6.4
ES99,
ES25,6.5
ES26,6.8
ES61,7.3
ES27,
ES24,5.9
