gebiedcode15,waarde
STAD,25.3
E,20.3
B,9.5
A,14.4
T,33.6
Z,
N,33.3
M,28.0
K,20.0
F,33.6
DX05,18.5
DX03,19.4
DX04,25.6
DX01,13.2
DX02,15.8
DX22,36.0
DX21,33.8
DX20,30.2
DX14,28.5
DX16,46.5
DX17,37.1
DX19,33.4
DX18,28.7
DX13,22.2
DX15,23.8
DX09,29.4
DX12,17.8
DX07,29.5
DX11,18.8
DX08,44.3
DX10,23.2
DX06,34.5
ZX99,9.5
B10,9.5
E13,22.1
E12,5.2
E19,16.2
E20,18.7
E17,15.7
E16,16.4
E18,14.4
E15,33.6
E14,19.2
A00,9.1
A01,6.4
A04,14.0
A02,11.9
A03,13.0
A09,21.3
A08,13.3
A07,13.7
A06,13.5
A05,18.4
Z99,
T98,40.6
T97,39.5
T96,36.6
T95,19.5
T94,33.8
T93,30.4
T92,7.0
N74,51.2
N73,37.7
N72,16.4
N71,14.7
N70,37.7
N69,25.5
N68,38.7
N67,39.4
N66,40.5
N65,33.2
N63,32.4
N62,27.4
N64,45.9
F11,10.0
F80,37.9
F79,41.4
F78,37.6
F77,31.8
F76,33.5
E75,27.7
E43,18.8
E42,20.7
E41,16.3
E39,30.4
E40,18.8
E38,20.6
E37,25.4
E36,12.8
E21,17.4
E22,21.0
K23,15.3
K45,16.3
K44,18.9
K26,22.5
K25,14.9
K24,13.2
F89,28.7
F88,41.2
F87,22.6
F86,32.1
F85,34.0
F83,29.9
F84,47.5
F82,35.0
F81,24.5
K91,17.4
M28,20.9
M27,18.7
M30,26.4
M29,21.8
M33,33.6
M32,28.2
M31,22.2
K90,19.4
K59,24.2
K53,19.5
K54,17.8
K52,22.7
K49,31.1
K48,22.8
K47,22.7
K46,31.0
N60,28.7
N61,28.6
M58,6.2
M57,18.1
M56,31.6
M55,21.1
M51,45.9
M50,
M35,51.4
M34,5.0
AS06,12.0
AS05,14.2
AS04,11.9
AS07,9.0
AS01,18.1
AS02,25.8
AS03,15.9
AS20,12.3
AS17,19.1
AS19,15.5
AS15,14.3
AS18,19.0
AS16,
AS13,5.0
AS12,14.6
AS11,15.7
AS09,9.5
AS14,22.5
AS10,7.9
AS08,6.4
NS74,51.2
NS73,37.7
NS71,14.7
NS72,16.4
NS70,37.7
NS68,38.7
NS66,40.5
NS69,25.5
NS65,33.2
NS67,39.4
NS64,45.9
NS63,32.4
NS61,28.6
NS60,28.7
NS62,27.4
ZS99,9.5
TS14,19.5
TS17,0.0
TS18,26.9
TS13,39.5
TS16,40.6
TS15,7.5
TS10,43.5
TS11,36.3
TS07,48.6
TS09,18.6
TS06,46.1
TS08,36.3
TS12,31.3
TS05,7.9
TS02,30.5
TS03,38.3
TS04,26.8
TS01,37.7
MS10,18.5
MS11,35.4
MS12,35.7
MS07,17.2
MS13,12.0
MS08,20.2
MS09,28.1
MS05,26.4
MS04,24.3
MS03,21.6
MS06,20.8
MS01,18.7
MS02,20.9
MS31,45.9
MS29,62.4
MS28,51.5
MS30,47.9
MS26,32.0
MS21,47.1
MS25,30.5
MS24,25.9
MS27,5.0
MS22,25.9
MS23,18.8
MS20,54.4
MS16,18.8
MS15,0.4
MS19,30.9
MS17,29.6
MS14,18.1
MS18,25.2
KS23,15.3
KS25,14.9
KS24,13.2
KS54,17.8
KS59,24.2
KS90,19.4
KS53,19.5
KS91,17.4
KS52,22.7
KS49,31.1
KS26,22.5
KS46,31.0
KS47,22.7
KS45,16.3
KS44,18.9
KS48,22.8
FS88,41.2
FS87,22.6
FS89,28.7
FS80,37.9
FS84,47.5
FS82,35.0
FS83,29.9
FS81,24.5
FS85,34.0
FS86,32.1
FS77,31.8
FS76,33.5
FS79,41.4
FS11,10.0
FS78,37.6
ES01,5.2
ES03,21.6
ES02,24.2
ES99,20.0
ES61,21.2
ES26,18.8
ES25,20.7
ES27,10.3
ES23,27.7
ES22,18.8
ES18,23.1
ES21,35.7
ES24,16.3
ES19,21.6
ES20,17.0
ES12,16.2
ES15,22.0
ES17,31.8
ES13,20.8
ES11,18.7
ES14,13.8
ES16,21.6
ES09,14.4
ES06,31.2
ES04,19.2
ES07,16.4
ES08,14.6
ES10,17.9
ES05,45.8
AA04,17.3
AA03,13.4
AA12,7.8
AA11,14.7
AA02,14.4
EA03,25.6
EA04,20.2
EA02,16.8
EA01,19.4
FA01,25.9
FA10,10.0
FA09,41.2
FA06,24.5
FA04,31.8
FA05,38.2
FA02,32.9
FA08,47.5
FA03,33.5
FA07,33.8
KA01,15.8
KA04,18.7
KA02,20.4
KA05,20.0
KA03,23.2
MA05,46.5
MA01,22.2
MA02,23.8
MA04,24.8
MA03,33.6
TA10,40.6
TA09,7.0
ZA99,9.5
TA05,41.7
TA04,36.3
TA08,18.6
TA06,33.4
TA02,26.9
TA01,33.8
TA03,32.8
NA73,37.7
NA71,14.7
NA74,51.2
NA72,16.4
NA60,28.7
NA61,28.6
NA62,27.4
NA63,32.4
NA66,40.5
NA68,38.7
NA65,33.2
NA64,45.9
NA67,39.4
NA69,25.5
NA70,37.7
DY02,15.8
DY01,13.2
DY04,25.6
DY03,19.4
DY07,32.3
DY08,38.2
DY11,29.4
DY06,20.2
DY10,44.3
DY09,29.5
DY05,16.8
DY27,36.0
DY26,33.8
DY19,33.6
DY20,23.8
DY22,37.1
DY23,28.7
DY24,33.4
DY21,46.5
DY25,30.2
DY13,26.8
DY15,15.8
DY18,24.8
DY14,18.8
DY17,22.2
DY12,20.2
DY16,20.4
ZY99,9.5
E12a,0.5
E12b,14.8
E13e,22.7
E13a,24.2
E13b,22.4
E13f,24.1
E13d,18.1
E13c,19.6
E13h,20.0
E14b,17.2
E14d,16.3
E14a,17.8
E14c,21.1
E13g,
E15a,45.8
E15c,36.7
E14e,17.4
E14f,26.2
E15b,27.7
E15d,21.2
E17a,15.7
E16a,18.6
E16b,12.2
E16c,21.4
E19c,15.1
E18b,14.5
E19b,19.9
E18a,14.4
E19a,12.7
B10b,0.0
B10a,17.6
B10d,7.7
B10e,0.0
B10c,6.7
B10f,8.3
B10g,22.2
B10h,0.0
A09i,18.4
A09h,22.0
A07g,14.3
A08d,15.5
A07h,17.7
A08a,11.9
A08b,12.9
A08e,16.5
A09b,19.3
A09e,16.9
A09a,22.9
A09d,23.7
A09c,23.1
A09f,34.4
A05d,19.3
A05c,17.8
A05b,13.9
A04i,12.0
A05a,25.8
A05f,9.7
A06e,4.8
A06d,15.1
A05g,9.3
A06c,15.0
A06a,12.3
A07e,14.4
A07b,10.1
A07d,9.9
A07a,8.4
A07c,6.7
A07f,18.8
A06k,17.7
A06j,7.7
A06i,4.9
A06f,13.8
A06h,12.1
A06l,15.9
A06g,13.2
A01g,4.0
A01f,9.0
A01d,6.9
A01h,4.8
A01e,6.0
A01c,7.4
A02d,10.7
A02b,11.3
A03b,11.5
A03a,15.8
A02a,12.2
A02c,12.6
A03d,14.1
A03c,14.9
A04a,22.5
A03f,3.6
A03e,6.1
A03g,14.0
A04f,12.2
A04c,13.7
A04h,12.8
A04b,15.1
A04e,16.2
A04g,14.0
A04d,12.9
A00a,7.3
A00b,8.4
A00d,5.7
A00e,12.1
A00c,10.5
A01b,5.0
A01a,
Z99z,
T97d,40.0
T98a,40.8
T98b,31.3
T97a,30.5
T97b,39.5
T97c,49.5
T96a,39.9
T94n,40.5
T95a,19.2
T95c,33.3
T95b,33.3
T96c,36.3
T96d,29.9
T96f,33.7
T96g,36.1
T96e,23.3
T96b,46.0
T94e,41.7
T94c,31.3
T94d,26.9
T94b,39.6
T94a,46.5
T94f,34.0
T94g,48.4
T94k,26.4
T94h,51.2
T94l,
T94m,29.4
T94j,17.7
T94i,49.9
T92g,38.5
T93c,7.9
T93e,18.6
T93b,29.5
T93d,46.1
T93a,25.3
T93i,27.5
T93h,30.7
T93k,
T93f,40.3
T93g,40.1
T93j,48.6
N74c,51.5
N74a,46.3
N74b,50.0
N73j,0.0
N73f,40.3
N73e,40.0
N73g,45.2
N73h,28.1
N73i,0.0
N72c,20.0
N73a,50.0
N73b,38.5
N73c,50.0
N73d,39.7
N72b,0.0
T92d,0.0
T92c,12.5
T92a,0.0
T92f,0.0
T92e,0.0
T92b,0.0
N63a,32.4
N62b,27.6
N62a,27.1
N64a,37.3
N64b,44.4
N65a,28.2
N64e,66.7
N64c,47.8
N64d,44.0
N65b,34.5
N65c,26.6
N65d,66.0
N66b,40.5
N66c,47.9
N66d,50.3
N67b,46.2
N66f,32.7
N66g,36.9
N67a,35.5
N66e,35.9
N69c,17.9
N69m,14.6
N69j,9.8
N69l,42.0
N69a,41.5
N69k,32.6
N68b,15.4
N68f,50.8
N68c,32.5
N68d,48.3
N68e,44.2
N68a,16.7
N70f,36.1
N70b,28.9
N70c,39.9
N70e,36.2
N70a,41.5
N70d,41.0
N71c,26.8
N71f,0.5
N71h,30.8
N71e,0.0
N71g,0.0
N72a,16.0
M58j,21.2
M58h,16.1
M58i,17.6
M58f,6.5
M58e,30.8
M58b,0.4
M58g,7.7
M57c,
M57b,33.3
N60a,27.0
N61d,40.5
N61a,23.0
N60c,30.6
N60b,30.3
N61b,32.7
N61c,27.1
M34d,5.5
M34a,11.1
M34c,1.2
M33j,12.5
M33i,18.2
M33k,14.9
M33d,25.2
M33g,31.6
M33e,54.4
M33b,35.0
M33f,47.1
M33c,29.6
M33h,22.7
M34f,
M34g,
M35a,42.5
M34e,39.4
M35c,62.4
M35b,57.1
M50a,
M50c,
M35f,51.7
M50b,
M35e,40.6
M50d,
M51b,47.2
M51c,41.6
M50f,
M50g,
M51a,75.8
M50e,
M55c,20.2
M55e,42.9
M55b,3.1
M55d,30.7
M55f,25.0
M55g,29.9
M55i,27.4
M56c,36.3
M56b,43.5
M56a,26.0
M56d,15.5
M55h,18.5
M56h,12.0
M56g,
M57a,18.1
M56i,13.6
M56e,0.0
M56f,40.8
K91c,19.0
K90j,20.0
K91b,16.5
K91a,13.6
K91d,50.0
M31a,18.4
M30b,27.4
M30a,25.3
M31b,19.2
M31c,30.5
M32d,42.9
M33a,25.7
M32c,37.4
M32a,25.0
M32b,32.0
M28c,22.8
M29a,21.7
M28d,21.6
M29c,24.3
M29b,21.6
M27c,7.2
M27a,19.7
M28b,3.2
M28a,19.2
M27b,19.0
K46d,
K46a,35.6
K46c,26.0
K45b,18.0
K46b,31.7
K47c,24.4
K47g,13.4
K47f,23.2
K47e,31.3
K47a,27.1
K47d,28.3
K47b,18.8
K48b,21.4
K47i,0.0
K47h,0.0
K47j,14.3
K48c,20.2
K48a,24.0
K48f,19.8
K48e,42.4
K49a,33.3
K49c,50.0
K48d,30.8
K49b,29.3
K52c,24.7
K49d,33.5
K49e,33.8
K52b,22.8
K52a,26.2
K49f,27.4
K53b,22.4
K52h,37.5
K53a,16.4
K52d,22.3
K52g,12.7
K54c,16.4
