gebiedcode15,waarde
STAD,5.0
E,5.0
B,43.0
A,22.0
T,2.0
Z,
N,2.0
M,3.0
K,6.0
F,2.0
DX01,26.0
DX03,4.0
DX02,18.0
DX04,3.0
DX22,1.0
DX19,1.0
DX20,4.0
DX21,1.0
DX12,7.0
DX13,5.0
DX14,3.0
DX17,1.0
DX16,2.0
DX18,4.0
DX15,2.0
DX07,2.0
DX08,1.0
DX05,6.0
DX11,4.0
DX09,2.0
DX06,2.0
DX10,6.0
ZX99,43.0
B10,43.0
E12,1.0
E13,4.0
E19,4.0
E20,8.0
E16,6.0
E17,10.0
E18,9.0
E15,4.0
E14,5.0
A00,79.0
A01,83.0
A04,14.0
A02,19.0
A03,52.0
A09,3.0
A08,7.0
A07,35.0
A06,12.0
A05,10.0
Z99,
T98,0.0
T97,1.0
T95,2.0
T96,1.0
T93,2.0
T94,1.0
T92,157.0
N74,1.0
N73,4.0
N72,112.0
N71,19.0
N70,1.0
N69,2.0
N67,4.0
N68,1.0
N66,1.0
N65,2.0
N62,3.0
N63,1.0
N64,4.0
F80,3.0
F79,1.0
F78,1.0
F77,2.0
F76,2.0
F11,167.0
E75,4.0
E43,3.0
E42,6.0
E41,3.0
E40,3.0
E39,0.0
E38,3.0
E37,4.0
E36,26.0
E22,21.0
E21,7.0
K23,33.0
K45,7.0
K44,5.0
K26,3.0
K25,8.0
K24,15.0
F89,2.0
F88,1.0
F87,3.0
F86,2.0
F85,2.0
F83,2.0
F84,1.0
F82,1.0
F81,3.0
K91,2.0
M27,8.0
M28,5.0
M29,7.0
M33,3.0
M32,2.0
M31,3.0
M30,3.0
K90,3.0
K59,2.0
K53,4.0
K54,3.0
K52,5.0
K49,3.0
K48,3.0
K46,8.0
K47,9.0
N60,4.0
N61,3.0
M58,6.0
M57,1.0
M56,2.0
M55,2.0
M51,2.0
M50,
M35,1.0
M34,5.0
AS03,19.0
AS02,4.0
AS05,12.0
AS04,19.0
AS07,86.0
AS01,3.0
AS06,11.0
AS17,5.0
AS19,11.0
AS18,4.0
AS16,
AS15,17.0
AS20,5.0
AS12,28.0
AS11,14.0
AS09,59.0
AS14,51.0
AS13,181.0
AS08,80.0
AS10,104.0
NS70,1.0
NS74,1.0
NS69,2.0
NS73,4.0
NS72,112.0
NS71,19.0
NS63,1.0
NS64,4.0
NS67,4.0
NS66,1.0
NS65,2.0
NS68,1.0
NS62,3.0
NS60,4.0
NS61,3.0
ZS99,43.0
TS17,2429.0
TS13,1.0
TS14,2.0
TS16,0.0
TS18,1.0
TS15,87.0
TS08,1.0
TS12,2.0
TS10,1.0
TS11,1.0
TS09,22.0
TS07,1.0
TS06,1.0
TS01,2.0
TS05,0.0
TS03,1.0
TS02,0.0
TS04,0.0
MS09,1.0
MS08,6.0
MS10,1.0
MS07,4.0
MS12,1.0
MS11,2.0
MS04,9.0
MS02,5.0
MS03,7.0
MS01,8.0
MS05,3.0
MS06,4.0
MS27,5.0
MS28,2.0
MS29,1.0
MS31,2.0
MS30,1.0
MS26,2.0
MS25,1.0
MS21,1.0
MS24,2.0
MS22,5.0
MS20,2.0
MS23,4.0
MS18,3.0
MS17,2.0
MS14,1.0
MS15,3.0
MS19,7.0
MS13,2.0
MS16,30.0
KS23,33.0
KS24,15.0
KS53,4.0
KS90,3.0
KS91,2.0
KS52,5.0
KS59,2.0
KS54,3.0
KS49,3.0
KS26,3.0
KS45,7.0
KS48,3.0
KS47,9.0
KS46,8.0
KS44,5.0
KS25,8.0
FS87,3.0
FS88,1.0
FS86,2.0
FS89,2.0
FS79,1.0
FS80,3.0
FS83,2.0
FS82,1.0
FS84,1.0
FS81,3.0
FS85,2.0
FS11,167.0
FS77,2.0
FS76,2.0
FS78,1.0
ES01,1.0
ES02,5.0
ES99,250.0
ES25,6.0
ES24,3.0
ES61,0.0
ES26,3.0
ES27,55.0
ES22,3.0
ES18,3.0
ES19,3.0
ES21,0.0
ES17,4.0
ES23,4.0
ES20,0.0
ES15,4.0
ES13,15.0
ES11,8.0
ES14,0.0
ES16,4.0
ES12,7.0
ES10,3.0
ES05,2.0
ES04,5.0
ES03,3.0
ES07,6.0
ES06,51.0
ES09,9.0
ES08,9.0
AA02,13.0
AA04,5.0
AA03,42.0
AA11,19.0
AA12,80.0
EA01,4.0
EA02,8.0
EA04,4.0
EA03,3.0
FA09,1.0
FA10,167.0
FA08,1.0
FA06,3.0
FA04,2.0
FA07,1.0
FA03,2.0
FA01,3.0
FA05,1.0
FA02,2.0
KA01,10.0
KA05,15.0
KA03,6.0
KA02,4.0
KA04,2.0
MA05,2.0
MA04,3.0
MA01,5.0
MA03,3.0
MA02,2.0
TA09,157.0
TA10,0.0
ZA99,43.0
TA01,1.0
TA03,1.0
TA06,1.0
TA05,1.0
TA04,1.0
TA08,22.0
TA02,1.0
NA74,1.0
NA72,112.0
NA71,19.0
NA73,4.0
NA63,1.0
NA62,3.0
NA61,3.0
NA60,4.0
NA68,1.0
NA67,4.0
NA70,1.0
NA66,1.0
NA64,4.0
NA69,2.0
NA65,2.0
DY02,18.0
DY01,26.0
DY03,4.0
DY06,4.0
DY05,8.0
DY07,2.0
DY08,1.0
DY10,1.0
DY09,2.0
DY04,3.0
DY26,1.0
DY27,1.0
DY25,4.0
DY23,4.0
DY21,2.0
DY22,1.0
DY20,2.0
DY24,1.0
DY18,3.0
DY19,3.0
DY16,4.0
DY17,5.0
DY14,4.0
DY15,10.0
DY11,2.0
DY12,5.0
