gebiedcode15,waarde
STAD,15.3
A,24.0
B,34.1
E,16.8
F,11.7
Z,
K,20.5
M,14.3
N,9.7
T,8.7
DX01,24.7
DX06,10.3
DX05,18.3
DX03,18.5
DX02,23.3
DX07,11.1
DX04,11.7
DX08,13.5
DX14,14.0
DX09,12.6
DX10,21.6
DX12,19.0
DX13,14.5
DX11,22.4
DX16,12.3
DX21,8.3
DX17,9.1
DX19,9.5
DX15,15.6
DX20,7.7
DX18,10.5
DX22,9.6
ZX99,34.1
A01,27.8
A02,30.6
A00,27.4
A03,28.3
A04,25.1
A06,22.8
A05,22.1
A07,25.1
A09,18.5
A08,24.1
B10,34.1
F77,9.8
F78,10.2
F79,12.1
F80,10.8
F82,10.5
F81,11.4
F83,12.1
F85,13.3
F84,11.7
F86,9.7
F87,19.6
E75,15.2
E43,18.8
F76,10.5
F11,38.2
E16,20.0
E18,18.9
E19,17.0
E17,20.8
E20,22.0
E36,21.1
E22,24.0
E21,22.2
E37,12.0
E38,15.5
E39,7.7
E40,18.2
E41,14.4
E42,14.7
E15,15.5
E14,18.1
E13,15.0
E12,37.1
T97,10.0
T98,8.3
Z99,
N70,9.1
N71,12.5
N72,15.4
N73,8.8
N74,12.9
T94,8.3
T95,17.1
T96,8.2
T93,7.5
T92,25.1
M56,17.1
M57,10.6
M58,19.5
N65,8.7
N66,9.5
N67,10.0
N68,8.7
N69,10.2
N61,10.9
N62,9.4
N64,14.9
N63,9.5
N60,9.6
M30,13.0
M29,13.5
M32,10.4
M31,13.8
M33,16.1
M34,20.5
M50,
M35,12.0
M55,14.3
M51,11.8
K53,19.2
K54,16.9
K90,21.9
K59,25.3
K91,22.0
M28,15.4
M27,17.4
K25,18.9
K26,17.2
K44,17.7
K46,26.6
K45,19.4
K47,25.5
K48,16.4
K49,26.6
K52,19.1
F88,15.3
F89,10.9
K24,21.2
K23,31.2
AS02,18.6
AS03,21.1
AS01,25.3
AS04,30.6
AS06,24.4
AS07,27.8
AS05,22.0
AS10,26.6
AS09,26.1
AS08,27.8
AS17,21.0
AS14,47.3
AS12,28.5
AS15,23.6
AS11,24.7
AS16,
AS13,27.6
AS19,24.6
AS18,19.1
AS20,24.1
ES16,12.2
ES15,12.4
ES14,23.9
ES17,10.4
ES13,23.2
ES18,15.6
ES19,12.6
ES25,14.7
ES21,7.1
ES22,18.2
ES24,14.4
ES20,
ES23,15.2
ES26,18.8
ES27,17.4
ES99,5.3
ES61,18.5
ES05,14.2
ES01,37.1
ES03,14.7
ES04,18.1
ES02,16.0
ES11,22.0
ES08,20.3
ES10,16.0
ES07,20.0
ES06,9.4
ES12,22.0
ES09,18.9
ZS99,34.1
TS09,6.6
TS13,10.0
TS12,9.5
TS15,25.4
TS10,5.2
TS11,12.2
TS14,17.1
TS17,0.0
TS16,8.3
TS18,7.8
TS06,7.2
TS03,6.4
TS08,7.7
TS05,9.6
TS02,8.8
TS07,4.7
TS04,11.2
TS01,7.3
FS76,10.5
FS77,9.8
FS79,12.1
FS11,38.2
FS80,10.8
FS78,10.2
FS81,11.4
FS88,15.3
FS82,10.5
FS84,11.7
FS86,9.7
FS83,12.1
FS85,13.3
FS87,19.6
FS89,10.9
KS25,18.9
KS23,31.2
KS24,21.2
KS26,17.2
KS44,17.7
KS52,19.1
KS46,26.6
KS45,19.4
KS47,25.5
KS49,26.6
KS48,16.4
KS53,19.2
KS59,25.3
KS90,21.9
KS54,16.9
KS91,22.0
MS24,10.5
MS28,11.3
MS23,16.2
MS25,9.1
MS27,20.5
MS29,12.8
MS26,10.4
MS31,11.8
MS30,12.0
MS02,15.4
MS01,17.4
MS06,24.6
MS04,13.6
MS03,13.5
MS07,15.8
MS08,15.6
MS05,13.0
MS10,13.1
MS11,16.1
MS13,30.4
MS09,12.5
MS12,12.3
MS14,10.6
MS15,11.6
MS18,17.8
MS20,15.8
MS17,15.8
MS21,14.4
MS22,15.3
MS19,18.0
MS16,21.2
NS65,8.7
NS66,9.5
NS67,10.0
NS69,10.2
NS68,8.7
NS70,9.1
NS71,12.5
NS73,8.8
NS74,12.9
NS72,15.4
NS64,14.9
NS62,9.4
NS60,9.6
NS63,9.5
NS61,10.9
AA11,23.8
AA12,27.6
AA04,21.7
AA03,26.5
AA02,24.0
EA02,20.5
EA01,18.5
EA04,16.2
EA03,11.7
TA01,8.3
TA02,7.8
TA03,6.9
TA08,6.6
TA04,7.7
TA05,7.0
TA06,10.7
TA10,8.3
TA09,25.1
ZA99,34.1
NA66,9.5
NA63,9.5
NA61,10.9
NA60,9.6
NA62,9.4
NA65,8.7
NA64,14.9
NA73,8.8
NA71,12.5
NA70,9.1
NA68,8.7
NA67,10.0
NA72,15.4
NA69,10.2
NA74,12.9
MA03,16.1
MA01,14.5
MA04,12.2
MA02,15.6
MA05,12.3
KA03,21.6
KA02,18.4
KA01,19.5
KA04,21.9
KA05,27.1
FA03,10.5
FA02,11.2
FA01,14.3
FA09,15.3
FA04,9.8
FA05,10.5
FA06,11.4
FA08,11.7
FA07,10.9
FA10,38.2
DY09,11.1
DY12,17.4
DY11,12.6
DY10,13.5
DY07,10.2
DY13,26.1
DY08,10.5
DY19,16.1
DY16,18.4
DY15,19.5
DY17,14.5
DY20,15.6
DY18,12.2
DY14,22.4
DY05,20.5
DY02,23.3
DY04,11.7
DY01,24.7
DY03,18.5
DY06,16.2
DY26,8.3
DY23,10.5
DY25,7.7
DY24,9.5
DY27,9.6
DY21,12.3
DY22,9.1
ZY99,34.1
A00b,33.1
A00a,27.2
A00c,26.1
A02a,27.4
A02b,34.1
A01f,23.0
A01g,21.3
A01e,29.9
A01h,28.7
A01c,33.8
A00d,30.1
A00e,23.9
A01b,27.8
A01a,
A01d,33.0
A08d,24.6
A08a,22.8
A08e,20.6
A09b,15.9
A08b,26.0
A09a,21.0
A07g,25.7
A07e,24.3
A07d,24.0
A07c,27.0
A07f,25.1
A07h,23.6
A06g,24.8
A06c,24.3
A06f,25.3
A06h,23.5
A06a,22.3
A06e,21.5
A06d,19.7
A07b,31.0
A06l,20.9
A06k,21.6
A06i,25.7
A06j,22.9
A07a,25.2
A05b,22.3
A05g,18.6
A05c,20.6
A05f,28.7
A05d,24.9
A05a,18.6
A04i,25.6
A04f,21.8
A04e,22.9
A04h,23.7
A04g,22.9
A04d,24.8
A03g,32.4
A04a,47.3
A04b,22.9
A03e,28.0
A04c,36.7
A03f,27.0
A03c,25.9
A03b,26.8
A03a,34.2
A03d,26.3
A02d,29.6
A02c,30.7
B10f,47.6
B10d,13.5
B10e,0.0
B10h,0.0
B10c,28.0
B10g,43.8
B10b,33.3
B10a,18.5
A09d,14.2
A09h,17.7
A09f,30.0
A09i,19.5
A09e,17.7
A09c,15.4
F86f,
F87c,24.6
F87b,12.8
F87a,27.9
F87d,12.5
F87e,20.0
F86c,23.7
F86e,7.3
F86b,10.2
F86a,6.4
F85c,11.0
F86d,21.0
F84b,12.5
F84a,11.3
F84c,11.3
F85b,17.0
F85a,13.1
F82c,9.7
F82a,6.2
F82d,13.7
F83b,20.0
F82b,10.5
F83a,12.1
F81d,11.9
F81b,14.2
F81c,10.8
F81a,8.2
F81e,14.0
F80a,0.0
F79a,0.0
F80c,7.3
F79b,12.3
F80b,11.0
F78c,12.7
F78a,8.1
F78b,10.6
F78e,16.3
F77f,8.1
F78d,9.5
F77d,5.7
F77a,11.6
F77b,14.1
F77c,10.8
F77e,
F76b,9.1
F11f,32.0
F11j,0.0
F76a,11.2
F11h,0.0
F11d,37.5
F11e,23.3
F11a,64.3
F11c,
E43a,19.1
E42c,17.5
E42b,13.0
E43b,18.5
E42d,17.2
E75a,17.0
E75b,16.3
E75d,11.6
E75c,14.5
E41c,13.7
E41a,15.6
E41b,13.7
E41d,16.7
E42a,13.6
E39d,5.2
E40c,16.4
E39c,10.4
E39b,
E40a,20.1
E40b,18.2
E38d,14.7
E38c,15.8
