gebiedcode15,waarde
STAD,1.5
A,0.9
B,0.4
F,0.9
E,1.0
Z,
T,5.6
N,1.4
M,1.1
K,0.9
DX01,0.9
DX08,0.9
DX09,0.8
DX14,1.1
DX12,1.0
DX11,0.8
DX10,0.9
DX13,1.1
DX05,1.0
DX02,0.8
DX03,1.1
DX06,1.0
DX07,1.1
DX04,1.0
DX22,4.4
DX18,1.3
DX19,1.7
DX16,1.5
DX15,1.0
DX21,6.4
DX17,1.2
DX20,6.5
ZX99,0.4
A00,0.7
A02,0.7
A01,1.4
B10,0.4
A08,0.7
A09,1.0
A07,0.8
A05,0.9
A06,0.9
A04,0.8
A03,0.6
E12,1.4
E13,1.4
E14,0.9
E15,0.7
E41,1.1
E42,1.1
E40,1.1
E38,1.1
E39,1.0
E37,0.9
E21,0.8
E22,0.8
E36,2.5
E20,1.0
E17,1.1
E19,1.1
E18,1.0
E16,0.9
F11,0.0
F76,0.9
E75,0.8
E43,1.0
F87,1.2
F86,0.6
F84,0.8
F85,0.7
F83,1.0
F82,1.2
F81,1.0
F79,0.8
F80,0.0
F78,1.2
F77,1.0
Z99,
T98,1.0
T97,3.5
K23,0.6
K24,1.0
F89,0.8
F88,0.9
K52,0.6
K49,0.6
K48,1.7
K47,0.7
K46,0.6
K45,0.9
K44,0.7
K26,1.0
K25,1.0
M27,0.9
M28,1.1
K91,0.7
K59,0.7
K90,0.9
K53,1.2
K54,1.2
M55,1.1
M51,1.2
M50,
M35,1.5
M34,2.9
M33,1.0
M31,1.1
M32,1.4
M30,1.2
M29,1.1
N60,1.4
N63,1.1
N64,0.5
N61,1.7
N62,0.7
N69,1.9
N67,1.0
N68,1.8
N66,1.2
N65,0.9
M58,3.1
M57,0.6
M56,0.7
T92,2.1
T93,6.5
T96,5.4
T95,2.7
T94,6.4
N74,0.4
N72,0.8
N73,0.2
N71,2.0
N70,1.4
AS18,0.6
AS19,0.6
AS20,0.7
AS12,0.6
AS16,
AS15,0.8
AS13,0.8
AS11,0.7
AS14,0.0
AS17,1.0
AS10,1.3
AS07,0.8
AS06,0.9
AS09,0.5
AS04,0.7
AS05,0.9
AS08,1.4
AS02,0.9
AS01,0.8
AS03,1.0
ES10,1.0
ES06,0.6
ES12,0.8
ES09,1.0
ES07,0.9
ES11,1.0
ES08,1.2
ES04,0.9
ES01,1.4
ES02,1.3
ES05,0.5
ES03,1.4
ES61,1.0
ES27,2.3
ES99,0.0
ES21,1.1
ES25,1.1
ES22,1.1
