gebiedcode15,waarde
STAD,49.7
A,61.5
B,60.6
F,38.6
E,50.9
Z,
T,27.1
N,53.3
M,51.7
K,62.2
DX01,62.3
DX12,61.4
DX13,45.4
DX10,63.8
DX09,35.2
DX11,60.1
DX08,55.7
DX14,46.1
DX02,60.7
DX06,30.0
DX07,38.0
DX03,55.1
DX04,35.8
DX05,55.7
DX22,38.5
DX20,14.9
DX19,44.3
DX21,21.9
DX17,58.6
DX16,52.4
DX15,66.5
DX18,55.6
ZX99,60.6
A00,58.5
A02,61.1
A01,53.1
B10,60.6
A08,62.9
A09,56.0
A07,63.4
A05,62.4
A06,65.5
A04,62.6
A03,61.5
E12,48.3
E13,51.5
E14,56.2
E15,58.6
E42,44.6
E41,44.2
E40,60.7
E38,50.3
E39,18.3
E37,38.0
E22,63.1
E36,53.3
E21,64.8
E20,66.0
E19,51.6
E18,57.9
E17,64.5
E16,58.8
F11,43.1
F76,25.5
E75,45.3
E43,59.5
F87,39.1
F86,25.8
F84,50.5
F85,44.9
F83,41.7
F82,27.0
F81,44.5
F79,52.1
F80,78.7
F78,28.5
F77,30.5
Z99,
T98,84.2
T97,39.4
K23,26.2
K24,60.8
F89,35.0
F88,61.1
K52,70.7
K49,65.0
K48,56.0
K47,66.8
K45,63.3
K46,63.4
K44,69.0
K26,47.2
K25,59.6
M27,63.0
M28,46.7
K91,60.7
K59,64.9
K90,60.8
K54,64.0
K53,59.9
M55,61.5
M51,47.0
M50,
M35,53.7
M34,63.6
M33,61.9
M32,32.5
M31,34.5
M29,43.5
M30,36.6
N60,50.0
N63,76.4
N64,81.0
N62,79.4
N61,40.5
N69,46.5
N67,76.4
N68,33.2
N66,64.2
N65,68.5
M58,61.7
M57,67.4
M56,70.6
T92,43.3
T93,14.6
T96,31.7
T95,54.0
T94,21.9
N74,58.1
N73,87.5
N72,69.9
N71,66.1
N70,42.6
AS19,65.7
AS18,64.8
AS20,61.3
AS11,65.1
AS12,62.6
AS15,65.4
AS16,
AS13,54.6
AS17,54.7
AS14,43.6
AS08,53.1
AS05,66.3
AS09,61.9
AS06,63.6
AS07,57.3
AS10,58.0
AS04,61.1
AS02,59.8
AS03,63.3
AS01,62.8
ES09,57.9
ES06,84.7
ES12,64.4
ES10,46.5
ES08,64.0
ES07,58.8
ES11,66.0
ES02,49.8
ES03,51.9
ES01,48.3
ES04,56.2
ES05,63.9
ES61,46.7
ES27,33.7
ES99,78.9
ES22,60.7
ES26,59.5
ES23,45.3
ES21,13.5
ES24,44.2
ES25,44.6
ES20,
ES18,51.1
ES17,28.7
ES14,68.1
ES13,64.6
ES16,40.9
ES19,42.2
ES15,40.8
TS01,13.6
TS05,7.8
TS07,12.2
TS08,13.6
TS06,12.4
TS04,39.2
TS02,24.6
TS03,13.1
TS17,0.0
TS16,84.2
TS18,17.5
TS12,35.0
TS09,10.2
TS10,21.0
TS13,39.4
TS11,50.3
TS14,54.0
TS15,43.8
ZS99,60.6
NS60,50.0
NS62,79.4
NS61,40.5
NS63,76.4
NS64,81.0
NS73,87.5
