gebiedcode15,waarde
STAD,253606.0
A,354108.0
B,224491.0
E,238203.0
F,190530.0
K,340651.0
M,257607.0
Z,
N,187664.0
T,142983.0
DX09,190956.0
DX11,269400.0
DX08,272939.0
DX06,155489.0
DX05,260413.0
DX10,455620.0
DX07,175664.0
DX16,308799.0
DX18,183605.0
DX15,237442.0
DX13,246532.0
DX12,278753.0
DX17,189686.0
DX14,263571.0
DX22,155490.0
DX20,120719.0
DX19,189427.0
DX21,148336.0
DX02,359783.0
DX01,349112.0
DX04,189675.0
DX03,237173.0
ZX99,224491.0
A02,562899.0
A03,531223.0
A04,339498.0
A01,296672.0
A00,290005.0
A05,345271.0
A06,307654.0
A07,399971.0
A08,350939.0
A09,276481.0
B10,224491.0
M34,145313.0
M35,330873.0
M50,
M51,301349.0
M55,223651.0
M56,293880.0
M57,190501.0
K91,241877.0
M31,199437.0
M30,233162.0
M32,213074.0
M33,341485.0
M29,238203.0
M27,306506.0
M28,237213.0
K46,667872.0
K47,620874.0
K48,297966.0
K49,724535.0
K52,333869.0
K53,260950.0
K54,252623.0
K59,534055.0
K90,261972.0
K24,277590.0
K25,261891.0
K26,262799.0
K44,263192.0
K45,260700.0
K23,266701.0
F80,388125.0
F81,167658.0
F82,183694.0
F83,155555.0
F84,279607.0
F85,191417.0
F86,180229.0
F87,207142.0
F88,266544.0
F89,186771.0
F78,171125.0
F79,240299.0
F77,143594.0
F76,136278.0
F11,
E21,298880.0
E20,346386.0
E22,643605.0
E36,296372.0
E37,188962.0
E38,194418.0
E39,182273.0
E41,196805.0
E40,229115.0
E42,193554.0
E75,241390.0
E43,247949.0
E14,241509.0
E15,291913.0
E17,297668.0
E16,248089.0
E18,248265.0
E19,234660.0
E13,222336.0
E12,186544.0
T93,121273.0
T94,148336.0
T96,147751.0
T95,134903.0
T98,234728.0
T97,165247.0
N73,442458.0
N74,287122.0
T92,85785.0
N62,184874.0
N63,174477.0
N65,179297.0
N64,395063.0
N66,195629.0
N67,274674.0
N68,170282.0
N69,154881.0
N70,177314.0
N71,226124.0
N72,223900.0
M58,154271.0
N60,159109.0
N61,170429.0
Z99,
AS09,348521.0
AS07,273956.0
AS11,422056.0
AS10,337199.0
AS13,342590.0
AS08,296672.0
AS12,566904.0
AS14,417052.0
AS16,325695.0
AS18,317563.0
AS17,258277.0
AS15,344036.0
AS20,330327.0
AS19,412039.0
AS02,424916.0
AS04,562899.0
AS03,321658.0
AS06,315935.0
AS01,334928.0
AS05,303744.0
TS02,122025.0
TS04,162410.0
TS01,160678.0
TS03,139269.0
TS07,206439.0
TS09,110237.0
TS05,61927.0
TS08,121009.0
TS11,196129.0
TS06,186880.0
TS10,125606.0
TS14,134903.0
TS12,152581.0
TS16,234728.0
TS15,85785.0
TS18,118893.0
TS13,165247.0
TS17,
ZS99,224491.0
MS19,363442.0
MS17,372319.0
MS16,143424.0
MS14,190501.0
MS13,170797.0
MS18,308113.0
MS15,82015.0
MS24,212119.0
MS23,197048.0
MS21,401857.0
MS20,385360.0
MS25,205293.0
MS22,255748.0
MS31,301349.0
