gebiedcode15,waarde
STAD,51.5
A,62.8
F,43.6
E,50.4
B,74.5
T,29.1
N,56.4
M,51.3
K,63.9
Z,
DX01,63.5
DX04,34.6
DX02,62.1
DX03,55.2
DX22,43.0
DX19,47.5
DX20,13.6
DX21,22.4
DX16,60.8
DX15,69.7
DX14,44.7
DX12,61.7
DX18,58.5
DX17,61.6
DX13,43.8
DX08,60.5
DX11,64.4
DX05,55.2
DX07,43.5
DX10,66.3
DX09,39.1
DX06,35.3
ZX99,74.5
A00,60.5
A01,57.8
A04,63.5
A02,56.6
A03,62.4
A09,58.0
A08,64.9
A07,64.5
A06,67.6
A05,64.5
B10,74.5
E12,70.3
E13,48.4
E19,51.9
E18,56.7
E17,66.7
E16,60.1
E15,60.7
E14,54.8
F11,66.7
F77,36.2
F76,32.3
F79,59.2
F78,31.9
E75,42.6
E43,58.4
E42,43.9
E41,42.1
E40,60.8
E39,13.8
E38,49.4
E36,69.5
E37,38.0
E22,64.5
E21,65.3
E20,67.2
K23,70.1
K45,63.0
K26,47.3
K44,68.6
K25,58.8
K24,61.2
F89,41.8
F88,65.7
F87,43.9
F86,25.8
F85,49.7
F83,49.3
F84,55.5
F82,27.0
F81,50.8
F80,82.8
M28,45.6
M27,59.7
M29,43.6
M32,32.1
M33,64.0
M30,34.8
M31,29.8
K91,63.8
K90,64.5
K54,65.5
K59,67.4
K53,60.1
K52,72.0
K49,67.0
K48,62.1
K47,68.5
K46,66.1
N60,55.4
N61,40.4
M58,63.7
M57,72.0
M56,73.9
M55,64.5
M51,
M50,
M35,58.6
M34,77.7
T92,70.9
N74,59.2
N73,88.1
N71,70.3
N72,73.8
N70,47.1
N69,51.8
N68,36.7
N67,79.7
N66,64.5
N65,74.5
N64,82.5
N62,83.3
N63,83.0
Z99,
T97,41.5
T98,86.6
T96,37.6
T95,61.2
T94,22.4
T93,13.3
AS04,56.6
AS03,64.8
AS06,66.3
AS05,68.2
AS01,63.8
AS02,75.6
ES01,70.3
ES02,48.0
ES25,43.9
ES26,58.4
ES24,42.1
ES99,71.4
ES23,42.6
ES61,44.9
ES27,40.6
ES22,60.8
ES19,36.6
ES17,28.9
ES18,51.4
ES21,10.7
ES20,
ES11,67.2
ES14,79.2
