gebiedcode15,waarde
STAD,5.2
A,1.0
B,1.3
E,7.3
F,11.1
K,1.6
M,6.0
N,5.3
T,0.9
Z,
DX11,0.9
DX07,10.6
DX08,5.4
DX05,5.6
DX06,16.0
DX09,10.0
DX10,1.2
DX16,2.3
DX13,7.5
DX18,4.4
DX15,1.6
DX12,2.2
DX17,4.3
DX14,7.8
DX19,7.3
DX22,0.6
DX21,0.6
DX20,1.9
DX04,15.9
DX02,1.1
DX03,2.7
DX01,0.8
ZX99,1.3
A05,0.7
A06,0.7
A07,0.8
A08,0.7
A09,1.7
A03,1.0
A02,1.1
A04,0.8
A01,1.0
A00,0.8
E21,1.5
E20,1.4
E22,0.4
E36,5.5
E37,13.9
E38,11.6
E39,24.5
E40,4.5
E41,11.7
E42,10.4
E75,11.8
E43,4.8
F78,20.7
F79,6.1
F77,13.8
F76,15.6
F11,1.5
E14,2.6
E15,2.1
E16,2.1
E17,1.6
E18,4.6
E19,3.5
E13,3.6
E12,1.1
B10,1.3
N63,1.6
N62,0.6
N65,2.0
N64,0.3
N66,3.3
N67,1.2
N68,9.7
N69,5.8
N70,7.2
N72,0.0
N71,1.1
N73,0.2
N74,5.7
T92,0.9
M34,0.0
M35,2.6
M50,
M51,
M55,2.6
M56,1.1
M57,1.1
M58,1.1
N61,5.5
N60,6.3
K46,0.4
K47,0.3
K48,2.7
K49,0.5
K52,0.6
K53,2.8
K59,0.0
K54,1.4
K90,1.0
K91,0.9
M30,10.1
M31,11.5
M32,12.4
M33,2.2
M29,8.8
M27,1.6
M28,6.6
F81,7.6
F80,0.6
F82,17.0
F83,8.0
F84,7.6
F85,8.6
F86,13.5
F87,8.0
F88,3.2
F89,8.7
K24,2.1
K25,2.7
K44,1.5
K26,4.9
K45,2.2
K23,4.6
T93,1.9
T94,0.6
T95,0.3
T96,0.7
T97,0.5
T98,0.4
Z99,
AS05,0.6
AS01,0.7
AS03,0.7
AS04,1.1
AS06,0.9
AS02,0.0
AS07,1.0
AS11,0.7
AS10,1.0
AS09,0.4
AS08,1.0
