gebiedcode15,waarde
STAD,9.5
A,3.6
B,1.6
F,8.1
E,6.4
T,32.2
N,8.9
M,9.4
K,4.1
Z,
DX03,7.6
DX06,7.7
DX07,7.4
DX08,9.6
DX04,6.9
DX09,8.0
DX05,5.6
DX01,2.8
DX02,4.4
DX18,7.7
DX22,26.7
DX17,8.3
DX19,10.8
DX20,39.3
DX21,33.5
DX11,3.4
DX12,5.2
DX14,10.9
DX10,3.0
DX16,8.8
DX15,4.9
DX13,11.0
ZX99,1.6
A00,2.4
A01,1.5
B10,1.6
A09,9.2
A08,3.4
A07,1.9
A06,2.4
A05,3.5
A04,2.8
A03,1.1
A02,4.1
E12,4.2
E14,6.7
E13,11.7
E40,4.8
E41,8.8
E38,4.7
E39,6.8
E37,7.6
E36,1.7
E22,2.8
E21,3.4
E20,3.3
E19,7.3
E18,5.4
E16,3.9
E17,3.1
E15,6.8
F11,0.0
E75,7.3
E43,4.8
E42,7.7
F86,8.0
F85,7.9
F84,11.3
F83,8.3
F82,8.7
F80,3.3
F81,6.5
F79,9.5
F78,8.2
F76,7.1
F77,7.4
K24,4.1
K23,5.4
F89,8.4
F88,7.9
F87,7.7
K52,2.1
K49,0.9
K48,5.7
K47,1.4
K45,5.7
K46,2.3
K44,3.4
K26,9.8
K25,6.2
M27,6.4
K91,2.6
K59,1.1
K90,4.0
K53,5.6
K54,5.5
M51,
M50,
M35,11.9
M34,0.0
M33,8.2
M32,13.4
M31,12.3
M30,13.1
M28,11.4
M29,10.7
N61,12.8
N60,7.8
N63,2.3
N62,2.0
N68,13.7
N67,3.8
N65,5.3
N66,8.2
N64,0.6
M57,6.2
M58,3.0
M56,3.6
M55,6.3
T92,10.9
T93,39.5
T95,9.2
T94,33.5
N74,10.5
N72,2.7
N73,0.9
N71,1.3
N70,11.4
N69,9.2
Z99,
T97,27.3
T98,2.5
T96,30.9
TS02,35.8
TS01,44.5
TS03,30.0
TS17,
TS18,40.9
ZS99,1.6
TS16,2.5
TS14,9.2
TS11,20.8
TS13,27.3
TS15,10.9
TS12,29.0
TS08,32.2
TS10,37.2
TS04,21.4
TS05,38.1
TS06,46.6
TS09,50.3
TS07,57.6
NS74,10.5
NS68,13.7
NS69,9.2
NS67,3.8
NS70,11.4
NS73,0.9
NS71,1.3
NS72,2.7
NS65,5.3
NS60,7.8
NS63,2.3
NS61,12.8
NS62,2.0
NS64,0.6
NS66,8.2
MS12,8.1
MS17,4.2
MS14,6.2
MS16,1.0
MS13,1.1
MS11,2.6
MS15,10.4
MS07,5.3
MS04,8.8
MS09,6.1
MS06,8.0
MS08,4.8
MS10,5.9
MS05,13.1
MS02,11.4
MS03,10.9
MS01,6.4
MS30,21.1
MS31,
MS27,0.0
MS26,13.6
MS28,19.2
MS29,9.1
MS25,15.1
MS21,6.0
MS22,14.3
MS24,13.3
MS18,8.8
MS20,4.9
MS23,10.9
MS19,9.5
KS91,2.6
KS90,4.0
KS47,1.4
KS48,5.7
KS52,2.1
KS49,0.9
KS59,1.1
KS53,5.6
KS54,5.5
KS25,6.2
KS45,5.7
KS23,5.4
KS26,9.8
KS24,4.1
KS46,2.3
KS44,3.4
FS89,8.4
FS86,8.0
FS88,7.9
FS84,11.3
FS85,7.9
FS87,7.7
FS80,3.3
FS81,6.5
FS78,8.2
FS83,8.3
FS82,8.7
FS77,7.4
FS79,9.5
FS11,0.0
FS76,7.1
ES04,6.7
ES05,5.9
ES01,4.2
ES07,3.9
ES03,11.7
ES06,0.0
ES02,11.7
ES99,5.3
ES61,10.5
ES22,4.8
ES25,7.7
ES23,7.3
ES27,0.0
ES24,8.8
ES26,4.8
ES17,7.1
ES21,6.8
ES15,8.2
ES16,8.2
ES20,
ES18,4.4
ES19,6.2
ES13,3.6
ES11,3.3
ES14,2.2
ES09,5.4
ES10,8.5
ES08,3.5
ES12,3.1
AS08,1.5
AS06,2.3
AS09,2.2
AS07,2.4
AS10,2.2
AS11,1.8
AS05,2.4
AS03,3.7
AS01,3.2
AS04,4.1
AS02,2.5
AS19,1.9
AS20,4.2
AS17,8.8
AS12,0.9
AS13,1.8
AS14,3.3
AS16,
AS15,2.7
AS18,3.9
ZA99,1.6
TA10,2.5
TA08,50.3
TA06,25.8
TA09,10.9
TA03,43.9
TA02,40.9
TA05,32.6
TA04,32.2
TA01,33.5
AA12,1.9
AA11,2.7
AA02,3.0
AA03,1.5
AA04,6.3
EA01,7.6
EA02,4.4
EA03,6.9
EA04,6.7
FA07,8.3
FA06,6.5
FA08,11.3
FA10,0.0
FA09,7.9
FA05,8.4
FA02,7.9
FA03,7.1
FA01,8.1
FA04,7.4
KA02,3.9
KA05,1.3
KA03,3.0
KA01,6.2
KA04,3.5
MA01,11.0
MA03,8.2
MA04,12.8
