gebiedcode15,waarde
STAD,1.6
A,0.9
B,0.8
F,1.0
E,1.0
T,6.0
N,1.4
M,1.1
K,0.8
Z,
DX04,1.0
DX09,0.8
DX07,1.1
DX08,0.9
DX03,1.1
DX05,1.0
DX06,1.1
DX02,0.9
DX01,1.0
DX19,1.8
DX20,7.7
DX21,7.2
DX17,1.1
DX22,4.2
DX18,1.2
DX14,1.2
DX10,0.7
DX13,1.1
DX15,0.7
DX16,1.8
DX11,0.7
DX12,1.0
ZX99,0.8
A00,0.8
A01,1.2
B10,0.8
A09,1.2
A08,0.7
A07,0.9
A06,0.8
A05,1.0
A04,0.7
A03,0.5
A02,1.3
E12,0.6
E14,1.2
E13,1.3
E40,1.0
E41,0.9
E38,1.0
E39,1.0
E37,0.9
E36,1.7
E22,1.0
E21,0.8
E20,0.8
E18,1.1
E19,1.2
E17,1.0
E16,0.8
E15,0.6
F11,0.0
E43,1.0
E75,0.9
E42,1.0
F86,0.8
F85,0.5
F83,1.3
F84,0.8
F82,1.1
F81,1.0
F80,0.6
F79,0.7
F78,1.2
F77,1.1
F76,1.1
K23,0.0
K24,1.1
F89,0.8
F88,1.0
F87,1.2
K52,0.7
K49,0.4
K48,1.0
K47,0.6
K45,0.9
K46,0.5
K44,0.7
K26,0.8
K25,1.0
M27,1.0
K91,0.6
K90,0.8
K59,0.4
K53,1.1
K54,1.1
M51,
M50,
M35,2.4
M34,0.2
M33,1.3
M32,1.3
M31,1.1
M30,1.0
M28,1.1
M29,1.1
N61,1.7
N60,1.1
N62,0.5
N63,0.7
N68,1.9
N67,1.1
N65,0.6
N66,1.1
N64,0.4
M58,1.2
M57,0.7
M56,0.6
M55,0.8
T92,0.0
T93,7.8
T95,2.3
T94,7.2
N74,0.8
N72,0.0
N73,0.0
N71,1.0
N70,1.5
N69,2.2
Z99,
T97,4.0
T98,0.6
T96,4.8
TS03,6.7
TS01,9.4
TS02,10.2
TS17,
TS18,6.5
ZS99,0.8
TS16,0.6
TS12,3.8
TS11,3.1
TS14,2.3
TS15,0.0
TS13,4.0
TS10,6.7
TS07,5.5
TS09,12.5
TS05,12.6
TS04,2.8
TS06,7.9
TS08,6.7
NS74,0.8
NS71,1.0
NS68,1.9
NS70,1.5
NS72,0.0
NS69,2.2
NS67,1.1
NS73,0.0
NS63,0.7
NS60,1.1
NS61,1.7
NS62,0.5
NS64,0.4
NS66,1.1
NS65,0.6
MS16,2.0
MS12,0.7
MS17,1.0
MS11,0.6
MS14,0.7
MS15,3.1
MS13,0.0
MS08,1.6
MS10,0.4
MS09,0.5
MS07,1.0
MS04,1.2
MS05,1.0
MS06,1.2
MS03,1.1
MS01,1.0
MS02,1.1
MS30,2.8
MS26,1.6
MS31,
MS28,7.7
MS27,0.2
MS29,2.2
MS25,1.1
MS24,1.1
MS21,1.0
MS20,1.6
MS22,1.9
MS18,0.6
MS23,1.1
MS19,1.3
KS91,0.6
KS90,0.8
KS49,0.4
KS48,1.0
KS54,1.1
KS52,0.7
KS59,0.4
KS53,1.1
KS47,0.6
KS24,1.1
KS26,0.8
KS46,0.5
KS44,0.7
KS25,1.0
KS23,0.0
KS45,0.9
FS88,1.0
FS89,0.8
FS85,0.5
FS87,1.2
FS86,0.8
FS84,0.8
FS81,1.0
FS83,1.3
FS80,0.6
FS77,1.1
FS82,1.1
FS79,0.7
FS78,1.2
FS76,1.1
FS11,0.0
ES03,1.4
ES07,0.8
ES01,0.6
ES06,0.0
ES05,0.6
ES02,1.0
ES04,1.2
ES99,5.3
ES22,1.0
ES61,0.6
ES26,1.0
ES27,0.0
ES25,1.0
ES23,0.9
ES24,0.9
ES17,0.7
ES19,0.8
ES21,0.9
ES18,1.2
ES15,1.0
ES20,
ES16,1.3
ES10,1.4
ES08,0.9
ES11,0.8
ES13,1.0
ES12,0.7
ES14,2.2
ES09,1.1
AS07,0.9
AS08,1.2
AS10,1.3
AS05,0.7
AS09,0.3
AS06,0.8
AS11,0.8
AS01,0.9
AS03,0.9
