gebiedcode15,waarde
STAD,9.4
A,6.9
B,3.6
F,7.8
E,8.7
T,21.0
N,10.4
M,8.5
K,6.3
Z,
DX03,9.5
DX04,9.8
DX05,7.7
DX07,7.8
DX06,8.0
DX08,5.9
DX09,9.2
DX01,6.2
DX02,7.7
DX19,13.2
DX20,27.8
DX18,8.7
DX22,13.0
DX21,26.4
DX17,9.3
DX12,6.9
DX15,4.6
DX14,9.5
DX13,9.8
DX16,17.5
DX10,5.4
DX11,7.1
ZX99,3.6
A00,7.9
A01,8.7
B10,3.6
A09,9.4
A08,7.5
A07,6.1
A06,5.1
A05,6.4
A04,7.3
A03,6.7
A02,6.7
E12,6.3
E14,9.4
E13,11.7
E41,9.8
E40,6.5
E39,14.3
E38,7.0
E37,8.9
E22,5.8
E36,2.6
E20,5.1
E21,6.2
E19,8.8
E18,8.1
E16,7.9
E17,6.0
E15,7.0
F11,2.9
E43,7.1
E75,9.1
E42,9.9
F86,10.2
F85,8.2
F83,10.1
F84,6.3
F82,7.8
F81,7.3
F80,1.9
F79,5.5
F78,7.7
F77,7.8
F76,9.4
K24,7.6
K23,8.1
F89,8.2
F88,5.6
F87,10.3
K52,4.6
K49,5.7
K48,6.5
K47,4.2
K46,4.8
K45,6.0
K44,5.4
K26,9.4
K25,8.0
M27,7.0
K91,7.7
K59,5.8
K90,6.8
K53,5.3
K54,6.3
M51,
M50,
M35,7.3
M34,47.2
M33,6.1
M32,11.0
M30,10.2
M31,12.6
M28,10.7
M29,9.7
N60,9.2
N61,13.6
N63,3.1
N62,2.4
N68,15.4
N67,3.2
N65,5.1
N66,10.2
N64,1.2
M58,7.0
M57,3.9
M56,3.8
M55,5.5
T92,10.0
T93,27.8
T95,9.5
T94,26.4
N74,6.8
N73,2.2
N72,3.4
N71,8.9
N70,12.9
N69,13.3
Z99,
T98,1.2
T97,14.3
T96,13.6
TS01,26.9
TS02,15.5
TS03,43.4
TS17,
ZS99,3.6
TS18,23.7
TS14,9.5
TS12,14.1
TS13,14.3
TS15,10.0
