gebiedcode15,waarde
STAD,8.3
A,3.1
B,1.2
E,5.0
N,8.0
M,7.5
K,3.5
F,6.8
T,31.3
Z,
DX04,5.3
DX03,5.6
DX02,3.9
DX01,2.4
DX14,7.6
DX12,4.1
DX13,8.4
DX16,10.4
DX15,4.4
DX17,7.7
DX18,6.9
DX10,2.7
DX05,4.6
DX06,6.1
DX07,7.3
DX09,5.7
DX08,8.6
DX11,3.6
DX20,33.4
DX21,33.6
DX19,9.4
DX22,28.2
ZX99,1.2
A09,7.1
A08,3.7
A07,1.7
A00,1.8
A06,2.3
A05,4.0
A04,2.9
A03,1.3
A02,0.9
A01,2.5
B10,1.2
E12,2.8
E13,8.7
E15,5.1
E14,4.8
E36,8.7
E37,5.6
E22,3.0
E21,2.3
E20,2.4
E19,6.2
E18,5.3
E17,2.7
E16,3.4
F11,1.1
F76,5.9
F77,6.1
F82,7.7
F81,6.8
F80,2.8
F79,8.9
F78,5.9
E43,3.5
E75,4.8
E42,5.7
E41,9.2
E39,6.3
E40,3.4
E38,2.9
K23,1.4
K25,4.7
K24,3.2
K47,1.3
K46,1.6
K45,4.8
K44,2.9
K26,7.6
F89,7.0
F88,7.0
F87,4.9
F85,6.2
F86,4.8
F84,10.3
F83,8.6
M28,8.6
M27,3.7
M29,9.2
M34,4.1
M33,6.1
M32,9.4
M30,9.9
M31,8.4
K91,3.7
K90,4.0
K59,1.1
K54,4.4
K53,4.6
K52,2.2
K49,1.2
K48,5.1
N60,7.6
N61,9.5
N65,6.2
N64,0.3
N62,3.5
N63,4.9
M58,4.3
M57,7.3
M56,2.8
M55,6.1
M51,10.5
M50,
M35,10.7
Z99,
T92,5.8
T93,33.7
N74,8.9
N73,0.9
N72,5.2
N71,5.2
N70,9.7
N69,9.0
N68,11.2
N67,4.1
N66,7.7
T98,4.6
T97,26.7
T95,13.6
T96,33.4
T94,33.6
TS12,31.0
TS06,44.6
TS10,38.9
TS09,37.3
TS07,51.5
TS11,25.6
TS08,27.0
TS02,36.2
TS05,20.2
TS03,30.6
TS01,41.5
TS04,28.2
TS13,26.7
TS16,4.6
TS18,34.7
TS17,0.0
TS14,13.6
TS15,5.9
NS67,4.1
NS68,11.2
NS63,4.9
NS64,0.3
NS66,7.7
NS65,6.2
NS62,3.5
NS60,7.6
NS61,9.5
NS74,8.9
NS69,9.0
NS71,5.2
NS73,0.9
NS72,5.2
NS70,9.7
ZS99,1.2
AS19,1.9
AS18,3.2
AS20,4.5
AS16,
AS15,2.5
AS17,6.8
AS12,1.3
AS11,1.7
AS09,1.5
