gebiedcode15,waarde
STAD,5.2
A,0.9
B,0.8
E,5.9
F,12.7
K,1.5
M,4.7
N,6.5
Z,
T,1.1
DX20,1.8
DX22,0.7
DX21,0.9
DX19,9.0
DX07,12.5
DX09,10.4
DX11,1.5
DX06,18.9
DX05,4.5
DX10,1.1
DX08,6.7
DX18,3.9
DX12,1.9
DX14,6.5
DX16,3.5
DX13,6.2
DX17,6.3
DX15,1.5
DX03,2.0
DX04,13.0
DX02,1.0
DX01,0.8
ZX99,0.8
A07,0.9
A08,0.7
A09,1.6
A01,0.9
A02,0.6
A03,1.0
A04,0.7
A05,0.8
A06,0.8
A00,0.7
E18,3.1
E17,1.1
E16,1.7
E20,0.9
E19,3.5
E21,1.1
E22,0.5
E37,11.5
E36,1.5
E14,2.0
E15,1.9
E13,2.6
E12,0.8
B10,0.8
M35,3.0
M50,
M51,4.9
M55,2.3
M56,0.9
M57,1.5
M58,1.8
N62,0.8
N63,1.3
N64,0.2
N65,3.1
N61,5.0
N60,5.6
K48,2.0
K49,0.6
K52,0.7
K53,2.6
K54,1.4
K59,0.2
K90,1.3
K91,2.1
M30,7.8
M31,8.5
M32,11.5
M33,2.4
M34,0.5
M29,8.4
M28,5.3
M27,1.2
F84,8.8
F83,11.7
F86,12.9
F85,11.1
F87,7.0
F88,4.6
F89,9.4
K44,1.2
K26,4.1
K45,1.6
K47,0.5
K46,0.8
K24,1.6
K25,2.1
K23,2.1
E38,9.1
E40,3.9
E39,18.5
E41,8.9
E42,8.9
E43,3.6
E75,8.4
F78,23.2
F79,11.4
F80,2.2
F81,10.0
F82,16.0
F77,16.6
F76,18.4
F11,2.2
T94,0.9
T96,0.8
T95,0.7
T97,0.5
T98,0.3
N66,5.3
N68,12.4
N67,1.7
N69,7.4
N70,10.5
N71,1.6
N72,1.7
N73,0.6
N74,5.2
T93,1.8
T92,4.5
Z99,
ZS99,0.8
NS71,1.6
NS73,0.6
NS70,10.5
NS74,5.2
NS69,7.4
NS72,1.7
NS60,5.6
NS61,5.0
NS62,0.8
NS67,1.7
NS63,1.3
NS64,0.2
NS66,5.3
NS68,12.4
NS65,3.1
TS17,0.0
TS18,2.3
TS16,0.3
TS14,0.7
TS15,4.6
TS13,0.5
TS02,0.4
TS03,0.9
TS05,1.1
TS01,1.3
TS04,0.8
TS12,0.6
TS06,2.3
TS09,0.4
TS07,1.4
TS10,1.1
TS08,1.2
TS11,0.6
ES22,3.9
ES19,11.6
ES17,19.4
ES18,7.7
ES21,21.8
ES20,11.0
ES23,8.4
ES25,8.9
ES26,3.6
ES99,0.0
ES61,3.4
ES27,2.1
ES24,8.9
ES09,3.1
ES04,2.0
ES03,2.7
ES05,1.0
ES07,1.7
ES08,1.1
ES06,0.0
ES15,8.6
ES12,1.3
ES14,1.0
ES10,4.6
ES16,8.3
ES11,0.9
ES13,0.5
ES01,0.8
ES02,1.8
FS83,11.7
FS80,2.2
FS81,10.0
FS79,11.4
FS82,16.0
FS85,11.1
FS84,8.8
FS87,7.0
FS88,4.6
FS86,12.9
FS89,9.4
FS77,16.6
FS11,2.2
FS76,18.4
FS78,23.2
KS47,0.5
KS25,2.1
KS48,2.0
KS26,4.1
KS44,1.2
KS46,0.8
KS45,1.6
KS54,1.4
KS53,2.6
KS59,0.2
KS49,0.6
KS90,1.3
KS91,2.1
KS52,0.7
KS23,2.1
KS24,1.6
MS01,1.2
MS04,4.1
MS05,7.8
MS03,8.7
MS02,5.3
MS09,2.8
MS12,2.4
MS07,1.3
MS08,2.9
MS10,2.6
MS06,2.8
MS11,0.6
MS16,1.5
MS19,3.5
MS18,1.6
MS15,1.8
MS17,1.2
MS13,0.9
MS14,1.5
MS21,1.4
MS23,6.5
MS25,12.6
MS24,10.4
MS22,4.3
MS26,13.3
MS20,1.5
MS28,2.7
MS29,1.6
MS31,4.9
MS27,0.5
MS30,3.8
AS03,0.7
AS07,0.6
AS04,0.6
AS01,0.4
AS02,1.6
AS05,0.8
AS06,1.0
AS10,0.9
AS12,0.9
AS09,1.1
AS11,0.9
AS14,1.5
AS13,1.8
AS08,0.9
AS15,0.6
AS19,0.3
AS18,0.8
AS16,
AS17,1.6
AS20,0.8
TA02,2.3
TA03,1.9
TA01,0.9
TA05,1.0
TA04,1.2
TA08,0.4
TA06,0.6
TA10,0.3
TA09,4.5
NA66,5.3
NA67,1.7
NA65,3.1
NA64,0.2
NA68,12.4
NA69,7.4
NA61,5.0
NA63,1.3
NA60,5.6
NA62,0.8
NA71,1.6
NA72,1.7
NA74,5.2
NA70,10.5
NA73,0.6
ZA99,0.8
AA12,0.8
AA03,1.0
AA02,0.8
AA04,1.2
AA11,0.6
MA02,1.5
MA03,2.4
MA01,6.2
MA05,3.5
MA04,9.8
KA01,2.4
KA02,1.3
KA03,1.1
KA05,1.1
KA04,1.6
FA06,10.0
FA01,8.4
FA03,18.4
FA05,21.6
FA02,12.2
FA04,16.6
FA07,14.4
FA08,8.8
FA09,4.6
FA10,2.2
EA01,2.0
EA02,1.9
EA04,6.9
EA03,13.0
ZY99,0.8
DY12,1.6
DY16,1.3
DY17,6.2
DY13,0.6
DY15,2.4
DY14,1.5
DY11,10.4
DY23,3.9
DY19,2.4
DY18,9.8
DY22,6.3
DY24,9.0
DY20,1.5
DY21,3.5
DY05,1.9
DY09,12.5
DY06,6.9
DY10,6.7
DY08,21.5
DY04,13.0
DY07,17.2
DY02,1.0
DY01,0.8
DY03,2.0
DY27,0.7
DY25,1.8
DY26,0.9
A09d,3.5
A09a,0.0
A09c,2.3
A09b,1.6
A09f,1.4
A09e,1.0
A07g,1.3
A08b,1.2
A07h,0.6
A08a,0.5
A08e,1.0
A08d,0.3
A07a,1.4
A07d,0.3
A07b,0.0
A07c,1.2
A07f,0.3
A07e,1.1
A06k,0.3
A06j,1.0
A06l,0.4
A06i,0.3
A06g,1.1
A06f,0.0
A06h,0.7
A06d,1.5
A06a,0.8
A06c,1.0
A05f,0.9
A05g,0.0
A06e,1.0
A04b,0.4
A04f,0.8
A04d,0.8
A04c,1.1
A04a,1.5
A04e,0.4
A04g,1.1
A05c,1.0
A05a,1.6
A05b,0.3
A04h,0.6
A05d,0.4
A04i,0.3
A02b,0.8
A02d,0.2
A02a,0.5
A03a,1.2
A02c,0.7
A03c,0.5
A03b,3.5
A03d,1.0
A03f,2.4
A03g,0.7
A03e,1.3
A01f,1.3
A01e,0.3
A01h,1.1
A01g,0.9
A01b,1.1
A01c,0.9
A01d,0.8
A01a,0.0
A00c,0.5
A00e,1.3
A00a,0.6
A00b,0.6
A00d,0.8
N73j,0.0
N73g,0.0
N73h,0.0
N73e,0.0
N73i,0.0
N73f,0.0
N72b,0.0
N73a,1.5
N72c,0.0
N73b,1.9
N73d,0.0
N73c,0.0
N70c,16.4
N70e,0.0
N70d,12.5
N70b,7.3
N70f,11.0
N70a,7.8
N71h,2.1
N71f,1.2
N71g,0.0
N71e,5.9
N71c,0.0
N72a,2.0
N68c,11.8
N68a,3.4
N68d,12.8
N68e,17.0
N68b,3.1
N68f,13.7
N69a,2.1
N69c,7.0
N69k,7.2
N69j,3.3
N69m,3.3
N69l,13.4
N67a,0.6
N66e,0.0
N67b,3.2
N66f,8.3
N66g,4.9
N66c,7.6
N66d,1.8
N66b,0.0
N65b,2.1
N65c,3.4
N65d,6.5
T93j,1.4
T93k,
T93e,0.4
T93g,1.4
T93i,0.0
T93h,1.2
T93f,0.9
T93a,2.4
T93c,1.1
T92g,4.4
T93b,2.2
T92f,0.0
T93d,2.3
T92d,0.0
T92a,0.0
T92c,0.0
T92b,6.5
T92e,0.0
N74b,0.0
N74a,0.0
N74c,5.6
T95a,0.8
T95c,0.0
T94n,0.4
T95b,0.0
T96a,0.6
T96f,0.9
T96b,1.4
T96e,0.1
T96c,0.6
T96d,0.7
T96g,0.5
T94j,0.6
T94h,1.8
T94k,0.4
T94g,2.0
T94i,1.8
T94l,
T94m,0.2
T94a,3.9
T94e,1.0
T94c,0.4
T94d,0.2
T94b,0.7
T94f,1.0
T97c,0.4
T97a,0.2
T98b,0.0
T97b,1.0
T97d,0.8
T98a,0.3
Z99z,
F82c,18.8
F82b,15.7
F81d,12.1
F82a,16.2
F81e,5.7
F82d,14.6
F81a,12.2
F80b,2.4
F81c,11.3
F80a,0.0
F81b,9.4
F80c,0.0
F78c,26.3
F78d,22.9
F78e,21.7
F79a,0.0
F79b,11.5
F77e,
F78b,21.4
F77f,19.3
F77c,17.4
F77d,22.2
F78a,21.2
F11f,0.0
F11c,
F11e,0.0
F11d,4.5
F11h,0.0
F11a,5.9
F77a,12.9
F76a,17.6
F11j,0.0
F76b,19.9
F77b,9.5
E42c,4.7
E41c,7.5
E41d,4.8
E42b,8.5
E42a,13.1
E42d,6.6
E41a,7.6
E40b,3.9
E40a,1.8
E41b,12.5
E40c,5.7
E39a,12.6
E39c,16.1
E39b,11.0
E38d,10.5
E39d,25.2
E37c,19.4
E37g,13.0
E37f,8.3
E37d,6.1
E38c,8.5
E37e,6.1
E75b,2.9
E43a,3.5
E43b,3.8
E75a,5.6
E75c,12.2
E75d,13.4
K47b,1.1
K47c,1.0
K47d,0.5
K47a,0.7
K47e,0.1
K47g,0.4
K47f,0.2
K46c,0.4
K45b,2.6
K46b,1.2
K46a,0.4
K46d,
K44b,1.5
K44d,1.2
K44f,2.1
K44e,0.9
K45a,0.9
K44c,1.1
K26c,4.7
K25d,2.2
K26a,3.8
K26b,4.1
K44a,0.6
K24e,1.4
K25b,2.0
K25c,2.0
K25a,2.4
K24c,1.2
K24d,3.4
K24a,0.6
K23c,1.1
K23b,
K23d,0.8
K23e,9.8
K24b,1.8
K23a,2.3
F87f,0.0
F87d,9.4
F87c,8.6
F88b,1.7
F88a,0.0
F87e,
F86c,0.3
F86f,2.3
F86d,0.2
F87b,6.4
F87a,2.7
F86e,23.5
F86b,8.8
F85c,17.2
F85a,6.8
F86a,18.4
F85b,6.7
F84a,7.1
F83a,11.9
F84c,10.7
F84b,7.9
F83b,0.0
F88g,4.5
F88f,5.9
F88d,1.7
F88c,0.6
F88h,3.7
F88e,6.0
F89c,12.6
F88i,4.6
F88j,0.7
F89b,8.3
F89a,9.7
F89d,1.2
M33e,1.5
M33f,1.4
M33c,1.2
M33b,4.1
M33h,5.6
M33d,1.6
M33g,3.2
M34d,0.3
M33k,0.0
M34a,0.0
M33i,0.0
M33j,5.0
M34c,0.8
M32c,5.5
M32d,0.0
M33a,2.4
M32b,13.3
M32a,10.8
M30a,7.5
M31b,7.8
M30b,8.0
M31a,5.1
M31c,12.6
M28d,8.1
M28b,0.8
M29a,8.9
M29c,4.1
M28c,4.1
M29b,8.5
M27a,0.5
M27c,0.5
M27b,1.8
M28a,4.4
K52d,0.9
K53a,1.9
K52h,1.8
K52g,0.8
K53b,3.1
K49d,0.7
K49f,0.5
K49e,0.9
K52a,0.8
K52c,0.3
K52b,0.8
K49c,0.0
K48e,0.0
K48f,1.3
K48d,1.1
K49b,0.6
K49a,0.3
K47h,0.0
K47j,0.5
K48c,3.2
K47i,0.0
K48b,2.0
K48a,4.8
K90d,1.0
K59b,
K90i,1.3
K90c,1.4
K90a,1.5
K90e,0.0
K54e,0.0
K54c,0.8
K54d,1.5
K59a,0.2
K54b,1.4
K54a,1.7
K91a,3.1
K91c,1.4
K90j,0.0
K91b,2.7
K91d,0.0
N64c,0.0
N64b,0.0
N64e,0.0
N64d,1.2
N64a,0.0
N65a,1.6
N63a,1.3
N62a,1.4
N62b,0.5
N61d,0.0
N61b,5.1
N60b,5.1
N60c,3.1
N60a,7.0
N61c,2.2
N61a,6.3
M55g,1.7
M55e,0.0
M55d,1.3
M55b,1.3
M55f,5.1
M55c,2.9
M51a,0.0
M50g,
M50f,
M51c,6.2
M50e,
M51b,4.6
M50b,
M35e,3.3
M35f,4.0
M50a,
M50d,
M50c,
M35a,3.3
M34e,0.0
M34g,
M34f,0.0
