gebiedcode15,waarde
STAD,15.9
A,23.9
B,40.9
E,17.2
F,12.3
K,21.6
M,15.1
N,10.4
Z,
T,9.2
DX21,8.9
DX19,10.3
DX20,8.9
DX22,9.7
DX05,18.6
DX10,23.1
DX11,24.2
DX06,10.5
DX07,11.9
DX09,14.1
DX08,13.4
DX13,15.1
DX12,19.4
DX14,15.0
DX16,13.6
DX18,11.5
DX17,9.8
DX15,16.5
DX02,22.9
DX04,12.8
DX03,18.6
DX01,24.9
ZX99,40.9
A07,25.3
A08,23.6
A09,17.5
A01,28.6
A02,30.4
A03,28.0
A04,24.8
A05,22.1
A06,23.1
A00,27.7
E16,20.0
E17,22.2
E18,18.2
E20,22.6
E19,18.1
E21,22.0
E22,27.8
E37,13.0
E36,25.0
E14,19.0
E15,16.3
E13,16.4
E12,25.6
B10,40.9
M35,13.2
M50,
M51,13.4
M55,14.7
M56,18.5
M57,11.2
M58,18.0
N62,10.5
N64,15.7
N63,9.5
N65,9.4
N61,12.1
N60,10.5
K48,18.0
K49,27.6
K52,19.3
K54,17.1
K53,19.8
K59,27.0
K90,23.9
K91,22.2
M31,14.9
M30,13.8
M33,17.1
M32,11.3
M34,20.9
M29,13.3
M28,15.9
M27,18.8
F83,13.1
F84,11.7
F86,12.4
F85,14.2
F87,18.7
F88,15.1
F89,12.6
K26,17.2
K44,18.8
K45,20.2
K47,26.9
K46,28.8
K24,21.6
K25,19.8
K23,39.5
E38,16.6
E40,18.1
E39,9.7
E41,14.0
E42,15.1
E75,15.3
E43,19.2
F78,10.3
F79,13.6
F80,11.2
F81,12.2
F82,11.1
F76,10.9
F77,10.0
F11,38.0
T94,8.9
T95,17.6
T96,8.2
T97,10.3
T98,8.4
N66,9.9
N67,10.7
N68,9.3
N69,11.2
N70,9.7
N71,14.2
N72,19.0
N73,9.4
N74,12.7
T93,8.8
T92,23.9
Z99,
ZS99,40.9
NS71,14.2
NS69,11.2
NS73,9.4
NS74,12.7
NS72,19.0
NS70,9.7
NS60,10.5
NS61,12.1
NS63,9.5
NS68,9.3
NS64,15.7
NS66,9.9
NS62,10.5
NS67,10.7
NS65,9.4
TS17,66.7
TS13,10.3
TS14,17.6
TS16,8.4
TS15,22.8
TS18,8.7
TS03,7.1
TS02,9.0
TS01,7.5
TS04,12.5
TS05,13.1
TS12,9.8
TS09,14.3
TS07,6.7
TS06,7.4
TS08,8.0
TS11,12.3
TS10,5.0
ES19,14.2
ES18,16.7
ES22,18.1
ES23,15.3
ES21,8.7
ES17,12.3
ES20,10.2
ES99,5.1
ES61,18.2
ES24,14.0
ES26,19.2
ES27,25.5
ES25,15.1
ES09,18.2
ES07,20.0
ES03,16.2
ES05,15.7
ES06,9.8
ES08,22.2
ES04,19.0
ES15,12.7
ES12,21.9
ES14,24.5
ES10,16.3
ES13,24.7
ES16,13.1
ES11,22.6
ES02,17.8
ES01,25.6
FS82,11.1
FS84,11.7
FS81,12.2
FS83,13.1
FS80,11.2
FS79,13.6
FS85,14.2
FS87,18.7
FS88,15.1
FS86,12.4
FS89,12.6
FS76,10.9
FS78,10.3
FS77,10.0
FS11,38.0
KS47,26.9
KS48,18.0
KS26,17.2
KS44,18.8
KS46,28.8
KS45,20.2
KS25,19.8
KS90,23.9
KS59,27.0
KS49,27.6
KS53,19.8
KS52,19.3
KS54,17.1
KS91,22.2
KS24,21.6
KS23,39.5
MS05,13.8
MS01,18.8
MS03,13.5
MS04,11.2
MS02,15.9
MS11,16.3
MS09,12.2
MS08,19.3
MS10,13.3
MS07,17.4
MS06,22.3
MS12,13.2
MS18,18.9
MS15,10.9
MS17,16.3
MS13,32.8
MS14,11.2
MS19,19.4
MS16,15.0
MS26,10.8
MS20,16.8
MS21,14.8
MS25,10.0
MS22,16.5
MS24,11.6
MS23,17.3
MS27,20.9
MS29,13.8
MS31,13.4
MS28,11.7
MS30,13.9
AS01,23.5
AS05,22.4
AS02,20.3
AS04,30.4
AS03,22.0
AS07,28.1
AS06,24.5
AS11,24.7
AS14,21.0
AS08,28.6
AS12,27.6
AS13,30.6
AS10,27.3
AS09,26.3
AS19,22.7
AS18,19.4
AS17,20.1
AS16,
AS15,23.1
AS20,24.0
TA08,14.3
TA05,6.8
TA06,11.0
TA04,8.0
TA03,8.6
TA01,8.9
TA02,8.7
TA10,8.4
TA09,23.9
NA68,9.3
NA67,10.7
NA65,9.4
NA64,15.7
NA69,11.2
NA66,9.9
NA61,12.1
NA63,9.5
NA62,10.5
NA60,10.5
NA71,14.2
NA72,19.0
NA74,12.7
NA70,9.7
NA73,9.4
ZA99,40.9
AA02,24.2
AA12,28.1
AA03,26.4
AA04,21.0
AA11,22.9
MA03,17.1
MA02,16.5
MA01,15.1
MA04,13.3
MA05,13.6
KA02,18.7
KA03,23.1
KA05,32.7
KA01,19.9
KA04,23.3
FA01,15.2
FA03,10.9
FA06,12.2
FA04,10.0
FA07,11.6
FA02,13.1
FA05,10.7
FA08,11.7
FA09,15.1
FA10,38.0
EA01,18.6
EA02,21.0
EA04,16.2
EA03,12.8
ZY99,40.9
DY16,18.7
DY12,18.7
DY11,14.1
DY15,19.9
DY14,24.2
DY17,15.1
DY13,27.5
DY23,11.5
DY21,13.6
DY22,9.8
DY24,10.3
DY19,17.1
DY20,16.5
DY18,13.3
DY07,10.4
DY09,11.9
DY05,21.0
DY08,10.7
DY04,12.8
DY10,13.4
DY06,16.2
DY02,22.9
DY01,24.9
DY03,18.6
DY27,9.7
DY25,8.9
DY26,8.9
A09d,14.5
A09b,16.4
A09c,16.0
A09a,12.5
A09f,21.4
A09e,17.0
A08a,22.9
A07h,22.2
A08e,22.6
A07g,25.2
A08d,22.7
A08b,25.7
A07b,30.1
A07d,23.4
A07c,27.5
A07a,29.4
A07f,24.5
A07e,25.4
A06j,25.1
A06h,25.8
A06i,16.6
A06f,24.2
A06l,22.0
A06k,20.8
A06g,24.9
A06d,20.3
A06c,24.5
A05f,29.9
A05g,17.4
A06e,23.5
A06a,22.6
A04b,22.6
A04f,24.0
A04c,35.5
A04d,23.2
A04e,23.2
A04g,24.8
A04a,20.8
A05c,21.6
A05a,20.3
A05b,23.0
A04h,23.1
A05d,22.7
A04i,24.4
A02a,28.6
A02b,33.9
A02c,30.2
A02d,26.1
A03a,33.3
A03g,31.4
A03d,25.1
A03f,29.3
A03b,31.5
A03e,31.6
A03c,24.9
A01h,25.4
A01g,23.7
A01c,35.5
A01d,33.7
A01f,25.0
A01e,28.1
A01b,28.3
A00c,25.9
A00e,24.2
A00a,31.2
A01a,100.0
A00b,28.6
A00d,29.6
N73g,7.1
N73h,5.1
N73e,0.0
N73f,9.8
N73j,33.3
N73i,31.3
N72b,50.0
N73b,14.0
N73a,6.1
N72c,0.0
N73d,8.6
N73c,16.7
N70e,19.3
N70c,8.6
N70d,9.7
N70a,10.0
N70b,9.4
N70f,8.9
N71h,13.5
N71g,26.1
N71e,0.0
N72a,20.4
N71c,20.3
N71f,12.6
N68c,10.2
N68e,8.2
N68a,14.3
N68d,6.5
N68b,18.8
N68f,10.1
N69l,7.4
N69a,16.2
N69c,12.9
N69k,12.5
N69j,13.5
N69m,11.7
N66e,9.4
N67a,11.4
N66g,9.3
N66f,9.9
N67b,9.5
N66d,10.3
N66b,11.4
N65b,9.1
N65c,10.7
N66c,9.7
N65d,8.3
T93j,6.7
T93g,6.7
T93i,20.7
T93h,8.8
T93k,
T93e,14.3
T93f,7.8
T93c,13.1
T93b,8.5
T92g,7.1
T92f,46.2
T93a,8.8
T93d,7.4
T92d,50.0
T92a,66.7
T92c,18.2
T92b,37.0
T92e,50.0
N74b,0.0
N74a,11.4
N74c,12.8
T95c,5.7
T94n,5.2
T95b,8.6
T96a,5.0
T95a,17.9
T96b,5.0
T96d,9.0
T96e,10.3
T96c,12.3
T96f,8.7
T96g,11.1
T94j,16.1
T94l,
T94g,7.6
T94h,5.3
T94i,6.7
T94k,12.0
T94m,3.8
T94a,10.3
T94e,10.8
T94c,8.5
T94b,8.2
T94d,8.2
T94f,8.4
T97c,12.3
T97a,9.4
T97d,10.2
T98b,7.7
T97b,7.7
T98a,8.4
Z99z,
F82a,5.2
F81e,14.4
F82d,13.9
F82c,11.2
F81d,13.1
F82b,11.2
F80c,7.0
F81a,8.2
F80a,0.0
F81c,11.2
F80b,11.5
F81b,16.6
F78d,10.1
F78c,12.1
F79a,0.0
F79b,13.8
F78e,18.5
F77e,
F77d,5.9
F77c,12.6
F78b,10.0
F77f,7.5
F78a,7.9
F11f,52.6
F11e,27.6
F11c,
F11a,47.1
F11h,0.0
F11d,40.9
F76a,11.4
F11j,0.0
F76b,9.9
F77b,14.4
F77a,10.7
E42c,17.1
E41c,14.8
E41d,8.6
E42b,13.6
E42a,14.0
E42d,17.9
E41a,16.4
E40b,17.5
E40a,20.1
E41b,13.9
E40c,17.2
E39c,13.0
E39a,12.6
E39b,10.2
E38d,15.9
E39d,6.2
E37c,12.3
E38c,17.0
E37g,11.3
E37d,13.5
E37f,13.1
E37e,16.0
E75b,16.3
E43a,20.1
E43b,18.1
E75a,17.1
E75c,15.2
E75d,11.0
K47a,26.1
K47e,22.7
K47c,27.4
K47b,31.9
K47d,30.7
K47g,18.4
K47f,27.7
K46a,35.4
K46c,26.7
K45b,18.4
K46b,26.5
K46d,
K44f,11.9
K44e,19.0
K45a,21.4
K44b,18.3
K44d,19.9
K44c,19.3
K26c,17.6
K26a,17.3
K26b,16.8
K25d,20.0
K44a,18.1
K25b,20.5
K24e,22.3
K25a,17.6
K24d,19.6
K24c,23.1
K25c,20.9
K24a,20.1
K23c,17.6
K23b,
K24b,22.0
K23d,45.8
K23e,26.8
K23a,29.1
F87f,0.0
F87d,13.3
F87c,16.6
F88a,32.7
F87e,
F88b,15.8
F86c,28.0
F86f,54.0
F86d,21.4
F87b,16.4
F87a,29.7
F86e,6.8
F85c,11.3
F85a,14.9
F86b,10.3
F86a,6.8
F85b,18.0
F84a,11.7
F83a,13.1
F84c,11.4
F84b,12.2
F83b,10.8
F88e,14.0
F88g,18.2
F88f,13.8
F88d,9.5
F88c,27.6
F88h,14.8
F89c,9.1
F88i,17.4
F88j,12.0
F89b,15.3
F89a,13.0
F89d,13.0
M33f,14.8
M33e,16.8
M33d,18.9
M33b,16.0
M33c,16.3
M33h,16.4
M33g,16.9
M33k,15.8
M33j,20.0
M34a,28.0
M33i,9.5
M34d,14.6
M34c,27.5
M32d,21.4
M32b,10.8
M32c,15.3
M33a,24.8
M32a,11.3
M30a,13.2
M31b,15.7
M30b,14.2
M31a,19.1
M31c,10.0
M29b,12.9
M28d,13.3
M28c,16.9
M29c,11.2
M28b,15.3
M29a,14.0
M27a,19.0
M27c,12.4
M27b,19.1
M28a,17.0
K53a,19.0
K52h,30.9
K52d,19.5
K52g,16.2
K53b,20.5
K49d,25.8
K49e,30.1
K52a,20.3
K52b,18.8
K52c,19.8
K49f,27.2
K49a,23.3
K48e,15.4
K49c,22.0
K49b,28.5
K48d,22.8
K48f,19.0
K48a,14.6
K47j,25.2
K47i,0.0
K48c,15.8
K47h,66.7
K48b,14.9
K90a,24.5
K90d,21.4
K90c,24.3
K59b,
K90e,21.1
K54e,20.5
K54d,15.4
K54b,17.4
K54a,17.4
K54c,17.5
K59a,27.0
K91c,24.9
K90j,72.7
K91b,19.8
K90i,29.3
K91a,20.1
K91d,0.0
N64c,15.5
N64d,16.1
N64e,10.0
N64a,14.2
N65a,7.2
N64b,17.8
N63a,9.5
N61d,16.5
N62a,12.4
N62b,9.6
N61b,12.0
N60a,11.1
N60c,9.4
N60b,10.5
N61a,11.4
N61c,13.2
M55c,19.3
M55b,20.4
M55d,15.4
M55e,0.0
M55g,12.5
M55f,11.5
M50e,
M50f,
M51c,10.7
M51a,9.9
M50g,
M51b,14.4
M35e,14.8
M50a,
M50d,
M35f,13.4
M50c,
M50b,
M35a,14.3
M34e,15.4
M35c,13.8
M34f,23.5
M34g,
M35b,10.3
M56h,32.7
M56f,13.7
M57a,11.2
M56g,
M56e,0.0
M56i,40.0
M56b,13.7
M55h,13.3
M56a,17.7
M55i,9.9
M56d,10.6
M56c,17.1
M58e,20.5
M58b,10.9
M57c,
M57b,0.0
M58g,12.1
M58f,10.0
M58i,28.6
