gebiedcode15,waarde
STAD,49.3
A,61.5
B,53.3
E,51.6
N,51.8
M,52.3
K,61.5
F,37.0
T,26.6
Z,
DX01,62.0
DX02,61.0
DX04,38.4
DX03,55.8
DX18,55.3
DX13,47.5
DX14,47.3
DX16,50.5
DX15,65.6
DX17,56.3
DX12,61.7
DX10,63.8
DX05,55.8
DX08,53.8
DX11,55.6
DX06,28.1
DX07,35.3
DX09,36.0
DX20,16.9
DX22,37.3
DX19,42.8
DX21,21.3
ZX99,53.3
A09,57.9
A08,61.8
A07,63.6
A00,57.5
A06,65.0
A05,62.1
A04,62.2
A02,61.2
A03,61.8
A01,54.1
B10,53.3
E12,58.8
E13,51.9
E15,57.5
E14,56.2
E36,51.0
E37,39.8
E22,57.9
E21,66.0
E20,65.7
E19,51.7
E18,56.6
E16,59.1
E17,63.6
F11,42.4
F77,28.4
F76,24.7
F82,25.7
F81,41.2
F79,48.5
F80,78.0
F78,26.8
E43,60.9
E75,48.3
E42,46.5
E41,41.2
E39,26.6
E40,61.6
E38,52.2
K23,20.8
K25,59.9
K24,61.3
K47,64.7
K46,61.3
K45,63.4
K26,48.2
K44,68.0
F89,35.5
F88,59.6
F87,43.0
F86,27.8
F85,41.9
F83,38.2
F84,48.3
M28,48.4
M27,63.8
M29,45.3
M34,61.0
M33,61.8
M32,34.2
M30,39.8
M31,36.7
K91,57.5
K90,56.7
K59,62.5
K53,60.5
K54,63.6
K52,70.4
K49,63.5
K48,60.1
N60,50.0
N61,40.9
N65,66.9
N64,80.1
N63,73.7
N62,77.2
M58,62.4
M57,65.2
M56,69.2
M55,61.1
M51,46.5
M50,
M35,51.8
Z99,
T92,30.9
T93,16.7
N74,59.1
N73,86.5
N72,62.1
N71,66.9
N70,40.6
N69,44.0
N68,32.1
N67,75.7
N66,61.4
T98,82.8
T97,38.5
T95,51.8
T96,30.5
T94,21.3
TS06,13.7
TS09,10.4
TS07,11.6
TS11,48.8
TS12,34.2
TS10,20.2
TS08,14.8
TS05,35.1
TS02,23.2
TS03,13.2
TS04,37.5
TS01,14.5
TS14,51.8
TS16,82.8
TS17,0.0
TS18,18.0
TS13,38.5
TS15,31.6
NS67,75.7
NS66,61.4
NS68,32.1
NS64,80.1
NS63,73.7
NS62,77.2
NS65,66.9
NS60,50.0
NS61,40.9
NS73,86.5
NS72,62.1
NS70,40.6
NS74,59.1
NS69,44.0
NS71,66.9
ZS99,53.3
AS16,
AS15,65.7
AS19,67.3
AS18,66.1
AS17,55.8
AS20,59.4
AS09,61.4
AS08,54.1
AS12,63.9
AS11,65.0
AS10,58.6
AS14,51.1
AS13,50.6
AS01,63.5
AS02,57.5
AS05,65.7
AS07,56.2
