gebiedcode15,waarde
STAD,8.1
K,3.4
F,6.7
E,4.9
B,1.5
A,3.0
Z,
T,30.8
N,7.8
M,7.2
DX08,8.6
DX06,6.0
DX05,4.5
DX09,5.6
DX10,2.6
DX07,7.3
DX04,5.1
DX01,2.4
DX03,5.4
DX02,3.7
DX18,6.7
DX22,28.0
DX19,9.1
DX20,32.6
DX21,32.7
DX14,7.4
DX16,9.9
DX12,4.0
DX13,8.1
DX15,4.1
DX17,7.5
DX11,3.4
ZX99,1.5
E12,2.1
E14,4.6
E13,8.5
B10,1.5
A09,6.7
A00,1.8
A01,2.6
A08,3.6
A07,1.5
A06,2.2
A05,3.9
A04,2.7
A03,1.2
A02,1.0
F11,1.9
E43,3.2
E75,4.8
E42,5.6
E41,9.1
E40,3.5
E39,6.4
E38,2.9
E37,5.2
E22,2.9
E36,4.6
E21,2.2
E20,2.4
E18,5.7
E19,6.0
E16,3.2
E17,2.7
E15,5.1
K23,2.1
K24,3.3
F89,6.7
F88,6.9
F87,4.8
F86,4.6
F85,6.2
F83,8.1
F84,10.1
F82,7.8
F80,3.3
F81,6.8
F79,8.3
F78,5.7
F76,6.0
F77,6.0
Z99,
M27,3.6
M28,8.4
K91,3.4
K59,1.1
K90,3.8
K54,4.2
K53,4.5
K52,2.1
K49,1.1
K48,4.8
K47,1.4
K46,1.6
K45,4.7
K44,2.7
K26,7.3
K25,4.7
M58,3.9
M57,7.3
M56,2.6
M55,5.4
M51,9.9
M50,
M35,10.4
M34,4.0
M32,9.3
M33,5.8
M30,9.5
M31,8.0
M29,8.9
N60,7.5
N61,9.2
N62,3.4
N63,5.0
N68,10.8
N67,3.7
N66,7.5
N65,6.1
N64,0.3
N74,8.4
N72,4.9
N73,1.1
N71,4.5
N70,9.4
N69,8.8
T92,8.9
T93,32.9
T95,13.5
T96,33.2
T94,32.7
T97,26.5
T98,4.1
FS89,6.7
FS85,6.2
FS87,4.8
FS88,6.9
FS86,4.6
FS83,8.1
FS82,7.8
FS78,5.7
FS81,6.8
FS79,8.3
FS84,10.1
FS80,3.3
FS11,1.9
FS76,6.0
FS77,6.0
ES01,2.1
ES03,8.4
ES07,3.2
ES06,2.1
ES08,3.0
ES02,9.1
ES04,4.6
ES05,4.2
ES26,3.2
ES24,9.1
ES99,14.3
ES25,5.6
ES61,6.7
ES27,14.4
ES23,4.8
ES20,8.8
ES16,6.2
ES19,4.7
ES22,3.5
ES18,3.1
ES21,6.0
ES17,4.7
ES09,5.7
ES13,2.7
ES15,5.3
ES12,2.0
ES10,7.2
ES11,2.4
ES14,2.0
AS09,1.7
AS11,1.5
AS12,1.2
AS08,2.6
AS06,2.2
AS07,1.8
AS10,1.6
AS02,6.9
AS01,2.9
AS04,1.0
AS03,3.3
