gebiedcode15,waarde
STAD,9.0
A,1.7
B,0.0
E,10.2
F,20.8
K,3.0
Z,
M,9.8
N,10.0
T,2.1
DX16,9.4
DX17,8.8
DX14,12.8
DX12,4.3
DX11,1.8
DX15,4.0
DX13,11.9
DX18,9.7
DX22,1.7
DX20,2.7
DX19,11.7
DX21,1.9
DX03,6.9
DX01,1.3
DX02,2.1
DX09,22.5
DX10,1.9
DX08,8.7
DX04,19.8
DX05,7.2
DX07,22.3
DX06,25.9
ZX99,0.0
F77,28.1
F76,27.0
F78,25.3
F79,10.0
F80,3.0
F81,19.7
F82,27.8
F84,11.9
F83,16.9
F85,17.6
F86,29.9
F87,13.4
F88,5.4
F89,24.5
K24,2.6
K23,0.3
E15,9.2
E16,6.0
E17,2.9
E18,7.1
E19,9.0
E21,1.6
E20,1.4
E36,2.0
E22,2.2
E37,18.9
E38,10.3
E39,28.7
E40,5.0
E41,14.1
E42,12.6
E43,4.4
E75,13.3
F11,1.9
A03,0.4
A02,0.2
A04,0.8
A05,2.1
A06,1.5
A07,0.5
A08,1.5
A01,1.5
A00,0.7
A09,5.0
B10,0.0
E13,8.3
E14,6.8
E12,1.1
Z99,
T98,1.1
T97,1.6
T94,1.9
T95,0.7
T96,2.0
T93,2.7
T92,5.0
N69,9.2
N70,13.7
N71,1.7
N72,1.4
N73,0.0
N74,5.0
N65,6.1
N64,0.5
N66,6.2
N67,2.7
N68,17.0
N63,3.5
N62,2.3
N60,12.0
N61,15.0
M29,12.4
M31,18.8
M30,17.6
M32,20.6
M33,4.3
M34,0.8
M35,9.1
M50,
M51,11.2
M55,6.8
M56,2.1
M58,1.8
M57,6.0
K25,4.7
K26,10.8
K44,2.0
K45,2.7
K46,0.9
K47,0.3
K48,5.1
K49,0.2
K52,1.6
K53,5.3
K54,4.2
K90,2.0
K59,0.2
K91,2.0
M27,4.1
M28,10.2
AS16,
AS18,2.1
AS14,5.0
AS15,0.6
AS13,0.6
AS19,0.7
AS17,4.3
AS20,1.9
AS04,0.2
AS05,1.5
AS03,2.3
AS01,1.5
AS02,2.6
AS12,0.4
AS11,0.5
AS08,1.5
AS06,1.4
AS10,0.5
AS09,1.2
AS07,0.6
ES12,2.0
ES15,18.5
ES10,11.9
ES13,1.3
ES11,1.4
ES09,7.1
ES14,0.8
ES19,14.5
ES20,19.2
ES17,22.7
ES16,16.2
ES22,5.0
ES21,34.6
ES18,10.9
ES26,4.4
ES99,17.9
ES24,14.1
ES23,13.3
ES25,12.6
ES61,10.4
ES27,6.7
ES02,10.8
ES08,2.9
ES03,7.6
ES07,6.0
ES04,6.8
ES06,0.0
ES05,9.3
ES01,1.1
FS11,1.9
FS77,28.1
FS76,27.0
FS84,11.9
FS82,27.8
FS78,25.3
FS81,19.7
FS79,10.0
FS83,16.9
FS80,3.0
FS85,17.6
FS89,24.5
FS87,13.4
FS88,5.4
FS86,29.9
ZS99,0.0
KS47,0.3
KS45,2.7
KS46,0.9
KS44,2.0
KS25,4.7
KS24,2.6
KS26,10.8
KS23,0.3
KS54,4.2
KS49,0.2
KS52,1.6
KS90,2.0
KS48,5.1
KS59,0.2
KS53,5.3
KS91,2.0
MS02,10.2
MS01,4.1
MS03,13.1
MS04,7.5
MS05,17.6
MS09,6.0
MS10,8.3
MS06,10.2
MS08,0.5
MS07,5.3
MS11,2.0
MS15,2.3
MS18,1.9
MS17,1.7
MS16,2.7
MS12,4.8
MS14,6.0
MS13,0.8
MS23,13.9
MS19,5.6
MS21,5.2
MS24,18.8
MS22,8.3
MS20,1.4
MS25,28.9
MS31,11.2
MS26,23.4
MS29,2.8
MS27,0.8
