gebiedcode15,waarde
STAD,9.7
E,8.5
B,2.0
A,7.2
M,8.6
K,6.8
F,8.3
Z,
T,21.4
N,10.6
DX19,13.8
DX22,14.9
DX20,27.7
DX21,25.2
DX18,9.6
DX17,9.0
DX16,8.5
DX10,5.8
DX12,7.1
DX14,9.6
DX11,8.3
DX09,9.7
DX15,5.4
DX13,9.9
DX01,7.0
DX07,8.0
DX06,8.8
DX02,7.5
DX08,6.6
DX05,7.8
DX04,9.4
DX03,9.2
ZX99,2.0
B10,2.0
A09,9.4
A08,6.7
A07,6.5
A00,8.7
A01,10.1
A03,6.0
A02,7.8
A06,5.9
A05,6.5
A04,7.0
F11,4.1
F77,8.5
F76,10.2
F83,10.2
F82,8.0
F81,7.5
F80,2.1
F78,8.5
F79,6.7
F89,8.9
F88,6.0
F87,11.5
F86,10.4
F85,8.7
F84,7.2
E13,10.6
E12,7.6
E14,9.5
E16,7.8
E15,7.4
E37,9.3
E22,5.2
E21,6.2
E36,5.9
E20,5.4
E18,7.5
E17,5.7
E19,10.0
E43,7.5
E75,8.8
E41,9.8
E42,9.7
E40,6.9
E38,7.8
E39,10.9
K23,9.4
K26,10.1
K24,7.8
K25,7.7
K48,7.2
K47,5.1
K45,5.8
K46,5.6
K44,5.7
K91,8.7
K59,6.2
K90,8.3
K53,5.9
K54,6.7
K52,4.9
K49,5.6
M27,7.2
M31,12.1
M30,10.4
M29,9.3
M28,11.2
M34,3.0
M35,8.6
M33,6.7
M32,11.6
M58,7.8
M57,4.8
M56,4.2
M55,6.4
M50,
M51,12.6
Z99,
N60,10.9
N61,14.0
N62,3.2
N66,6.6
N65,6.5
N63,2.6
N64,1.6
N74,8.1
N72,1.6
N73,2.4
N71,7.2
N70,13.6
N69,14.8
N68,15.4
N67,3.8
T92,2.1
T93,27.9
T94,25.2
T98,1.2
T97,16.1
T96,15.8
T95,10.3
AS19,6.0
AS20,6.7
AS18,7.4
AS13,10.3
AS16,
AS17,9.6
AS11,5.4
AS12,5.4
AS14,0.0
AS15,6.3
AS09,4.8
AS06,6.1
AS05,5.8
AS10,10.1
AS04,7.8
AS07,10.0
AS08,10.2
AS02,9.1
AS03,6.8
AS01,5.7
MS02,11.2
MS01,7.2
KS91,8.7
KS90,8.3
KS59,6.2
KS52,4.9
KS48,7.2
KS54,6.7
KS47,5.1
KS49,5.6
KS46,5.6
KS53,5.9
KS23,9.4
KS26,10.1
KS45,5.8
KS25,7.7
KS24,7.8
KS44,5.7
FS84,7.2
FS88,6.0
FS87,11.5
FS83,10.2
FS86,10.4
FS89,8.9
FS85,8.7
ES06,2.1
ES02,10.7
ES05,6.4
ES03,10.6
ES01,7.6
ES04,9.5
ES20,
ES18,8.4
ES17,8.8
ES16,10.7
ES19,8.2
ES15,9.2
ES14,3.9
ES09,7.5
ES07,7.8
ES13,5.8
ES10,10.6
ES12,6.2
ES11,5.4
ES08,6.6
FS11,4.1
FS79,6.7
FS76,10.2
FS77,8.5
FS82,8.0
FS81,7.5
FS78,8.5
FS80,2.1
ES61,9.8
ES99,23.1
ES27,12.5
ES24,9.8
ES21,11.1
ES23,8.8
ES25,9.7
ES22,6.9
ES26,7.5
ZS99,2.0
TS18,25.2
TS17,
TS16,1.2
TS02,18.5
TS01,23.5
TS13,16.1
TS12,15.6
TS09,18.3
TS10,19.6
TS15,2.1
TS14,10.3
TS11,6.6
TS07,19.8
TS04,12.7
TS03,39.6
TS06,20.6
TS05,34.8
TS08,35.5
NS73,2.4
NS74,8.1
NS69,14.8
NS66,6.6
NS70,13.6
NS71,7.2
NS68,15.4
NS67,3.8
NS72,1.6
NS61,14.0
NS65,6.5
NS62,3.2
NS64,1.6
NS63,2.6
NS60,10.9
MS31,12.6
MS29,6.3
MS30,9.5
MS25,14.4
MS24,11.1
MS28,9.7
MS26,12.5
MS27,3.0
MS22,10.1
MS18,5.2
MS19,8.1
MS23,10.9
MS17,5.1
MS21,5.5
MS20,5.1
MS11,3.8
MS14,4.8
MS15,6.9
MS10,6.4
MS12,5.2
MS16,1.8
MS13,17.3
MS08,4.4
MS09,5.3
MS04,9.4
MS06,8.6
MS07,8.1
MS05,10.4
MS03,9.3
AA03,6.3
AA04,8.3
AA11,6.3
AA12,9.4
AA02,6.4
FA07,8.4
FA09,6.0
FA08,7.2
FA10,4.1
FA05,8.2
FA06,7.5
FA04,8.5
FA01,9.8
FA03,10.2
FA02,9.7
EA04,8.6
EA03,9.4
EA01,9.2
EA02,6.9
KA05,6.5
KA03,5.8
KA04,8.5
KA02,5.7
KA01,8.3
MA02,5.4
MA03,6.7
MA05,8.5
MA04,11.9
MA01,9.9
NA74,8.1
NA67,3.8
NA68,15.4
NA69,14.8
NA71,7.2
NA70,13.6
NA72,1.6
NA73,2.4
NA62,3.2
NA64,1.6
NA65,6.5
NA63,2.6
NA61,14.0
NA60,10.9
NA66,6.6
TA10,1.2
TA09,2.1
TA06,15.2
TA05,16.1
TA08,18.3
TA03,22.6
TA04,35.5
TA02,25.2
TA01,25.2
ZA99,2.0
DY04,9.4
DY01,7.0
DY03,9.2
DY07,9.1
DY05,6.9
DY06,8.6
DY02,7.5
DY12,6.3
DY10,6.6
DY14,8.3
DY11,9.7
DY09,8.0
DY08,8.2
DY13,5.4
DY23,9.6
DY27,14.9
DY25,27.7
DY24,13.8
DY22,9.0
DY26,25.2
DY19,6.7
DY20,5.4
DY15,8.3
DY16,5.7
DY21,8.5
DY17,9.9
DY18,11.9
ZY99,2.0
B10h,0.0
B10d,0.0
B10e,7.7
B10g,0.0
B10f,3.7
B10c,0.0
A09i,6.7
A09h,8.2
A09e,11.6
A09d,10.7
A09f,9.1
A09a,1.4
A08b,8.1
A08e,10.2
A09b,8.3
A09c,11.4
A08d,6.0
A07c,11.8
A07a,5.8
A06l,6.0
A06k,5.0
A07b,12.5
A06j,7.6
A07d,7.2
A07h,6.8
A07f,5.0
A07e,5.5
A07g,4.4
A08a,5.8
B10a,0.0
B10b,5.0
A03f,10.0
A04a,0.0
A03g,4.0
A04d,5.9
A04b,2.9
A04c,9.8
A05a,9.1
A04e,6.9
A04g,5.5
A04h,7.4
A04f,9.2
A04i,7.7
A06a,5.2
A05g,8.6
A05f,7.2
A05d,5.6
A05c,7.1
A05b,6.2
A06e,8.8
A06d,6.6
A06h,7.1
A06g,5.7
A06f,9.6
A06c,5.0
A06i,4.1
A02c,5.5
A02a,5.3
A01h,8.6
A02b,11.6
A01f,9.1
A01g,7.4
A03d,5.8
A03e,10.6
A03c,4.5
A02d,5.2
A03b,4.9
A03a,7.4
A01b,9.7
A01c,14.3
A01d,8.9
A00e,4.0
A01e,12.5
A01a,0.0
A00c,9.1
A00b,10.3
A00a,11.1
A00d,6.5
M58f,11.8
M58b,6.9
M58i,0.0
M58e,0.0
M58g,0.0
M58j,3.2
M58h,11.4
M57c,
M57b,30.0
M56h,21.2
M57a,4.8
M56i,5.4
M56f,5.8
M56a,4.5
M56g,
M56b,4.1
M56c,3.3
M56d,1.6
M56e,0.0
M35e,8.5
M35c,6.3
M35b,9.7
M50a,
M35f,9.8
M35a,
M50g,
M50c,
M50e,
M50b,
M50d,
M50f,
M55b,13.4
M51b,13.6
M51a,
M51c,12.0
M55c,4.4
M55i,5.7
M55d,5.0
M55e,21.1
M55f,6.5
M55h,6.4
M55g,4.7
M27a,4.8
M27b,7.7
M28c,8.7
M28d,13.5
M28b,6.1
M28a,11.7
M27c,19.7
M30b,10.5
M30a,10.3
M29a,8.7
M29c,9.4
M29b,10.0
M31a,10.5
M32c,3.8
M32a,11.8
M31c,14.4
M32b,12.5
M31b,11.3
M33c,5.1
M33e,5.1
M33b,6.9
M33d,5.2
M32d,0.0
M33a,10.0
M33g,11.3
M33f,5.5
M33j,0.0
M33h,9.6
M33i,2.4
M33k,5.6
M34f,
M34a,0.0
M34e,1.1
M34g,
M34c,0.0
M34d,3.9
K91c,8.9
K91d,0.0
K91b,8.3
K54d,8.9
K59b,
K54e,4.4
K59a,6.2
K90a,8.5
K90e,0.0
K90j,0.0
K90c,10.3
K90d,7.2
K90i,5.0
K91a,9.1
K49e,5.4
K49c,6.3
K49d,7.2
K49a,5.0
K49f,4.7
K49b,6.1
K48d,6.8
K48b,7.7
K48e,0.6
K48a,8.2
K48c,9.5
K48f,5.8
K52c,4.4
K52h,0.0
K52a,4.5
K52b,4.7
K52d,6.6
K52g,4.8
K54c,5.5
K53a,5.9
K53b,5.8
K54a,7.8
K54b,5.4
K23a,0.0
K23c,6.3
K23b,
K23e,17.2
K23d,0.0
K24b,7.6
K24c,6.9
K24a,6.2
K24d,9.1
K24e,8.4
K25c,6.4
K25a,9.5
K25b,7.7
K26b,9.4
K26a,10.7
K25d,7.5
K44c,6.4
K44b,5.6
K44a,6.1
K44e,5.7
K26c,10.1
K44d,5.0
K44f,0.7
K46b,5.0
K45b,6.6
K46a,5.6
K45a,5.2
K47b,7.7
K47d,5.5
K47a,5.6
K46d,
K47c,4.3
K46c,6.6
K47i,0.0
K47j,5.7
K47h,0.0
K47e,4.9
K47f,5.7
K47g,2.2
E75b,8.0
E75c,10.5
E75d,7.7
E75a,8.4
E37f,10.7
E37g,10.9
E38d,6.9
E38c,8.3
E39a,10.1
E39d,10.6
E40a,5.5
E40b,6.1
E40c,9.4
E39b,
E39c,11.9
E41a,10.9
E41b,8.2
E41d,0.0
E42a,11.6
E41c,11.3
E42c,8.3
E42b,10.5
E42d,6.3
E43a,7.7
E43b,7.2
E18b,8.0
E18a,6.9
E17a,5.7
E19a,8.5
E20b,6.1
E20c,5.4
E20a,4.7
E19c,10.4
E19b,10.7
E22b,4.6
E21a,6.2
E22a,5.9
E21b,6.2
E37d,8.0
E36b,12.5
E37c,8.8
E37e,8.5
E36a,3.9
E37a,6.7
E14f,9.1
E15a,6.4
E14e,10.3
E14d,9.5
E14c,11.1
E14b,7.5
E16b,8.5
E15c,3.0
E16c,7.6
