gebiedcode15,waarde
STAD,1.86
A,1.88
E,1.82
B,
F,1.88
K,1.96
Z,
T,1.81
M,1.84
N,1.85
A04,1.91
A05,1.88
A06,1.86
A02,1.96
A03,1.99
A01,2.12
A00,1.72
K49,3.2
K48,2.13
K52,1.97
K54,2.17
K53,2.16
K90,2.15
K59,1.95
K91,1.59
K44,2.14
K46,1.83
K45,1.99
K47,1.84
K24,1.9
K26,2.23
K25,1.57
K23,
F84,1.36
F85,2.16
F86,1.81
F87,2.53
F88,1.31
F89,
F78,2.06
F80,1.32
F79,1.45
F81,2.2
F82,1.82
F83,2.14
F76,1.82
F77,2.22
F11,
E38,2.16
E39,2.15
E40,
E42,2.16
E41,1.81
E43,2.15
E75,
E17,1.42
E18,1.72
E20,1.43
E19,1.6
E21,1.65
E22,2.51
E36,3.01
E37,1.65
E15,1.69
E16,1.91
E14,1.81
E12,
E13,1.88
A07,1.91
A08,2.07
A09,1.7
B10,
Z99,
T95,1.6
T96,1.53
T97,1.53
T98,2.38
T94,2.04
T93,1.83
T92,
N67,2.08
N68,1.78
N66,1.55
N69,1.96
N70,1.56
N71,
N72,
N74,
N73,1.82
N64,2.81
N63,2.18
N65,1.94
N61,1.8
N62,2.11
N60,2.3
M50,
M35,1.08
M51,0.95
M55,2.19
M57,2.3
M56,1.76
M58,1.37
M32,1.49
M31,1.71
M33,1.54
M34,
M28,1.52
M30,2.01
M29,1.7
M27,1.66
