gebiedcode15,waarde
STAD,6.5
A,6.5
E,6.3
B,
F,6.5
K,6.2
Z,
T,6.9
M,6.6
N,6.8
DX02,6.6
DX04,6.4
DX06,6.4
DX05,6.2
DX03,6.4
DX08,6.7
DX07,6.7
DX01,6.4
DX11,7.1
DX13,6.2
DX12,6.1
DX10,6.1
DX15,7.2
DX09,6.5
DX14,6.5
DX20,6.8
DX19,7.2
DX17,6.7
DX22,7.1
DX16,6.5
DX21,6.7
DX18,6.6
ZX99,
A04,6.0
A05,6.7
A06,6.5
A02,6.5
A03,5.7
A01,6.2
A00,5.9
K49,6.2
K48,7.0
K52,5.8
K53,6.9
K54,6.7
K59,7.3
K90,6.8
K91,7.4
K44,5.5
K46,6.2
K45,5.5
K47,6.0
K24,5.3
K26,6.7
K25,5.8
K23,
F84,6.5
F85,6.0
F86,7.1
F87,7.2
F88,7.0
F89,5.9
F78,6.6
F79,5.3
F80,
F81,6.8
F82,6.2
F83,7.3
F76,6.1
F77,6.4
F11,
E38,6.3
E39,6.7
E40,6.1
E42,6.7
E41,5.8
E43,6.3
E75,6.2
E17,6.5
E18,6.4
E19,6.4
E20,6.1
E21,5.8
E22,5.7
E36,
E37,6.4
E15,5.9
E16,6.7
E14,6.2
E12,
E13,6.3
A07,6.4
A08,6.7
A09,7.5
B10,
Z99,
T95,6.9
T96,7.4
T97,7.1
T98,6.4
T94,6.7
T93,6.8
T92,
N67,5.9
N68,7.6
N66,6.2
N69,7.0
N70,6.7
N71,
N73,6.1
N72,
N74,6.8
N63,5.6
N64,6.7
N65,7.2
N62,7.0
N61,6.9
N60,6.4
M35,6.6
M50,
M55,7.7
M51,6.4
M56,6.7
M57,7.8
M58,6.2
M32,6.6
M31,6.2
M33,6.7
M34,
M28,6.1
M29,5.7
M30,6.5
M27,6.4
AS02,6.5
AS01,6.2
AS03,5.7
AS09,7.5
AS06,6.5
AS08,6.7
AS04,
AS07,6.4
AS10,
AS05,6.7
AS13,
AS15,
AS11,
AS14,
AS17,
AS12,
AS16,
AS20,
AS18,
AS19,
ES11,6.1
ES10,6.5
ES08,6.4
ES07,6.7
ES13,5.6
ES12,5.9
ES09,6.4
ES18,6.4
ES17,6.6
ES15,6.4
ES14,
ES20,
ES19,6.3
ES16,
ES04,6.2
ES03,6.5
ES01,
ES06,
ES05,5.4
ES02,5.4
ES25,6.7
ES24,5.8
ES22,6.1
ES21,6.5
ES26,6.3
ES23,6.2
ES27,
ES61,6.6
ES99,
FS80,
FS79,
FS77,
FS82,
FS76,
FS81,
FS78,
FS11,5.8
FS87,
FS86,
FS84,
FS83,
FS89,
FS88,
FS85,
KS24,
KS26,
KS25,
KS23,
KS45,
KS44,
KS52,
KS49,
KS47,
KS54,
KS46,
KS53,
KS48,
KS90,
KS91,
KS59,
MS02,6.1
MS01,6.4
MS03,5.6
MS05,6.5
MS07,7.3
MS06,7.1
MS09,7.9
MS04,
MS08,8.0
MS12,6.6
MS14,7.8
MS13,6.1
MS11,7.0
MS16,
MS10,7.8
MS15,5.7
MS21,6.6
MS20,6.8
MS18,6.1
MS23,5.9
MS17,6.5
MS22,7.5
MS19,7.0
MS28,7.4
MS27,
MS25,6.9
MS30,6.1
MS24,6.3
MS29,6.7
MS26,6.9
MS31,6.4
NS61,
NS63,
NS62,
NS60,
NS65,
NS64,
NS70,
NS69,
NS67,
NS72,
NS66,
NS71,
NS68,
NS74,
NS73,
TS01,
TS03,6.7
TS07,
TS04,7.0
TS06,6.7
TS05,
TS08,6.7
TS02,6.8
TS14,6.9
TS11,7.9
TS13,7.1
TS12,7.6
TS09,6.8
TS15,
TS10,6.8
ZS99,
TS18,
TS16,6.4
TS17,
KA02,6.3
KA04,6.1
KA01,5.8
KA03,6.1
KA05,7.1
FA02,6.6
FA01,6.5
FA03,6.3
FA04,6.2
FA09,7.0
FA08,6.5
FA06,6.8
FA05,6.5
FA10,
FA07,6.5
EA01,6.4
EA02,6.2
EA03,6.4
EA04,6.3
AA11,6.0
AA12,6.0
AA03,6.2
AA04,7.1
AA02,6.6
ZA99,
TA02,7.0
TA01,6.7
TA03,6.5
TA10,6.4
TA05,7.2
TA04,6.7
TA06,7.2
TA09,
TA08,6.8
NA62,7.0
NA60,6.4
NA64,6.7
NA63,5.6
NA66,6.2
NA61,6.9
NA65,7.2
NA69,7.0
NA67,5.9
NA71,
NA68,7.6
NA70,6.7
NA73,6.1
NA72,
NA74,
MA03,6.7
MA01,6.2
MA05,6.5
MA04,6.3
MA02,7.2
DY19,6.7
DY18,6.3
DY16,6.3
DY15,5.8
DY20,7.2
DY17,6.2
DY26,6.7
DY22,6.7
DY23,6.6
DY25,6.8
DY24,7.2
DY27,7.1
DY21,6.5
DY12,6.1
DY11,6.5
DY09,6.7
DY08,6.4
DY14,7.1
DY13,6.1
DY10,6.7
DY05,6.2
DY04,6.4
DY02,6.6
DY07,6.3
DY01,6.4
DY06,6.3
DY03,6.4
ZY99,
A00b,
A00a,5.6
A00d,
A00c,5.7
A01c,
A01b,
A01e,5.9
A00e,
A01d,6.8
A01a,
A03c,6.3
A03b,
A02d,
A03e,
A03d,5.4
A03a,
A02a,6.4
A01g,
A02c,6.8
A02b,6.6
A01h,
A01f,
A06g,6.5
A06c,5.9
A06d,6.6
A06f,
A06a,6.5
A06e,6.5
A06h,
A05g,
A05b,6.0
A05a,7.9
A05c,6.5
A05f,
A05d,7.0
A04i,
A04d,6.0
A04e,5.2
A04f,6.0
A04h,
A04g,6.5
A04b,
A04a,
A03g,
A03f,
A04c,5.7
F83a,7.3
F82c,7.2
F82d,5.7
F83b,
F82a,6.3
F82b,6.4
F81e,7.4
F81a,7.3
F81b,6.8
F81d,
F81c,5.0
F80b,
F79a,
F79b,5.4
F80a,
F80c,
F78d,6.5
F78a,7.0
F78c,6.1
F77f,6.8
F78b,6.7
F78e,
F77d,6.0
F76b,6.2
F77a,6.4
F77c,6.0
F77b,6.8
F77e,
F11e,
F11f,
F11j,
F11h,
F76a,6.1
F11d,
F11a,
F11c,
F88a,
F87f,
F88c,
F88b,
F88e,7.4
F88d,
F87a,7.1
F87c,7.4
F86f,
F87b,
F87e,
F87d,7.3
F86a,7.1
F86c,
F85c,5.8
F86b,7.0
F86e,
F86d,7.2
F85a,4.9
F84b,6.7
F84c,6.3
F85b,8.3
F84a,6.3
F88h,7.0
F88f,7.0
F88j,
F88i,6.0
F89a,7.2
F88g,
F89d,
F89c,6.3
F89b,4.4
K47i,
K47e,
K47f,6.2
K47d,5.6
K47h,
K47g,7.1
K47j,5.3
K47b,
K46c,6.4
K46d,
K47a,6.5
K46b,6.3
K47c,4.7
K44e,5.6
K44f,
K45b,5.3
K45a,5.5
K46a,5.7
K44c,5.3
K26c,6.7
K44b,5.5
K26b,6.4
K44a,6.4
K44d,5.2
K25a,5.6
K25b,5.9
K25d,5.9
K25c,5.5
K26a,6.8
K24d,5.4
K24c,5.4
K24a,5.1
K24e,5.3
K24b,5.6
K23c,
K23b,
K23e,
K23d,
K23a,
K53b,7.3
K54a,7.2
K54c,6.5
K53a,6.4
K54b,6.0
K52g,6.8
K52b,5.1
K52d,6.2
K52c,5.4
K52h,
K52a,6.2
K48e,
K48a,6.0
K48b,7.8
K48d,7.3
K48c,7.3
K48f,6.8
K49e,6.2
K49b,5.1
K49d,6.5
K49c,
K49f,6.7
K49a,
K90e,
K90c,6.7
K90j,
K90i,
K91a,7.1
K90d,5.8
K59b,
K54d,7.6
K59a,7.3
K90a,7.9
K54e,
K91d,
K91b,7.5
K91c,7.4
E13a,5.4
E12a,
E12b,
E13b,6.3
E13h,
E13d,6.9
E13c,5.9
E13e,6.5
E13g,
E13f,7.0
E16a,6.8
E15b,
E15c,
E15a,5.4
E15d,6.6
E16b,6.7
E14f,6.8
E14b,7.1
E14c,
E14e,5.9
E14d,5.7
E14a,6.8
E37d,6.1
E37c,6.6
E36a,
E37a,
E37e,6.1
E36b,
E22b,
E21b,5.5
E22a,
E21a,5.9
E19b,6.3
E20b,6.3
E19c,6.8
E20a,6.4
E20c,5.6
E19a,6.3
E18b,6.1
E16c,6.6
E17a,6.5
E18a,6.9
E42d,6.1
E43a,6.3
E42c,6.6
E43b,6.3
E42b,7.1
E41b,5.3
E41d,
E41c,5.7
E42a,6.8
E41a,6.5
E39d,6.4
E39b,
E40a,6.6
E40c,6.3
E39c,6.6
E40b,5.5
E38d,5.2
E37f,
E38c,6.5
E39a,7.0
E37g,
E75d,5.3
E75b,5.7
E75a,6.3
E75c,6.9
A07h,7.2
A07d,
A07e,5.9
A07g,6.6
A07c,5.5
A07f,7.7
A07a,
A06j,
A06k,
A06l,
A07b,
A06i,
A09a,
A08b,6.5
A08a,6.9
A08d,6.8
A08e,
A09b,7.4
A09d,8.3
A09i,7.6
A09e,7.2
A09h,
A09f,6.7
A09c,7.5
B10b,
B10a,
B10e,
B10c,
B10g,
B10f,
B10d,
B10h,
Z99z,
T93f,
T93e,6.8
T93c,
T93b,6.7
T93h,6.5
T93g,7.1
T93d,6.7
T94a,
T93j,
T93i,
T94b,6.8
T93k,
T92g,
T92f,
T92d,
T92c,
T93a,7.1
T92e,
T92b,
T92a,
T97b,
T96f,6.8
T96g,8.3
T97a,8.0
T96e,
T97c,6.2
T96c,7.9
T95c,
T95b,
T96b,7.2
T96a,6.4
T96d,7.4
T94h,
T94d,6.8
T94e,
T94g,
T94c,7.3
T94f,
T94i,5.6
T94j,6.5
T94k,7.6
T94l,
T94n,7.0
T94m,
T95a,6.9
T98a,6.4
T97d,7.6
T98b,
N73f,
N73c,
N73e,
N73a,
N73d,
N73g,
N73b,
N73j,
N74a,
N73h,
N74c,6.8
N73i,
N74b,
N72c,
N72b,
N72a,
N71g,
N71h,
N70e,
N71e,
N70f,
N71c,
N71f,
N70d,6.6
N70b,6.8
N69l,6.6
N69k,
N69m,7.2
N70a,6.4
N70c,6.9
N69c,7.7
N68e,
N68f,7.6
N69a,
N68d,7.2
N69j,
N66f,
N66b,
N66c,
N66e,
N66d,7.0
N66g,
N68b,
N67a,6.1
N67b,
N68a,
N68c,7.6
N65c,7.6
N64d,
N64e,
N65b,7.0
N65a,7.6
N65d,
N64b,
N63a,5.6
N64a,
N62b,7.1
N64c,5.7
N61d,
N61b,6.6
N61a,7.6
N62a,6.6
N61c,6.5
N60b,6.5
N60a,6.3
N60c,6.6
M33j,
M33f,6.6
M33g,
M33i,
M33e,6.8
M33h,8.0
M33k,
M34f,
M34a,
M34c,
M34e,
M34d,
M34g,
M33c,6.5
M32d,
M33b,6.5
M32c,
M33a,
M33d,6.1
M32a,6.4
M31a,6.2
M31b,5.6
M31c,6.9
M32b,6.9
M30a,6.3
M29b,5.6
M29a,5.6
M30b,6.6
M29c,
M28c,6.3
M28b,
M27c,
M28d,6.2
M28a,5.7
M27b,6.6
M27a,5.9
M55i,
M55f,8.0
M55h,7.8
M55g,7.9
M55d,7.1
M55e,
M51a,
M55b,7.8
M51b,
M51c,
M55c,8.0
M50f,
M50b,
M50c,
M50a,
M50e,
M50d,
M50g,
M35f,
M35a,
M35b,7.4
M35e,
M35c,6.7
M56f,6.5
M56c,6.8
M56e,
M56a,6.8
M56d,
M56g,
M56b,7.3
M57b,
M56h,6.0
M57a,7.8
M56i,
M57c,
M58f,
M58h,7.2
M58b,5.7
M58g,
M58j,
M58e,
M58i,
