gebiedcode15,waarde
STAD,34.7
B,4.8
A,5.0
T,34.7
N,64.5
Z,
M,25.7
K,21.0
F,38.2
E,13.9
DX03,18.1
DX01,0.7
DX04,20.2
DX02,8.2
DX20,26.1
DX18,16.9
DX19,84.6
DX22,46.0
DX21,27.3
DX16,29.5
DX15,32.2
DX13,6.6
DX12,7.0
DX17,28.0
DX14,14.5
DX09,16.9
DX08,34.9
DX06,40.0
DX05,2.9
DX11,30.0
DX10,18.9
DX07,50.6
ZX99,4.8
B10,4.8
A09,5.4
A08,24.2
A07,8.9
A06,1.1
A05,2.0
A00,0.0
A01,0.0
A04,0.0
A03,0.0
A02,0.0
Z99,
N60,22.9
N61,39.4
M58,39.8
N72,3.8
N71,6.2
N70,23.7
N69,10.6
N68,19.8
N67,43.8
N66,32.2
N65,12.8
N64,42.6
N62,8.0
N63,0.0
T92,29.5
N74,33.5
N73,94.3
T97,34.8
T98,82.9
T95,56.7
T96,19.7
T94,27.3
T93,20.6
E12,11.5
E13,35.4
E18,2.5
E19,0.0
E17,3.8
E16,9.5
E15,1.0
E14,0.2
E43,0.0
E75,0.0
E42,0.9
E41,13.5
E40,0.0
E39,10.2
E38,25.4
E22,10.4
E37,5.6
E36,37.2
E20,0.0
E21,3.2
F11,36.6
F77,32.2
F76,14.4
F79,83.9
F78,14.0
F89,3.3
F88,42.7
F87,12.2
F85,24.7
F86,27.0
F83,4.8
F84,10.7
F82,13.9
F80,74.4
F81,11.2
K23,13.5
K26,0.0
K44,12.0
K45,9.1
K25,2.1
K24,6.4
K90,36.0
K54,15.7
K59,40.4
K53,3.1
K52,5.1
K49,6.7
K48,27.7
K47,20.6
K46,32.6
M28,17.7
M27,0.7
M29,0.8
M32,37.2
M33,5.1
M30,0.0
M31,0.0
K91,38.5
M57,25.1
M56,32.1
M55,23.5
M51,9.8
M50,0.0
M35,2.7
M34,52.2
AS02,0.0
AS05,1.8
AS06,0.0
AS04,0.0
AS03,0.0
AS01,6.4
AS16,0.0
AS18,4.6
AS20,0.2
AS17,6.2
AS15,0.0
AS19,53.3
AS14,0.0
AS07,0.0
AS09,0.0
AS11,12.2
AS13,0.0
AS10,0.0
AS08,0.0
AS12,0.0
KS23,13.5
KS24,6.4
KS59,40.4
KS53,3.1
KS54,15.7
KS52,5.1
KS49,6.7
KS90,36.0
KS46,32.6
KS45,9.1
KS26,0.0
KS25,2.1
KS48,27.7
KS47,20.6
KS44,12.0
KS91,38.5
FS86,27.0
FS87,12.2
FS89,3.3
FS85,24.7
FS88,42.7
FS78,14.0
FS83,4.8
FS79,83.9
FS80,74.4
FS82,13.9
FS81,11.2
FS84,10.7
FS76,14.4
FS11,36.6
FS77,32.2
ES61,0.0
ES24,13.5
ES25,0.9
ES27,5.4
ES26,0.0
ES23,0.0
ES99,52.8
ES21,9.6
ES17,4.5
ES16,0.0
ES18,28.6
ES20,14.3
ES19,5.3
ES22,0.0
ES09,2.5
ES14,78.4
ES10,0.0
ES11,0.0
ES13,7.3
ES12,4.5
ES15,6.2
ES07,9.5
ES08,2.9
ES03,7.1
ES04,0.2
ES06,1.4
ES02,0.0
ES05,0.0
ES01,11.5
NS73,94.3
NS72,3.8
NS70,23.7
NS74,33.5
NS69,10.6
NS71,6.2
NS66,32.2
NS65,12.8
NS63,0.0
NS62,8.0
NS68,19.8
NS67,43.8
NS64,42.6
NS60,22.9
NS61,39.4
MS11,3.6
MS10,13.6
MS09,31.5
MS07,31.9
MS06,0.0
MS08,8.7
MS12,69.8
MS03,0.0
MS04,2.2
MS02,17.7
MS01,0.7
MS05,0.0
MS31,6.2
MS27,52.2
MS28,0.0
MS26,0.0
MS30,6.1
MS29,0.0
MS24,43.8
MS22,2.1
MS25,0.0
MS19,4.7
MS20,12.0
MS21,0.0
MS23,0.0
MS17,11.1
MS18,7.6
MS16,49.5
MS14,25.1
MS13,18.3
MS15,0.0
ZS99,4.8
TS14,56.7
TS18,3.3
TS12,20.5
TS13,34.8
TS16,82.9
TS15,28.9
TS17,36.8
TS07,61.4
TS05,33.4
TS09,0.7
TS08,20.6
TS11,35.2
TS06,6.4
TS10,4.7
TS03,24.6
TS02,2.6
TS01,16.3
TS04,43.8
AA12,0.0
AA04,11.4
AA02,1.1
AA03,4.6
AA11,0.0
TA10,82.9
TA08,0.7
TA09,29.5
ZA99,4.8
MA05,29.5
MA04,24.6
MA02,32.2
MA03,5.1
MA01,6.6
NA74,33.5
NA73,94.3
NA71,6.2
NA70,23.7
NA72,3.8
NA61,39.4
NA62,8.0
NA60,22.9
NA67,43.8
NA66,32.2
NA64,42.6
NA69,10.6
NA63,0.0
NA68,19.8
NA65,12.8
TA05,18.9
TA02,3.3
TA04,20.6
TA03,42.1
TA06,40.5
TA01,27.3
EA03,20.2
EA01,18.1
EA02,3.0
EA04,2.8
FA09,42.7
FA08,10.7
FA10,36.6
FA05,16.8
FA04,7.2
FA02,26.0
FA07,64.9
FA01,8.0
FA06,48.4
FA03,14.4
KA05,17.7
KA04,36.9
KA02,9.5
KA01,3.4
KA03,18.9
DY01,0.7
DY02,8.2
DY08,58.3
DY03,18.1
DY09,50.6
DY04,20.2
DY05,3.0
DY07,33.6
DY06,2.8
DY25,26.1
DY26,27.3
DY24,84.6
DY27,46.0
DY22,28.0
DY18,24.6
DY19,5.1
DY21,29.5
DY20,32.2
DY23,16.9
DY17,6.6
DY15,3.4
DY11,16.9
DY12,18.7
DY14,30.0
DY10,34.9
DY16,9.5
DY13,19.0
ZY99,4.8
B10c,0.0
B10b,0.0
B10e,1.7
B10d,1.4
B10a,0.2
B10g,14.0
B10f,3.9
B10h,1.9
A09i,2.8
A09f,13.9
A09h,3.7
A08b,0.5
A07h,16.2
A08a,0.0
A07f,28.4
A08d,53.3
A07g,1.8
A09a,9.5
A09c,7.1
A08e,13.5
A09b,0.0
A09e,3.9
A09d,3.8
A05b,0.0
A04h,0.0
A04i,0.0
A05a,0.0
A04g,0.0
A05c,0.0
A06c,0.0
A05f,0.0
A05d,7.1
A05g,0.0
A06a,0.0
A06d,8.1
A07d,0.0
A07a,0.0
A07c,0.0
A07b,0.0
A07e,0.0
A06l,0.0
A06e,14.5
A06f,0.0
A06g,0.0
A06i,0.0
A06h,0.0
A06k,0.0
A06j,0.0
A02d,0.0
A02a,0.0
A02c,0.0
A01h,0.0
A02b,0.0
A01f,0.0
A01a,0.0
A01g,0.0
A01b,0.0
A01c,0.0
A01e,0.0
A01d,0.0
A04e,0.0
A04a,0.0
A04b,0.0
A04d,0.0
A04c,0.0
A04f,0.0
A03f,0.0
A03b,0.0
A03c,0.0
A03e,0.0
A03a,0.0
A03d,0.0
A03g,0.0
A00e,0.0
A00d,0.0
A00b,0.0
A00a,0.0
A00c,0.0
Z99z,
T98b,95.7
T97b,0.0
T97d,52.4
T97c,40.9
T98a,17.5
T97a,0.8
T95c,57.8
T94n,59.5
T94m,14.4
T95b,71.1
T95a,39.9
T96b,3.6
T96f,3.8
T96c,35.2
T96e,0.0
T96d,2.6
T96g,41.2
T96a,5.8
T93b,7.9
T92e,0.0
T92f,13.1
T92g,78.9
T93a,0.2
T93c,33.4
T93i,4.5
T93e,0.7
T93f,0.5
T93d,6.4
T93h,22.1
T93g,48.3
T93j,16.9
T94d,0.0
T94a,22.3
T94c,51.5
T94b,12.1
T94e,0.0
T93k,68.3
T94k,33.4
T94g,0.0
T94h,0.0
T94j,56.4
T94f,1.0
T94i,0.1
T94l,10.6
N74b,68.5
N74c,11.5
N74a,21.1
N72c,26.6
N72a,0.0
N73a,82.7
N73c,86.8
N72b,0.3
N73b,68.8
N73d,93.4
N73f,94.6
N73h,96.7
N73g,96.7
N73e,98.9
N73j,82.1
N73i,74.6
T92c,2.5
T92b,1.9
T92a,36.8
T92d,9.8
M58j,27.0
M58h,0.0
M58g,12.4
M58i,0.0
M57c,75.3
M58b,0.0
M57b,4.6
M58e,72.3
M58f,64.3
M57a,12.4
N61a,14.2
N60a,9.9
N60b,34.5
N60c,29.5
N61b,0.0
N63a,0.0
N61d,85.0
N62b,10.9
N62a,0.0
N61c,41.0
N64e,95.7
N64a,2.4
N64b,3.6
N64d,23.9
N64c,0.9
N66b,38.9
N65b,11.3
N65a,13.5
N65c,18.7
N65d,0.0
N66c,21.1
N66e,52.9
N67a,48.8
N67b,11.8
N66f,37.0
N66g,6.7
N66d,2.1
N68e,7.1
N68b,71.6
N68d,12.4
N68c,0.0
N68f,19.2
N68a,68.7
N69l,1.8
N69c,0.0
N69k,7.1
N69j,5.8
N69a,0.0
N69m,27.8
N70b,20.4
N70d,17.2
N70f,0.0
N70c,29.6
N70a,28.7
N70e,42.4
N71e,10.6
N71g,0.0
N71f,0.9
N71c,4.7
N71h,9.9
E12a,12.3
E13d,5.0
E13e,6.5
E12b,0.0
E13a,0.0
E13c,0.0
E13b,0.0
E13g,63.3
E14b,0.0
E14c,0.0
E13h,48.9
E14a,0.0
E13f,17.7
E15b,2.1
E14f,0.0
E15a,0.0
E15c,0.1
E14d,0.0
E14e,0.8
E16a,18.3
E16c,0.0
E15d,0.0
E16b,0.5
E17a,3.8
E18b,0.0
E19a,0.0
E19c,0.0
E18a,6.6
E19b,0.0
E75d,0.0
E75a,0.0
E43a,0.0
E75c,0.0
E75b,0.0
E43b,0.0
E40c,0.0
E40a,0.0
E41b,0.0
E41a,0.0
E40b,0.0
E42d,3.7
E42b,0.0
E42a,0.0
E41d,40.2
E42c,1.1
E41c,0.1
E20b,0.0
E21b,0.6
E20c,0.0
E20a,0.0
E21a,4.5
E22b,10.7
E36a,78.4
E22a,10.2
E36b,5.4
E37d,12.6
E37f,0.0
E37e,19.7
E37c,4.5
E37g,0.0
E37a,0.0
E39b,14.3
E39a,7.8
E38d,0.0
E39d,13.4
E38c,31.2
E39c,0.0
F77c,6.4
F77d,0.0
F77f,1.6
F77e,95.8
F78a,14.3
F77b,21.6
F79a,92.0
F78d,2.2
F78e,56.3
F78b,8.7
F79b,29.3
F78c,17.3
F11j,86.3
F11h,81.8
F76b,28.5
F76a,8.5
F77a,3.6
F11e,70.1
F11a,9.7
F11d,0.9
F11c,5.5
F11f,7.0
F81a,2.9
F80b,79.1
F80c,64.4
F81b,0.0
F80a,89.0
F81e,19.0
F82a,8.4
F81c,5.4
F82c,22.7
F81d,22.3
F82b,21.0
F83a,3.6
F82d,6.9
F83b,9.7
F84b,20.3
F84a,7.3
F85a,33.5
F84c,5.1
F85c,0.0
F85b,34.6
F86a,0.0
F86d,66.6
F86f,0.0
F86e,0.0
F86c,72.2
F87a,8.1
F86b,3.2
F87f,0.0
F87e,24.6
F87c,4.8
F88a,6.0
F87b,25.0
F87d,2.1
F89b,0.0
F89a,4.9
F88j,51.8
F88i,11.1
F89d,5.7
F89c,2.4
F88f,23.3
F88h,5.7
F88e,24.9
F88g,0.0
F88c,67.8
F88b,3.9
F88d,69.4
K91d,85.9
K91b,4.9
K91a,0.0
K90j,10.5
K90i,23.3
K91c,23.3
M27c,0.0
M27b,1.5
M27a,0.0
M29a,0.0
M28b,55.8
M28c,0.0
M28a,0.0
M29b,0.0
M28d,0.0
M29c,2.2
M31a,0.0
M30a,0.0
M30b,0.0
M31b,0.0
M32d,75.4
M32a,3.2
M32c,1.3
M31c,0.0
M32b,0.0
M33h,0.0
M33i,0.0
M34a,7.5
M33j,0.0
M33k,0.0
M34c,16.8
M33f,0.0
M33b,8.4
M33c,11.1
M33a,0.0
M33e,12.0
M33d,7.6
M33g,9.7
M35a,0.0
M34f,0.0
M34g,0.0
M35b,0.0
M34d,26.8
M34e,97.6
M50b,0.0
M35f,5.7
M50a,0.0
M35c,0.0
M50c,0.0
M35e,6.9
M50f,0.0
M50d,0.0
M50g,0.0
M51b,10.6
M50e,0.0
M51a,16.3
M55b,0.5
M55d,0.0
M51c,0.8
M55c,8.7
M55f,11.2
M55e,73.7
M56d,81.1
M56f,26.3
M56h,9.0
M56g,79.5
M56e,93.2
M56i,23.7
M55i,0.0
M55g,39.3
M56a,0.0
M56c,3.5
M55h,13.6
M56b,7.2
K23a,8.7
K24a,0.0
K23b,5.2
K23c,15.6
K23e,44.4
K23d,0.0
K25a,0.0
K24c,0.0
K24d,0.0
K24b,0.0
K24e,18.1
K25b,0.0
K26c,0.0
K25d,0.0
K26b,0.0
K25c,8.7
K26a,0.0
K44f,24.7
K44b,5.9
K44a,5.7
K44c,0.2
K44e,0.0
K44d,6.7
K46c,3.1
K46d,99.8
K46b,1.8
K46a,2.6
K45a,1.1
K45b,13.2
K47e,0.0
K47b,0.0
K47d,0.1
K47c,0.1
K47f,0.0
K47a,2.3
K47i,97.4
K48b,33.3
K47g,3.0
K47j,0.0
K47h,46.2
K48a,0.0
K48d,34.5
K48e,65.3
K48c,0.0
K48f,0.0
K49b,6.1
K49a,4.6
K49e,5.4
K49c,9.4
K52b,3.0
K49f,4.2
K49d,12.3
K52a,6.4
K52g,0.0
K52c,3.1
K53b,1.2
K52h,7.6
K52d,11.6
K53a,5.2
K54b,21.6
K54d,0.0
K54c,33.9
K54a,3.5
K54e,6.0
K90e,94.2
K90c,23.8
K90a,5.2
K59b,99.6
K59a,6.7
K90d,10.2
