gebiedcode15,waarde
STAD,6.0
B,135.0
A,23.0
T,3.0
N,3.0
Z,
M,4.0
K,6.0
F,2.0
E,6.0
DX02,19.0
DX01,27.0
DX03,6.0
DX21,1.0
DX20,6.0
DX22,2.0
DX18,6.0
DX19,2.0
DX13,6.0
DX16,2.0
DX11,5.0
DX12,7.0
DX15,2.0
DX14,4.0
DX17,1.0
DX06,3.0
DX05,7.0
DX08,1.0
DX10,6.0
DX07,2.0
DX04,3.0
DX09,2.0
ZX99,135.0
B10,135.0
A09,4.0
A08,8.0
A07,36.0
A06,13.0
A05,11.0
A00,83.0
A01,92.0
A04,15.0
A02,19.0
A03,55.0
Z99,
N61,4.0
N60,5.0
M58,5.0
N71,22.0
N72,79.0
N70,1.0
N69,2.0
N68,1.0
N67,3.0
N66,2.0
N64,5.0
N65,2.0
N62,3.0
N63,2.0
T92,123.0
N74,1.0
N73,5.0
T98,0.0
T97,1.0
T96,2.0
T95,4.0
T94,1.0
T93,3.0
E12,2.0
E13,6.0
E18,11.0
E19,6.0
E17,13.0
E16,7.0
E15,6.0
E14,5.0
E75,5.0
E43,3.0
E42,6.0
E40,4.0
E41,5.0
E39,1.0
E38,4.0
E22,20.0
E36,12.0
E37,4.0
E21,8.0
E20,11.0
F11,245.0
F77,3.0
F76,3.0
F79,2.0
F78,1.0
F89,3.0
F88,1.0
F87,3.0
F86,2.0
F85,2.0
F84,1.0
F83,2.0
F82,2.0
F81,3.0
F80,6.0
K23,19.0
K45,9.0
K26,4.0
K44,5.0
K25,7.0
K24,16.0
K90,3.0
K59,4.0
K54,4.0
K53,3.0
K52,5.0
K49,3.0
K48,3.0
K47,8.0
K46,7.0
M27,7.0
M28,6.0
M29,7.0
M32,3.0
M33,4.0
M31,4.0
M30,4.0
K91,3.0
M57,2.0
M56,2.0
M55,2.0
M51,2.0
M50,
M35,2.0
M34,5.0
AS04,19.0
AS05,13.0
AS06,12.0
AS01,4.0
AS03,19.0
AS02,6.0
AS18,4.0
AS20,5.0
AS17,4.0
AS15,17.0
AS14,66.0
AS19,14.0
AS16,11.0
AS11,15.0
AS12,30.0
AS13,183.0
AS10,104.0
AS08,86.0
AS07,85.0
AS09,74.0
KS23,19.0
KS52,5.0
KS49,3.0
KS48,3.0
KS54,4.0
KS53,3.0
KS90,3.0
KS59,4.0
KS24,16.0
KS45,9.0
KS44,5.0
