gebiedcode15,waarde
STAD,1.8
A,1.63
B,1.28
E,1.87
F,1.91
Z,
K,1.93
M,1.66
N,1.75
T,1.66
A06,1.94
A05,1.6
A07,1.7
A09,1.53
A08,1.49
A02,1.87
A03,1.62
A04,1.59
A01,1.67
A00,1.57
E22,1.78
E21,1.58
E36,2.16
E37,2.15
E38,2.06
E39,2.11
E40,
E41,1.99
E43,2.06
E42,2.17
E75,
F76,2.03
F77,2.14
F78,1.97
F80,1.39
F79,1.47
F11,1.28
E14,1.81
E16,2.07
E15,1.44
E17,1.54
E18,1.99
E20,1.69
E19,1.47
E12,1.25
E13,1.83
B10,
T93,1.65
T94,1.81
T95,1.6
T96,1.61
T97,1.5
T98,1.99
Z99,
N63,1.88
N64,2.33
N65,1.56
N66,1.67
N68,1.73
N67,1.71
N69,1.96
N70,1.69
N71,1.01
N72,1.99
N73,1.88
N74,
T92,
M34,
M35,1.1
M50,
M51,1.29
M55,2.1
M56,1.97
M57,2.45
M58,1.53
N61,1.69
N62,1.98
N60,2.2
K47,1.78
K48,2.0
K49,2.22
K52,2.28
K54,2.11
K53,2.1
K59,2.21
K90,1.96
M28,1.62
M30,1.85
M29,1.46
M31,1.67
M32,1.51
M33,1.41
M27,1.96
K91,1.72
F81,2.01
F82,1.57
F83,2.04
F85,1.99
F84,1.4
F86,1.96
F87,2.1
F88,1.33
F89,
K24,1.56
K26,2.15
K25,1.47
K44,2.28
K45,2.01
K46,2.2
K23,
