gebiedcode15,waarde
STAD,25.2
A,14.6
F,33.4
E,20.4
B,11.6
Z,
T,34.5
N,33.4
M,27.5
K,19.4
DX03,19.4
DX05,18.7
DX01,13.3
DX04,26.0
DX02,15.9
DX06,33.8
DX07,28.7
DX22,36.5
DX15,23.1
DX19,33.4
DX18,29.1
DX17,36.9
DX20,32.2
DX21,33.9
DX16,46.2
DX14,28.4
DX11,18.0
DX13,22.1
DX08,44.2
DX09,30.4
DX12,17.7
DX10,22.0
ZX99,11.6
A00,9.3
A01,6.5
A05,18.5
A04,14.2
A03,12.5
A02,12.6
A08,13.3
A09,21.9
A07,13.5
A06,13.6
B10,11.6
E14,19.0
E12,5.1
E13,22.4
E19,16.2
E20,18.2
E17,16.2
E18,15.9
E15,34.1
E16,16.3
F11,8.0
F80,39.1
F79,41.4
F78,37.0
F77,31.0
F76,33.2
E75,27.8
E43,19.1
E41,18.7
E42,19.8
E40,18.5
E39,31.2
E38,20.2
E36,13.9
E37,25.9
E22,20.4
E21,17.1
Z99,
T98,39.8
T97,40.9
T96,36.9
T95,19.7
T94,33.9
K23,11.0
K46,29.3
K45,16.3
K44,18.0
K26,22.6
K25,14.6
K24,13.1
F89,30.7
F88,41.1
F87,22.3
F86,34.3
F85,32.9
F84,47.5
F82,33.9
F83,29.6
F81,23.8
M27,17.9
M33,33.4
M32,27.6
M31,22.6
M30,26.5
M29,21.8
M28,20.7
K91,17.0
K59,21.7
K90,18.7
K54,17.3
K53,19.7
K52,22.7
K49,30.2
K48,20.1
K47,22.4
N60,29.7
N62,26.8
N61,28.5
M58,6.9
M57,17.6
M56,31.4
M55,19.5
M51,45.4
M50,
M35,50.9
M34,5.6
T93,32.4
T92,9.2
N74,49.0
N73,37.4
N72,21.0
N71,15.5
N70,37.5
N69,26.0
N68,38.7
N67,40.7
N66,40.7
N65,32.4
N64,46.7
N63,32.8
AS05,14.3
AS07,8.9
AS09,10.6
AS03,16.3
AS04,12.6
AS06,12.2
AS08,6.5
AS02,25.7
AS01,17.8
ES03,21.9
ES02,24.4
ES04,19.0
ES05,46.3
ES01,5.1
ES61,21.3
ES27,3.6
ES99,14.3
ES23,27.8
ES22,18.5
ES21,36.1
ES24,18.7
ES26,19.1
ES20,0.7
ES25,19.8
ES19,22.7
ES14,19.6
ES17,32.9
ES16,22.0
ES15,22.4
ES13,20.4
ES18,22.7
ES11,18.2
ES09,15.9
ES10,18.0
ES07,16.3
ES08,14.8
ES06,31.4
ES12,16.1
AS19,15.2
AS20,12.3
AS17,19.4
AS18,20.2
AS14,9.8
AS15,14.9
AS11,15.3
AS13,4.7
AS10,8.0
AS12,13.9
AS16,
TS15,9.9
TS16,39.8
TS18,26.9
TS17,0.0
TS09,20.9
TS10,43.4
TS12,31.6
TS14,19.7
TS11,37.2
TS08,36.5
TS13,40.9
TS04,27.2
TS03,38.3
TS01,37.6
TS06,47.2
TS05,16.0
TS07,51.8
TS02,31.2
ZS99,11.6
NS74,49.0
NS72,21.0
NS73,37.4
NS65,32.4
NS71,15.5
NS68,38.7
NS66,40.7
NS70,37.5
NS67,40.7
NS69,26.0
NS62,26.8
NS63,32.8
NS61,28.5
NS64,46.7
NS60,29.7
MS01,17.9
MS13,11.4
MS09,28.0
MS12,37.2
MS10,17.7
MS14,17.6
MS11,34.6
MS15,0.5
MS06,21.3
MS08,19.9
MS04,27.3
MS02,20.7
MS03,21.4
MS05,26.5
MS07,14.4
MS31,45.4
MS30,47.2
MS23,18.9
MS24,25.4
MS29,63.1
MS25,31.5
MS26,31.4
MS27,5.6
MS28,50.5
MS22,27.0
MS20,53.2
MS19,30.5
MS17,29.3
MS16,21.4
MS21,45.7
MS18,25.1
KS90,18.7
KS54,17.3
KS91,17.0
KS59,21.7
KS53,19.7
KS45,16.3
KS49,30.2
KS46,29.3
KS48,20.1
KS47,22.4
KS52,22.7
KS44,18.0
KS23,11.0
KS25,14.6
KS24,13.1
KS26,22.6
FS89,30.7
FS82,33.9
FS84,47.5
FS86,34.3
FS85,32.9
FS88,41.1
FS83,29.6
FS87,22.3
FS77,31.0
FS76,33.2
FS11,8.0
FS81,23.8
FS79,41.4
FS78,37.0
FS80,39.1
AA03,13.1
AA04,17.7
AA12,7.9
AA02,14.6
AA11,14.8
EA03,26.0
EA04,20.4
EA01,19.4
EA02,17.0
ZA99,11.6
TA01,33.9
TA02,26.9
TA10,39.8
TA06,34.2
TA03,42.6
TA08,20.9
TA09,9.2
TA05,41.9
TA04,36.5
FA09,41.1
FA06,23.8
FA08,47.5
FA04,31.0
FA07,33.0
FA05,37.6
FA10,8.0
FA01,26.9
FA03,33.2
FA02,33.7
KA04,18.1
KA05,17.4
KA02,20.3
KA01,15.7
KA03,22.0
MA05,46.2
MA02,23.1
MA03,33.4
MA04,24.8
MA01,22.1
NA73,37.4
NA74,49.0
NA71,15.5
NA66,40.7
NA72,21.0
NA70,37.5
NA69,26.0
NA68,38.7
NA67,40.7
NA65,32.4
NA63,32.8
NA62,26.8
NA60,29.7
NA64,46.7
NA61,28.5
DY04,26.0
DY01,13.3
DY02,15.9
DY03,19.4
DY06,20.4
DY05,17.0
DY11,30.4
DY13,26.1
DY10,44.2
DY09,28.7
DY08,37.6
DY07,31.6
DY12,18.7
DY25,32.2
DY21,46.2
DY26,33.9
DY22,36.9
DY27,36.5
DY23,29.1
DY24,33.4
DY18,24.8
DY14,18.0
DY17,22.1
DY15,15.7
DY20,23.1
DY19,33.4
DY16,20.3
ZY99,11.6
A08a,11.8
A08b,13.2
A08e,16.7
A08d,15.2
A09a,15.2
A09f,34.1
A09b,19.7
A09e,16.5
A09d,25.5
A09h,24.4
A09i,19.3
A09c,23.5
A06f,13.7
A06d,14.7
A06e,4.0
A06c,14.8
A06a,12.3
A06g,13.2
A06h,11.0
A05a,25.7
A05f,7.9
A05d,19.2
A05b,14.7
A05g,9.6
A05c,18.2
