gebiedcode15,waarde
STAD,25.3
A,14.7
E,20.2
B,11.9
N,33.3
M,27.6
K,20.1
F,33.7
T,33.5
Z,
DX02,15.9
DX04,25.4
DX01,13.5
DX03,19.3
DX15,23.0
DX16,47.5
DX14,28.2
DX17,36.6
DX12,17.9
DX13,21.7
DX18,28.4
DX06,34.7
DX09,29.3
DX05,18.5
DX11,19.1
DX10,23.4
DX08,44.0
DX07,30.1
DX19,34.1
DX20,30.5
DX21,33.8
DX22,35.4
ZX99,11.9
A09,20.8
A08,13.4
A07,14.0
A00,9.1
A06,13.9
A05,18.8
A04,14.1
A03,14.0
A02,12.6
A01,6.7
B10,11.9
E12,6.0
E13,21.7
E15,32.9
E14,19.1
E37,25.3
E36,14.7
E21,17.3
E22,20.8
E19,15.9
E20,18.8
E16,16.5
E18,14.3
E17,16.1
F11,8.5
F77,31.8
F76,33.6
F82,35.8
F81,24.8
F79,42.0
F80,40.2
F78,38.5
E75,27.7
E43,19.3
E42,20.8
E41,16.1
E40,18.6
E39,29.2
E38,20.7
K23,14.9
K25,14.7
K24,13.2
K46,31.0
K47,23.1
K45,16.4
K26,22.8
K44,19.1
F89,28.0
F88,41.1
F87,24.5
F85,34.7
F86,30.1
F84,47.0
F83,30.5
M27,19.1
M28,20.0
M29,21.5
M34,5.9
M33,33.2
M32,27.3
M31,22.6
M30,25.4
K91,17.7
K90,19.9
K59,24.0
K53,19.5
K54,18.0
K52,22.9
K49,31.3
K48,22.8
N60,28.7
N61,27.7
N65,33.3
N63,31.8
N64,47.0
N62,27.7
M58,7.6
M57,18.4
M56,29.5
M55,21.0
M51,47.4
M50,
M35,52.2
Z99,
T92,9.3
T93,30.7
N74,54.2
N73,37.8
N72,19.4
N71,14.5
N70,36.9
N69,25.6
N68,39.7
N67,39.4
N66,39.9
T98,42.1
T97,38.4
T96,36.1
T95,19.5
T94,33.8
TS10,43.7
TS12,30.6
TS08,36.7
TS06,46.6
TS09,20.9
TS11,34.6
TS07,49.5
TS01,37.2
TS02,30.6
TS05,8.9
TS03,38.9
TS04,26.8
TS15,9.6
TS16,42.1
TS18,26.7
TS13,38.4
TS17,0.0
TS14,19.5
NS66,39.9
NS63,31.8
NS68,39.7
NS67,39.4
NS65,33.3
NS64,47.0
NS62,27.7
NS60,28.7
NS61,27.7
NS69,25.6
NS70,36.9
NS74,54.2
NS71,14.5
NS73,37.8
NS72,19.4
ZS99,11.9
AS15,14.2
AS19,16.4
AS16,
AS18,18.2
AS20,12.4
AS17,19.0
AS09,9.5
AS08,6.7
AS11,16.0
AS10,7.8
AS12,15.8
AS13,5.4
AS14,18.2
AS01,19.1
AS07,9.0
AS03,15.9
AS05,14.5
AS06,12.4
AS02,25.7
AS04,12.6
MS28,54.2
MS29,62.7
MS27,5.9
MS31,47.4
MS30,47.8
MS21,46.3
MS22,26.4
MS24,25.3
MS26,30.8
MS23,19.3
MS20,54.0
MS25,30.8
MS18,24.7
MS13,8.7
MS17,30.5
MS14,18.4
MS19,28.9
MS16,17.7
MS15,0.4
MS12,36.8
MS09,28.4
MS06,20.9
MS10,18.8
MS11,34.9
MS08,21.5
MS07,16.6
MS01,19.1
MS05,25.4
MS04,24.5
MS02,20.0
MS03,21.3
KS24,13.2
KS23,14.9
KS49,31.3
KS54,18.0
KS53,19.5
KS90,19.9
KS52,22.9
KS59,24.0
KS91,17.7
KS46,31.0
KS44,19.1
KS45,16.4
KS26,22.8
KS25,14.7
KS48,22.8
KS47,23.1
FS76,33.6
FS11,8.5
FS78,38.5
FS77,31.8
FS87,24.5
FS86,30.1
FS88,41.1
FS89,28.0
FS80,40.2
FS83,30.5
FS85,34.7
FS81,24.8
FS82,35.8
FS84,47.0
FS79,42.0
ES01,6.0
ES02,24.1
ES10,17.2
ES16,21.0
ES14,19.6
ES11,18.8
ES13,20.5
ES15,21.9
ES12,16.4
ES03,21.2
ES07,16.5
ES05,45.0
ES06,27.8
ES09,14.3
ES04,19.1
ES08,15.0
ES27,4.2
ES25,20.8
ES61,21.1
ES99,10.0
ES24,16.1
ES26,19.3
ES21,35.3
ES20,22.7
ES19,19.8
ES22,18.6
ES18,23.5
ES23,27.7
ES17,32.2
ZA99,11.9
NA74,54.2
NA71,14.5
NA72,19.4
NA70,36.9
NA73,37.8
NA61,27.7
NA62,27.7
NA60,28.7
NA64,47.0
NA69,25.6
NA68,39.7
NA67,39.4
NA63,31.8
NA65,33.3
NA66,39.9
TA10,42.1
TA09,9.3
TA03,32.7
TA08,20.9
TA06,32.7
TA02,26.7
TA04,36.7
TA05,41.4
TA01,33.8
EA02,16.7
EA04,20.2
EA01,19.3
EA03,25.4
FA09,41.1
FA10,8.5
FA08,47.0
FA01,26.4
FA02,32.0
FA04,31.8
FA07,34.7
FA03,33.6
FA05,39.0
FA06,24.8
KA02,20.6
KA03,23.4
KA05,19.4
KA04,19.1
KA01,15.8
MA05,47.5
MA04,24.6
MA01,21.7
MA02,23.0
MA03,33.2
AA03,14.0
AA11,14.5
AA04,17.2
AA12,7.9
AA02,14.9
ZY99,11.9
DY27,35.4
DY25,30.5
DY26,33.8
DY02,15.9
DY01,13.5
DY03,19.3
DY10,44.0
DY06,20.2
DY04,25.4
DY08,39.0
DY09,30.1
DY05,16.7
DY07,32.3
DY18,24.6
DY19,33.2
DY22,36.6
DY21,47.5
DY23,28.4
DY24,34.1
DY20,23.0
DY11,29.3
DY15,15.8
DY17,21.7
DY14,19.1
DY16,20.6
DY12,20.3
DY13,27.1
A00b,8.3
A00a,7.5
A01a,0.0
A00c,10.4
A00e,11.3
A00d,6.7
A01c,8.1
A01e,6.2
