gebiedcode15,waarde
STAD,38.0
A,22.0
E,42.0
B,57.0
N,54.0
M,38.0
K,30.0
F,54.0
T,57.0
Z,
A09,46.0
A08,25.0
A07,10.0
A06,18.0
A04,26.0
A05,33.0
A03,7.0
A02,5.0
A00,16.0
A01,9.0
B10,
E12,77.0
E13,56.0
E15,30.0
E14,40.0
E37,55.0
E36,34.0
E22,30.0
E21,19.0
E20,41.0
E18,65.0
E19,61.0
E17,49.0
E16,29.0
F11,98.0
F76,63.0
F77,77.0
F82,45.0
F81,61.0
F80,2.0
F79,47.0
F78,82.0
E43,16.0
E75,
E42,47.0
E41,61.0
E40,
E39,45.0
E38,32.0
K23,
K25,35.0
K24,24.0
K47,9.0
K46,17.0
K45,24.0
K26,43.0
K44,22.0
F89,
F88,45.0
F87,40.0
F86,52.0
F85,43.0
F84,40.0
F83,26.0
M28,68.0
M27,42.0
M29,40.0
M34,65.0
M32,49.0
M33,46.0
M30,45.0
M31,37.0
K91,53.0
K90,35.0
K59,2.0
K54,45.0
K53,27.0
K52,25.0
K49,5.0
K48,47.0
N60,41.0
N61,74.0
N65,65.0
N64,2.0
N63,82.0
N62,41.0
M58,73.0
M57,60.0
M56,10.0
M55,31.0
M51,17.0
M50,
M35,6.0
Z99,
T92,6.0
T93,57.0
N74,
N73,5.0
N71,50.0
N72,8.0
N70,53.0
N69,53.0
N68,62.0
N67,16.0
N66,53.0
T97,55.0
T98,22.0
T96,70.0
T95,31.0
T94,53.0
