gebiedcode15,waarde
STAD,34.4
A,4.9
E,14.1
B,4.8
N,64.1
M,25.1
K,21.0
F,38.3
T,33.3
Z,
DX02,8.2
DX03,18.7
DX04,20.3
DX01,0.7
DX17,26.5
DX14,14.2
DX16,29.3
DX15,31.2
DX12,6.8
DX18,17.0
DX13,6.8
DX06,40.4
DX07,49.6
DX09,18.0
DX10,18.9
DX08,35.0
DX11,30.5
DX05,2.9
DX21,20.2
DX22,46.5
DX19,84.3
DX20,25.4
ZX99,4.8
A09,4.0
A08,25.6
A07,8.9
A06,1.2
A05,1.9
A04,0.0
A02,0.0
A03,0.0
A01,0.0
A00,0.0
B10,4.8
E12,16.1
E13,35.1
E15,1.9
E14,0.0
E22,9.1
E36,37.5
E37,5.8
E21,3.4
E20,0.0
E19,0.0
E18,4.0
E16,8.3
E17,4.5
F11,36.6
F76,14.7
F77,33.2
F82,13.5
F81,11.5
F79,84.4
F80,72.7
F78,13.6
E75,0.0
E43,0.0
E42,0.0
E41,13.8
E40,0.0
E39,9.9
E38,25.0
K23,15.0
K25,2.0
K24,6.3
K47,20.5
K46,32.8
K45,10.3
K44,11.8
K26,0.0
F89,3.2
F88,42.7
F87,16.3
F85,24.3
F86,27.4
F83,5.3
F84,10.8
M27,0.0
M28,18.1
M29,1.7
M34,48.8
M32,36.6
M33,4.7
M31,0.0
M30,0.0
K91,38.8
K90,36.0
K54,14.6
K59,42.1
K53,3.8
K52,4.0
K49,6.8
K48,27.7
N60,22.9
N61,39.8
N65,12.7
N62,7.0
N63,0.0
N64,48.6
M58,39.9
M57,22.9
M56,31.3
M55,22.0
M51,10.4
M50,16.0
M35,2.7
Z99,
T92,29.9
T93,17.9
N74,36.7
N73,93.7
N71,5.5
N72,4.4
N70,23.6
N69,11.0
N67,42.7
N68,22.9
N66,28.7
T98,83.7
T97,35.0
T96,20.8
T95,56.2
T94,20.2
TS10,7.0
TS11,37.1
TS06,4.5
TS07,67.3
TS09,0.0
TS05,33.3
TS08,6.4
TS02,10.7
TS03,3.4
TS04,39.7
TS01,7.7
TS12,20.8
TS17,36.4
TS13,35.0
TS14,56.2
TS16,83.7
TS15,29.4
TS18,3.9
NS63,0.0
NS64,48.6
NS66,28.7
NS67,42.7
NS65,12.7
NS68,22.9
NS62,7.0
NS61,39.8
NS60,22.9
NS74,36.7
NS71,5.5
NS73,93.7
NS72,4.4
NS69,11.0
NS70,23.6
ZS99,4.8
AS19,55.9
AS15,0.0
AS14,0.0
AS16,
AS18,3.8
AS17,3.6
AS20,0.0
AS12,0.0
AS08,0.0
AS09,0.0
AS11,12.2
AS07,0.0
AS10,0.0
AS13,0.0
AS05,1.9
AS01,5.9
AS02,0.0
AS04,0.0
AS03,0.0
AS06,0.0
MS29,0.0
MS31,10.9
MS27,48.8
MS30,6.3
MS28,0.0
MS25,0.0
MS22,2.1
MS24,43.0
MS20,15.4
MS23,0.0
MS26,0.0
MS21,0.0
MS18,0.0
MS15,2.3
MS17,11.8
MS16,49.3
MS19,4.2
MS13,16.8
MS14,22.9
MS06,0.0
MS07,32.8
MS08,5.6
MS10,13.9
MS09,28.2
MS12,68.8
MS11,4.0
MS05,0.0
MS04,4.5
MS01,0.0
MS03,0.0
MS02,18.1
KS24,6.3
KS23,15.0
KS90,36.0
KS53,3.8
KS59,42.1
KS49,6.8
KS54,14.6
KS91,38.8
KS52,4.0
KS47,20.5
KS48,27.7
KS44,11.8
KS46,32.8
KS45,10.3
KS25,2.0
KS26,0.0
FS78,13.6
FS76,14.7
FS11,36.6
FS77,33.2
FS88,42.7
FS86,27.4
FS89,3.2
FS87,16.3
FS81,11.5
FS83,5.3
FS79,84.4
FS82,13.5
FS85,24.3
FS80,72.7
FS84,10.8
ES01,16.1
ES02,0.0
ES12,5.3
ES14,78.8
ES10,0.0
ES13,6.3
ES16,0.0
ES11,0.0
ES15,7.3
ES08,3.4
ES05,0.0
ES07,8.3
ES03,7.5
ES09,4.0
ES06,2.5
ES04,0.0
ES26,0.0
ES24,13.8
ES61,0.0
ES27,5.9
ES25,0.0
ES99,52.9
ES19,4.8
ES17,5.9
ES21,9.8
ES23,0.0
ES20,12.5
ES18,28.9
ES22,0.0
ZA99,4.8
NA71,5.5
NA70,23.6
NA72,4.4
NA74,36.7
NA73,93.7
NA60,22.9
NA62,7.0
NA61,39.8
NA68,22.9
NA64,48.6
NA65,12.7
NA67,42.7
NA63,0.0
NA66,28.7
NA69,11.0
TA10,83.7
TA09,29.9
TA05,20.9
TA04,6.4
TA02,3.9
