gebiedcode15,waarde
STAD,6.0
A,22.0
E,5.0
B,58.0
N,2.0
M,3.0
K,6.0
F,2.0
T,2.0
Z,
DX03,5.0
DX02,18.0
DX01,26.0
DX04,3.0
DX17,1.0
DX16,2.0
DX14,3.0
DX12,7.0
DX18,5.0
DX15,2.0
DX13,6.0
DX11,4.0
DX09,2.0
DX05,6.0
DX08,1.0
DX07,2.0
DX10,6.0
DX06,2.0
DX19,1.0
DX20,4.0
DX21,1.0
DX22,1.0
ZX99,58.0
A09,4.0
A08,7.0
A07,34.0
A00,80.0
A06,12.0
A05,10.0
A04,14.0
A03,51.0
A02,20.0
A01,82.0
B10,58.0
E12,1.0
E13,5.0
E15,5.0
E14,4.0
E22,19.0
E36,36.0
E37,4.0
E21,7.0
E20,9.0
E19,5.0
E18,8.0
E16,6.0
E17,11.0
F11,185.0
F77,2.0
F76,2.0
F82,1.0
F80,6.0
F81,3.0
F79,1.0
F78,1.0
E43,2.0
E75,4.0
E42,5.0
E41,4.0
E40,3.0
E39,1.0
E38,3.0
K23,30.0
K25,8.0
K24,14.0
K46,7.0
K47,9.0
K45,8.0
K26,3.0
K44,5.0
F89,3.0
F88,1.0
F87,3.0
F86,2.0
F85,2.0
F84,1.0
F83,2.0
M27,8.0
M28,5.0
M29,7.0
M34,5.0
M33,3.0
M32,2.0
M30,4.0
M31,3.0
K91,2.0
K90,3.0
K54,3.0
K59,3.0
K53,4.0
K52,4.0
K49,3.0
K48,3.0
N60,4.0
N61,3.0
N65,2.0
N63,1.0
N64,5.0
N62,2.0
M58,5.0
M57,2.0
M56,2.0
M55,3.0
M51,2.0
M50,
M35,1.0
Z99,
T92,156.0
T93,2.0
N74,1.0
N73,3.0
N71,19.0
N72,103.0
N70,1.0
N69,2.0
N68,1.0
N67,3.0
N66,2.0
T98,0.0
T97,1.0
T95,2.0
T96,1.0
T94,1.0
TS10,1.0
TS07,1.0
TS09,23.0
TS08,1.0
TS06,0.0
TS11,0.0
TS05,0.0
TS03,1.0
TS01,2.0
TS02,0.0
TS04,1.0
TS14,2.0
TS15,80.0
TS17,3167.0
TS13,1.0
TS18,1.0
TS12,2.0
TS16,0.0
NS63,1.0
NS68,1.0
NS66,2.0
NS62,2.0
NS65,2.0
NS64,5.0
NS67,3.0
NS61,3.0
NS60,4.0
NS71,19.0
NS73,3.0
NS69,2.0
NS74,1.0
NS70,1.0
NS72,103.0
ZS99,58.0
AS16,
AS18,4.0
AS15,16.0
AS14,42.0
AS17,6.0
AS20,5.0
AS19,13.0
AS12,27.0
AS10,104.0
AS08,79.0
AS11,13.0
AS07,85.0
AS09,61.0
AS13,178.0
AS06,11.0
AS04,20.0
AS05,12.0
AS01,3.0
AS02,4.0
AS03,19.0
MS29,1.0
MS31,2.0
MS30,2.0
MS28,1.0
MS27,5.0
MS22,4.0
MS24,3.0
MS23,4.0
MS26,1.0
MS21,1.0
MS20,2.0
MS25,2.0
MS19,6.0
MS17,2.0
MS18,3.0
MS13,1.0
MS14,2.0
MS16,12.0
MS15,2.0
MS12,1.0
MS06,3.0
MS09,1.0
MS10,2.0
MS08,7.0
MS11,2.0
MS07,3.0
MS03,7.0
MS01,8.0
MS02,5.0
MS05,4.0
MS04,8.0
KS23,30.0
KS24,14.0
KS90,3.0
KS53,4.0
KS49,3.0
KS59,3.0
KS54,3.0
KS52,4.0
KS91,2.0
KS44,5.0
KS46,7.0
KS47,9.0
KS25,8.0
KS45,8.0
KS26,3.0
KS48,3.0
FS78,1.0
FS77,2.0
FS11,185.0
FS76,2.0
FS86,2.0
FS88,1.0
FS89,3.0
FS87,3.0
FS81,3.0
FS79,1.0
FS83,2.0
FS82,1.0
FS80,6.0
FS85,2.0
FS84,1.0
ES01,1.0
ES02,6.0
ES16,5.0
ES10,3.0
ES12,7.0
ES14,0.0
ES13,14.0
ES11,9.0
ES15,4.0
ES05,2.0
ES07,6.0
ES04,4.0
ES06,52.0
ES03,4.0
ES09,8.0
ES08,10.0
ES61,1.0
ES24,4.0
ES27,74.0
ES25,5.0
ES99,154.0
ES26,2.0
ES21,1.0
ES19,2.0
ES20,1.0
ES18,3.0
ES17,3.0
ES23,4.0
ES22,3.0
ZA99,58.0
NA72,103.0
NA74,1.0
NA70,1.0
NA73,3.0
NA71,19.0
NA61,3.0
NA60,4.0
NA62,2.0
NA65,2.0
NA66,2.0
NA67,3.0
NA69,2.0
NA68,1.0
NA64,5.0
NA63,1.0
TA09,156.0
TA10,0.0
TA08,23.0
TA06,1.0
TA04,1.0
TA01,1.0
TA05,1.0
TA02,1.0
TA03,0.0
EA02,9.0
EA04,4.0
EA03,3.0
EA01,5.0
FA10,185.0
FA08,1.0
FA09,1.0
FA06,3.0
FA05,1.0
FA01,3.0
FA04,2.0
FA03,2.0
FA07,1.0
FA02,2.0
KA03,6.0
KA05,16.0
KA01,9.0
KA04,2.0
KA02,4.0
MA04,3.0
MA05,2.0
MA01,6.0
MA03,3.0
MA02,2.0
AA04,6.0
AA03,41.0
AA11,18.0
AA02,13.0
AA12,79.0
ZY99,58.0
DY26,1.0
DY25,4.0
DY27,1.0
DY01,26.0
DY03,5.0
DY02,18.0
DY06,4.0
DY04,3.0
DY09,2.0
DY08,1.0
DY05,9.0
DY07,3.0
DY10,1.0
DY21,2.0
DY19,3.0
DY24,1.0
DY18,3.0
DY22,1.0
DY23,5.0
DY20,2.0
DY13,7.0
DY15,9.0
DY12,4.0
DY14,4.0
DY17,6.0
DY11,2.0
DY16,4.0
A00e,28.0
A00a,117.0
A00c,60.0
A00d,112.0
A01a,10000.0
A00b,96.0
A01h,95.0
A01d,55.0
A01f,50.0
A01c,102.0
A01g,85.0
A01e,103.0
A01b,101.0
A03d,27.0
A03f,212.0
A03g,35.0
A03c,24.0
A03e,150.0
A03b,70.0
A02b,17.0
A02d,18.0
A02c,30.0
A03a,19.0
