gebiedcode15,waarde
STAD,5.1
A,1.0
B,0.5
E,5.5
F,12.8
K,1.5
M,4.3
Z,
N,6.5
T,1.1
DX11,1.5
DX08,7.1
DX06,18.9
DX07,12.8
DX09,10.0
DX05,4.2
DX10,1.1
DX17,6.6
DX15,1.4
DX13,5.5
DX18,3.6
DX16,3.4
DX14,6.1
DX12,1.8
DX19,8.9
DX21,1.0
DX22,0.7
DX20,1.7
DX01,0.8
DX04,11.7
DX03,2.0
DX02,1.1
ZX99,0.5
A02,0.7
A03,1.2
A04,0.8
A01,0.9
A00,0.8
A05,0.8
A06,0.9
A07,1.1
A08,0.7
A09,1.7
B10,0.5
M34,0.4
M35,3.0
M50,
M51,4.7
M55,2.0
M56,1.0
M57,1.6
K91,2.0
M30,7.1
M31,7.9
M32,10.8
M33,2.3
M29,7.0
M28,4.9
M27,1.2
K46,0.9
K47,0.5
K48,2.1
K49,0.6
K52,0.7
K53,2.4
K59,0.2
K54,1.3
K90,1.3
K24,1.5
K25,2.1
K26,3.9
K44,1.0
K45,1.6
K23,1.8
F80,2.7
F81,9.9
F82,16.1
F83,13.2
F84,9.3
F85,11.5
F86,11.8
F87,6.6
F88,4.8
F89,9.2
F78,23.3
F79,13.1
F77,16.3
F76,18.2
F11,2.8
E21,1.1
E20,0.9
E22,0.6
E36,0.4
E37,10.1
E38,8.6
E39,17.3
E40,3.4
E41,8.2
E42,8.2
E75,7.7
E43,3.3
E14,2.0
E15,2.3
E16,1.7
E17,1.1
E18,3.0
E19,3.5
E13,2.4
E12,1.1
T93,1.8
T94,1.0
T95,0.8
T96,0.8
T98,0.4
T97,0.5
N73,0.5
N74,4.6
T92,1.6
N62,0.9
N63,1.7
N64,0.2
N65,3.3
N66,5.5
N67,1.8
N68,12.6
N69,7.1
N70,11.0
N72,0.6
N71,1.5
M58,1.5
N60,5.0
N61,4.6
Z99,
AS12,1.1
AS13,1.9
AS09,1.2
AS11,1.0
AS10,1.3
AS07,0.7
AS08,0.9
AS19,0.1
AS18,1.0
AS17,2.0
AS20,0.9
AS15,0.6
AS16,0.9
AS14,1.1
AS02,1.5
AS04,0.7
AS01,0.6
AS05,0.8
AS03,0.7
AS06,1.1
TS02,0.6
TS04,0.9
TS01,1.3
TS03,0.9
TS10,1.0
TS08,1.3
TS11,0.6
TS07,1.4
TS09,0.7
TS06,2.3
TS05,1.1
TS17,0.0
TS16,0.4
TS15,1.7
TS14,0.8
TS18,2.2
TS12,0.7
TS13,0.5
ZS99,0.5
MS13,1.0
MS17,1.3
MS18,1.9
MS16,1.1
MS14,1.6
MS19,3.2
MS15,1.8
MS26,12.7
MS22,4.0
MS20,1.4
MS23,5.8
MS24,9.8
MS21,1.2
MS25,12.0
MS30,3.6
MS28,2.7
MS31,4.7
MS27,0.4
MS29,1.6
MS04,4.1
MS03,7.5
MS02,4.9
MS05,7.1
MS01,1.2
MS08,3.0
MS09,2.4
MS12,2.2
MS07,1.3
MS10,1.9
MS11,0.8
MS06,2.9
NS61,4.6
NS60,5.0
NS65,3.3
NS66,5.5
NS62,0.9
NS63,1.7
NS68,12.6
NS64,0.2
NS67,1.8
NS73,0.5
NS71,1.5
NS72,0.6
NS70,11.0
NS69,7.1
NS74,4.6
ES01,1.1
ES02,1.6
ES09,3.0
ES03,2.6
ES06,0.0
ES04,2.0
ES07,1.7
ES05,1.2
ES08,1.2
ES10,4.5
ES14,0.2
ES12,1.4
ES13,0.6
ES11,0.9
ES16,6.9
ES15,6.9
ES17,17.6
ES21,21.2
ES20,11.0
ES23,7.7
ES22,3.4
ES19,10.6
ES18,6.9
ES61,4.1
ES27,1.0
ES25,8.2
ES24,8.2
ES26,3.3
ES99,0.0
FS11,2.8
FS76,18.2
FS77,16.3
FS78,23.3
FS85,11.5
FS81,9.9
FS82,16.1
FS80,2.7
FS79,13.1
FS84,9.3
FS83,13.2
FS86,11.8
FS89,9.2
FS87,6.6
FS88,4.8
KS46,0.9
KS25,2.1
KS45,1.6
KS26,3.9
KS48,2.1
KS47,0.5
KS44,1.0
KS91,2.0
KS53,2.4
KS54,1.3
KS49,0.6
KS52,0.7
KS59,0.2
KS90,1.3
KS23,1.8
KS24,1.5
AA02,0.8
AA04,1.2
AA03,1.1
AA11,0.6
AA12,0.9
KA01,2.3
KA04,1.6
KA05,1.2
KA02,1.2
KA03,1.1
FA05,22.0
FA06,9.9
FA03,18.2
FA01,8.0
FA04,16.3
FA07,14.8
FA02,11.6
FA10,2.8
FA09,4.8
FA08,9.3
EA01,2.0
EA02,1.9
EA04,6.3
