gebiedcode15,waarde
STAD,7.9
B,2.5
A,3.0
T,30.2
N,7.6
Z,
M,6.9
K,3.3
F,6.6
E,4.7
DX02,3.6
DX03,5.2
DX04,4.8
DX01,2.3
DX21,32.2
DX22,27.8
DX19,8.8
DX20,31.4
DX16,9.4
DX17,7.4
DX15,4.2
DX12,3.9
DX18,6.6
DX14,7.2
DX13,7.7
DX06,5.8
DX08,8.4
DX11,3.3
DX09,5.4
DX07,7.3
DX05,4.4
DX10,2.6
ZX99,2.5
B10,2.5
A09,6.5
A08,3.6
A07,1.6
A06,2.2
A05,3.9
A00,1.9
A01,1.6
A04,2.8
A03,1.3
A02,1.1
Z99,
N61,8.8
N60,7.8
M58,4.4
N72,3.0
N71,4.7
N70,9.1
N69,8.7
N68,10.3
N67,4.3
N66,7.3
N65,6.2
N64,0.4
N63,5.1
N62,3.5
T92,9.4
N74,8.5
N73,1.2
T97,26.4
T98,4.3
T95,13.7
T96,33.0
T94,32.2
T93,31.8
E12,2.6
E13,8.2
E18,4.5
E19,5.9
E16,3.2
E17,2.8
E15,4.7
E14,4.5
E43,3.2
E75,4.5
E42,5.5
E40,3.0
E41,9.8
E39,5.9
E38,2.6
E36,4.5
E22,2.6
E37,4.9
E20,2.6
E21,2.1
F11,1.9
F77,5.7
F76,5.9
F79,7.7
F78,5.5
F89,6.8
F88,6.9
F87,4.7
F85,6.1
F86,4.3
F83,8.1
F84,9.8
F82,7.9
F80,2.8
F81,6.7
K23,3.2
K45,4.7
K44,2.6
K26,7.0
K25,4.6
K24,3.2
K90,3.5
K54,4.1
K59,1.2
K53,4.4
K52,2.2
K49,1.0
K48,4.8
K47,1.4
K46,1.6
M27,3.5
M28,8.0
M29,8.7
M32,9.3
M33,5.6
M30,8.6
M31,7.8
K91,3.3
M57,6.4
M56,2.6
M55,5.6
M51,9.1
M50,
M35,10.0
M34,4.5
AS02,7.4
AS03,3.3
AS06,2.1
AS01,2.6
AS04,1.1
AS05,2.3
AS17,8.0
AS19,1.5
AS20,4.5
AS18,2.9
AS14,7.6
AS16,2.8
AS15,2.3
AS12,1.3
AS13,1.0
AS09,1.7
AS08,1.6
AS10,1.8
AS11,1.5
AS07,1.9
KS23,3.2
KS24,3.2
KS59,1.2
KS54,4.1
KS53,4.4
KS91,3.3
KS52,2.2
KS49,1.0
KS90,3.5
KS26,7.0
KS46,1.6
KS48,4.8
KS45,4.7
KS47,1.4
KS44,2.6
KS25,4.6
FS89,6.8
FS87,4.7
FS86,4.3
FS88,6.9
FS83,8.1
FS79,7.7
FS82,7.9
FS81,6.7
FS85,6.1
FS80,2.8
FS84,9.8
FS77,5.7
FS76,5.9
FS78,5.5
FS11,1.9
ES61,6.2
ES24,9.8
ES25,5.5
ES26,3.2
ES99,7.7
ES27,15.0
ES20,8.4
ES21,5.5
ES22,3.0
ES17,4.5
ES18,2.9
ES19,4.3
ES23,4.5
ES13,2.6
ES11,2.6
ES10,7.1
ES15,5.1
ES16,5.6
ES14,1.9
ES12,1.9
ES09,4.5
ES03,8.1
ES07,3.2
ES06,1.4
ES04,4.5
ES08,3.0
ES05,3.9
ES01,2.6
ES02,8.4
NS73,1.2
NS74,8.5
NS72,3.0
NS71,4.7
NS70,9.1
NS69,8.7
NS62,3.5
NS66,7.3
NS64,0.4
NS65,6.2
NS68,10.3
NS63,5.1
NS67,4.3
NS61,8.8
NS60,7.8
MS06,5.8
MS08,4.0
MS11,2.1
MS07,4.1
MS09,5.5
MS12,5.5
MS10,7.6
MS03,8.5
MS01,3.5
MS04,9.4
MS02,8.0
MS05,8.6
MS27,4.5
MS30,11.5
MS31,9.1
MS29,6.5
MS28,9.6
MS24,9.8
MS21,4.2
MS20,4.2
MS23,6.4
MS22,8.9
MS26,8.5
MS25,10.7
MS19,6.2
MS13,2.3
MS17,3.4
MS16,4.2
MS14,6.4
MS15,6.2
MS18,5.8
ZS99,2.5
TS14,13.7
TS17,0.0
TS15,9.8
TS16,4.3
TS18,33.1
TS13,26.4
TS12,31.0
TS05,15.8
TS09,36.4
TS06,43.1
TS11,25.8
TS10,37.8
TS07,49.8
TS08,25.9
TS02,36.3
TS04,27.4
TS03,28.4
TS01,39.9
AA12,1.8
AA03,1.4
AA02,2.5
AA11,2.7
AA04,5.0
TA09,9.4
TA10,4.3
TA08,36.4
ZA99,2.5
MA04,8.5
MA05,9.4
MA01,7.7
MA03,5.6
MA02,4.2
NA72,3.0
NA70,9.1
NA74,8.5
NA73,1.2
NA71,4.7
NA61,8.8
NA60,7.8
NA62,3.5
NA69,8.7
NA67,4.3
NA63,5.1
NA66,7.3
NA68,10.3
NA65,6.2
NA64,0.4
TA03,35.5
TA06,26.4
TA04,25.9
TA02,33.1
TA01,32.2
TA05,34.8
EA04,5.3
EA02,3.5
EA03,4.8
EA01,5.2
FA10,1.9
FA09,6.9
FA08,9.8
FA07,7.7
FA05,5.8
FA02,5.0
FA03,5.9
FA06,6.7
FA01,5.9
FA04,5.7
KA01,4.6
KA02,3.2
KA04,3.4
KA03,2.6
KA05,2.5
DY01,2.3
DY03,5.2
DY02,3.6
DY08,5.8
DY06,5.3
DY07,5.7
DY05,3.5
DY10,8.4
DY04,4.8
DY09,7.3
DY26,32.2
DY25,31.4
DY27,27.8
DY22,7.4
DY21,9.4
DY19,5.6
DY24,8.8
DY20,4.2
DY23,6.6
DY18,8.5
DY15,4.6
DY13,1.3
DY17,7.7
DY16,3.2
DY14,3.3
DY12,3.8
DY11,5.4
ZY99,2.5
B10a,0.0
B10c,20.0
B10b,0.0
B10e,0.0
B10d,9.1
B10h,0.0
B10f,0.0
B10g,0.0
A09h,4.1
A09f,3.7
A09i,2.7
A07f,1.5
A07h,2.0
A08a,4.5
